Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,0,2,3,896,457,209,89,662,824,629,527,499,798,208,111,548,570,582,494,4938,543,0,4,13593
Wednesday,0,0,5,2,30,993,97,146,595,1070,634,603,353,417,505,824,783,786,833,742,7361,950,3,2,17734
Thursday,3,2,4,5,222,163,1015,242,1002,2,889,713,882,53,659,346,695,751,743,771,6920,1002,2,4,17090
Friday,2,3,1,3,165,538,659,455,723,438,176,76,470,255,590,240,431,409,356,374,3580,558,5,4,10511
Monday,1,1,0,5,103,420,752,301,589,197,393,551,726,591,438,639,443,388,432,386,3545,144,5,5,11055
Tuesday,4,2,1,0,486,426,472,300,10,570,45,37,110,66,208,137,432,464,413,451,3864,80,3,1,8582
Wednesday,1,3,2,5,977,915,1032,555,85,959,809,690,107,872,337,288,780,773,729,730,7235,1077,1,2,18964
Thursday,2,5,0,3,114,721,382,194,725,78,51,584,487,134,718,116,481,499,461,525,4628,768,3,0,11679
Friday,2,0,5,0,166,843,173,502,117,778,893,598,670,880,883,7,697,734,695,731,6674,869,1,5,16923
Monday,5,1,5,2,945,994,722,702,774,625,877,881,529,219,792,629,743,728,764,744,7037,145,2,1,18866
Tuesday,0,0,2,3,100,654,190,480,504,21,145,438,931,298,348,950,701,689,690,675,6145,556,5,3,14528
Wednesday,2,4,0,5,845,592,816,116,894,949,574,431,4,638,547,48,629,580,580,644,5805,274,0,4,14981
Thursday,0,4,0,2,288,583,481,77,500,694,621,216,19,410,817,3,439,478,456,472,3944,130,5,4,10643
Friday,3,3,4,5,736,237,160,80,388,70,48,584,335,151,91,757,386,407,353,357,3341,602,3,3,9104
Monday,3,5,3,2,989,190,90,706,413,685,982,457,378,883,873,990,682,674,715,714,6547,681,5,0,17667
Tuesday,0,4,4,1,629,816,930,423,679,474,227,550,252,167,697,28,710,699,711,620,6232,384,3,1,15241
Wednesday,5,4,3,1,105,297,67,796,355,207,117,186,127,681,220,89,679,651,659,684,5914,764,1,1,12613
Thursday,3,5,4,1,242,22,38,320,754,306,487,823,1054,338,742,216,772,732,717,727,6891,76,2,4,15276
Friday,3,3,4,4,736,796,493,722,70,238,523,142,579,69,2,638,412,502,466,432,4108,664,1,3,11610
Monday,4,1,1,2,118,722,537,165,579,736,568,741,537,653,304,670,419,384,390,355,3221,488,3,3,11601
Tuesday,2,2,4,5,123,255,662,214,896,941,99,329,446,680,744,293,614,648,602,580,5814,705,4,0,14662
Wednesday,3,3,3,4,188,536,175,702,352,765,204,67,327,663,626,3,355,373,421,369,3423,314,2,3,9881
Thursday,3,0,5,4,231,189,400,552,659,336,10,90,751,347,485,269,386,338,408,410,3360,143,5,2,9383
Friday,5,1,3,4,888,525,493,839,706,811,693,80,618,159,76,1030,739,792,736,785,7248,15,0,2,17248
Monday,0,0,2,0,587,387,11,347,568,268,152,36,514,621,328,160,429,398,457,422,3890,192,1,5,9775
Tuesday,3,3,3,5,643,639,40,758,637,509,461,434,455,505,149,484,364,406,362,363,3244,34,2,5,10508
Wednesday,0,5,5,5,1056,1042,665,208,92,370,856,694,35,289,733,1020,794,726,751,711,7143,836,4,0,18040
Thursday,4,1,2,1,574,792,319,625,228,650,843,298,495,830,842,721,529,533,480,501,4501,138,2,3,13912
Friday,4,2,0,3,730,153,259,813,476,267,43,77,933,685,329,545,637,636,676,594,5894,145,2,2,13905
Monday,0,3,0,3,832,545,516,395,605,877,580,625,103,364,381,586,563,527,567,555,5110,694,5,2,14438
Saturday,0,3,1,3,4,4,1,126,59,112,138,1856,958,1436,2313,505,83,168,112,154,7,31,142,56,8272
Saturday,2,0,2,0,4,1,0,0,5,164,123,2088,823,470,1219,1694,102,199,141,21,135,27,107,18,7345
Saturday,4,0,0,3,2,5,4,18,183,49,198,1070,864,1300,585,260,95,88,88,98,159,156,47,97,5373
Saturday,3,0,4,0,4,3,1,56,103,65,146,1021,1469,565,2476,1974,152,124,97,73,144,45,198,13,8736
Saturday,4,1,1,1,3,4,2,42,3,27,86,393,1558,1154,817,1884,22,17,20,114,171,58,180,83,6645
Saturday,5,4,5,0,4,5,5,176,142,114,178,2068,1208,1660,873,437,21,110,154,23,115,10,181,10,7508
Sunday,4,1,3,4,3,1,3,75,148,70,100,2973,626,1820,2325,1166,68,137,34,74,18,90,119,117,9979
Sunday,2,0,0,5,0,1,0,65,77,63,157,1606,1074,609,2174,2687,151,156,131,85,166,0,158,43,9410
Sunday,2,5,4,5,2,3,0,61,53,6,39,1188,586,1798,2369,2969,60,63,109,42,59,88,172,192,9875
Sunday,1,3,0,4,5,5,1,69,119,66,130,1488,756,385,1188,1924,168,152,177,155,79,102,145,124,7246
Sunday,4,1,3,5,2,3,4,84,199,7,194,576,2718,1619,2128,1155,179,80,67,156,137,110,40,23,9494
Sunday,2,2,2,1,5,1,3,79,49,146,195,1420,286,1203,867,570,97,157,4,126,182,140,122,79,5738
