Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,4,2,1,128,725,643,494,318,327,240,274,809,609,227,300,450,762,1554,389,3715,89,4,1,12066
Wednesday,2,0,5,3,294,749,480,117,565,281,516,681,618,416,647,257,477,955,1876,519,4530,175,3,4,14170
Thursday,1,3,5,5,693,296,749,426,506,716,484,243,526,687,585,525,387,677,1340,347,3250,368,5,1,12825
Friday,4,3,4,4,177,229,711,95,337,672,630,158,460,1033,14,557,718,1457,2853,729,7051,115,1,2,18014
Monday,0,0,4,2,707,1067,682,603,821,654,515,370,775,946,8,274,750,1500,2838,706,7090,1068,5,1,21386
Tuesday,4,2,0,1,541,905,224,135,205,586,13,103,156,781,221,714,586,1159,2182,595,5397,407,2,3,14922
Wednesday,2,4,5,1,734,349,59,70,679,469,685,808,104,151,424,345,424,874,1663,450,4106,551,5,2,12964
Thursday,5,1,3,4,293,496,261,488,689,696,747,235,195,692,473,617,324,715,1297,337,3235,645,1,3,12452
Friday,5,4,1,1,903,662,384,589,1054,1000,463,666,870,1041,321,102,756,1394,2865,725,6981,1045,1,4,21837
Monday,5,5,0,4,464,224,390,661,900,902,676,326,311,47,156,562,533,1116,2146,556,5213,867,1,1,16066
Tuesday,3,3,3,4,722,86,645,12,319,419,899,872,688,475,664,502,663,1221,2368,580,5816,294,0,5,17263
Wednesday,4,4,2,5,209,214,524,5,487,699,236,127,327,501,944,632,708,1428,2817,778,6988,207,1,1,17848
Thursday,5,1,1,2,507,414,725,73,347,17,611,582,838,582,455,134,514,964,1836,502,4545,216,4,1,13876
Friday,4,0,1,3,499,584,539,98,873,839,841,444,863,343,615,217,584,1022,2092,587,5031,517,1,2,16599
Monday,5,4,0,2,488,581,660,410,495,39,158,36,228,91,516,493,273,542,1177,294,2715,711,0,3,9921
Tuesday,4,3,5,2,527,972,448,67,110,11,471,198,277,761,767,358,672,1260,2461,631,6076,910,0,1,16992
Wednesday,5,1,5,0,668,494,686,123,640,329,326,136,99,217,550,445,658,1275,2454,680,6005,874,1,0,16671
Thursday,5,4,0,2,30,797,730,111,368,77,727,193,107,463,123,784,392,823,1614,477,3870,392,4,4,12097
Friday,0,3,0,2,100,911,628,247,0,343,652,754,1003,996,85,814,680,1268,2533,692,6323,434,2,1,18471
Monday,3,4,2,3,878,689,425,267,99,252,706,22,370,240,7,694,517,1080,2037,506,4984,403,3,2,14193
Tuesday,4,4,1,0,259,680,574,205,173,47,217,288,382,767,13,75,603,1141,2212,553,5608,710,3,1,14520
Wednesday,2,1,3,3,689,551,205,152,534,512,319,672,84,669,228,133,363,680,1272,383,2992,10,0,0,10457
Thursday,1,1,5,3,870,163,67,261,640,814,366,912,155,687,371,480,593,1137,2276,591,5616,884,4,2,16899
Friday,1,4,0,0,439,261,774,382,473,294,199,697,688,250,398,275,437,749,1385,395,3440,401,1,0,11943
Monday,5,0,3,1,367,459,376,870,730,198,803,748,977,502,215,948,651,1381,2625,681,6516,36,1,1,19094
Tuesday,1,3,4,0,93,116,399,767,771,819,409,831,739,117,169,507,749,1515,2857,788,7097,1087,0,0,19838
Wednesday,2,3,5,1,325,141,615,697,119,401,117,136,685,47,220,420,465,839,1620,423,3912,671,5,2,11871
Thursday,0,0,4,2,191,480,45,711,639,253,768,19,672,130,532,404,421,687,1316,361,3272,318,1,1,11227
Friday,2,2,1,3,623,608,328,755,316,462,79,433,337,16,141,523,342,725,1329,410,3179,737,2,0,11353
Monday,1,0,1,5,344,269,637,540,10,51,736,438,521,687,220,611,428,848,1658,466,4098,72,0,5,12646
Saturday,4,0,0,5,3,523,1522,2468,73,127,97,71,174,108,116,166,196,167,29,189,102,183,54,5,6382
Saturday,4,4,5,1,4,342,928,1191,119,197,116,2,137,189,157,109,33,1,18,174,101,155,39,1,4027
Saturday,1,0,3,2,1,960,506,1837,87,82,128,189,123,68,12,58,109,11,59,64,53,184,173,2,4712
Saturday,1,5,4,5,2,278,854,1120,50,182,43,5,71,121,41,200,17,70,60,27,112,37,27,2,3334
Saturday,1,4,5,4,4,1821,490,918,16,11,78,49,162,107,27,190,113,121,124,9,133,139,165,1,4692
Saturday,4,4,3,3,4,1204,845,563,71,154,77,34,73,43,44,1,79,132,82,138,37,112,135,0,3842
Sunday,4,1,5,0,2,1374,468,900,180,189,2,150,107,47,190,137,44,155,143,74,125,118,85,4,4504
Sunday,1,3,5,3,2,1643,2790,614,7,93,0,174,155,74,135,12,68,41,200,158,91,123,188,5,6585
Sunday,4,2,4,3,1,1458,1095,709,82,47,65,163,104,110,170,117,27,178,44,69,30,60,39,3,4584
Sunday,4,5,5,1,4,577,1113,274,116,35,26,112,157,71,120,37,4,52,63,97,138,159,83,5,3258
Sunday,5,5,3,2,1,2182,529,1069,74,98,14,74,26,45,130,129,26,0,46,153,85,28,175,4,4903
Sunday,1,5,2,0,3,1014,526,2390,53,58,43,58,135,179,27,3,38,30,190,127,106,13,68,0,5069
