Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,3,5,5,34,2469.0,994,149,2435,2568,82,94,117,112,27,139,136,178,97,115,53,24,2,4,9843.0
Wednesday,1,3,3,0,136,2671.0,1631,1455,5419,1301,122,0,155,85,167,116,140,36,144,49,173,4,2,1,13814.0
Thursday,4,3,2,4,46,3785.0,675,1358,4430,4125,25,69,114,147,148,98,55,193,14,109,167,185,4,1,15761.0
Friday,1,2,5,5,45,1901.0,253,3993,5433,517,112,73,55,113,155,53,69,172,81,64,100,195,1,3,13401.0
Monday,4,1,0,5,169,2193.0,1547,2846,3103,2780,100,133,195,137,131,155,95,167,197,178,81,141,2,4,14364.0
Tuesday,2,2,2,1,135,586.0,599,1040,2431,3252,28,1,29,136,63,23,189,87,53,27,131,38,0,5,8860.0
Wednesday,3,3,4,2,110,2785.0,3116,4517,2999,1942,18,105,41,167,194,167,196,2,119,191,40,61,0,4,16786.0
Thursday,1,2,3,0,130,349.0,4821,759,1848,3255,143,133,76,61,31,145,43,46,29,90,66,129,5,0,12165.0
Friday,0,2,5,1,3,2587.0,3736,2638,105,2338,9,181,188,106,125,137,108,177,178,35,20,92,4,4,12779.0
Monday,1,4,3,1,179,1077.0,4325,4507,1620,4759,0,65,34,39,56,134,44,59,158,97,10,68,1,3,17244.0
Tuesday,5,2,4,1,65,3725.0,2,4067,3714,1992,128,94,148,109,148,63,109,135,130,194,7,150,2,3,14997.0
Wednesday,1,3,5,1,91,1650.0,3083,1275,2877,638,198,67,58,5,106,144,85,147,81,155,39,47,1,2,10759.0
Thursday,5,1,1,0,169,1189.0,1974,239,1168,1830,165,187,54,73,7,92,91,109,176,156,75,63,3,2,7829.0
Friday,1,2,2,3,85,3132.0,1377,2284,1151,1430,69,71,120,106,13,139,196,179,41,177,61,91,1,0,10731.0
Monday,3,0,0,5,184,798.0,5534,939,3580,2676,105,47,122,51,126,180,118,1,45,68,67,194,4,3,14850.0
Tuesday,3,4,0,4,186,1263.0,1031,1378,2304,858,106,180,145,4,158,37,42,180,164,112,58,177,1,2,8397.0
Wednesday,4,5,5,3,164,1066.0,575,981,1769,1517,141,120,12,135,18,177,34,178,89,27,128,17,4,1,7170.0
Thursday,5,0,4,4,8,1855.0,1041,1961,1121,1227,37,171,182,159,144,157,95,198,62,48,58,163,4,2,8706.0
Friday,3,3,5,4,129,2925.0,2546,2464,3994,198,60,173,51,167,7,93,37,6,130,175,195,34,3,5,13407.0
Monday,0,1,5,1,133,532.0,7182,951,3295,3563,45,1,18,68,78,121,173,190,183,198,20,154,2,1,16915.0
Tuesday,1,4,2,0,129,3537.0,702,2497,536,750,146,194,86,1,75,19,135,198,144,191,99,186,3,4,9639.0
Wednesday,4,2,0,1,153,3092.0,234,3751,3268,5829,76,72,33,84,178,74,3,117,10,126,69,77,5,5,17263.0
Thursday,4,0,4,1,144,73.0,1932,1089,1689,6373,81,70,144,153,5,127,181,13,62,161,180,68,1,0,12555.0
Friday,0,5,3,0,112,3559.0,4568,6287,6737,1479,170,122,20,124,119,184,37,165,198,152,42,168,0,4,24255.0
Monday,0,3,1,3,127,662.0,1587,2378,1529,1655,119,67,82,43,158,194,146,54,61,70,8,18,3,4,8972.0
Tuesday,1,3,0,1,117,3001.0,3713,2690,1877,5023,151,62,190,68,71,184,37,34,196,121,116,165,2,4,17827.0
