Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,3,3,3,597,212,605,810,95,830,839,651,227,329,375,230,1338,1829,941,4437,444,736,4,0,15538
Wednesday,2,5,1,1,812,565,242,894,257,562,542,554,569,374,293,683,1543,2107,1034,5151,526,587,5,1,17310
Thursday,4,1,0,3,443,778,730,312,579,521,380,592,531,540,762,372,1127,1487,764,3615,410,162,2,5,14120
Friday,3,4,0,3,476,349,766,150,890,740,319,681,371,190,865,493,2108,2780,1398,6921,770,518,4,2,20801
Monday,5,0,0,3,317,702,534,5,70,552,160,683,313,81,553,228,815,1181,582,2781,357,604,5,1,10532
Tuesday,3,3,4,1,267,618,701,470,40,917,506,685,83,558,685,937,1868,2522,1308,6101,630,125,5,4,19041
Wednesday,1,3,2,1,710,616,43,143,800,49,669,184,21,169,534,371,1596,2117,1074,5337,577,192,5,0,15214
Thursday,5,4,2,2,606,901,910,501,479,268,6,349,908,336,234,242,1950,2530,1252,6254,666,293,0,3,18701
Friday,2,4,1,1,12,888,451,531,514,833,537,488,403,790,799,419,1499,1906,957,4763,481,709,2,1,16991
Monday,4,0,3,0,610,63,291,322,135,312,684,699,513,613,679,796,1299,1769,881,4248,498,721,3,2,15145
Tuesday,4,5,0,0,981,501,689,49,278,814,310,544,414,119,601,815,2058,2696,1417,6779,704,78,5,1,19862
Wednesday,3,0,4,4,566,500,734,615,553,82,704,770,313,778,634,89,1431,1900,941,4668,465,392,4,4,16154
Thursday,3,0,1,5,916,376,870,394,852,257,619,757,931,370,554,49,1804,2398,1213,5923,676,770,5,1,19744
Friday,1,5,2,4,349,402,222,646,594,87,775,478,438,624,415,604,1286,1680,829,4148,508,1,2,3,14103
Monday,5,1,4,2,128,271,15,312,280,613,102,117,502,717,560,507,981,1304,643,3126,317,538,3,2,11050
Tuesday,3,2,1,4,173,540,338,122,282,628,528,553,481,114,619,154,1224,1568,787,3976,473,252,1,4,12827
Wednesday,1,3,0,2,255,788,321,140,708,477,501,366,363,331,6,95,1488,2000,1034,4858,571,1,5,0,14314
Thursday,5,0,3,0,151,36,170,727,191,401,670,661,201,110,176,588,841,1140,646,2885,311,304,0,2,10219
Friday,3,3,1,0,556,61,133,20,42,314,912,256,634,741,705,472,1873,2521,1258,6209,623,490,2,5,17834
Monday,5,5,2,3,441,874,286,484,633,312,197,398,66,93,71,861,1458,1940,953,4696,533,205,0,3,14519
Tuesday,2,3,3,5,610,55,88,634,247,670,191,760,608,500,321,368,1229,1627,808,3956,451,240,2,4,13382
Wednesday,4,5,5,3,124,600,412,874,548,852,40,1020,170,165,310,312,2010,2645,1335,6552,720,514,3,3,19226
Thursday,1,5,3,5,49,637,189,730,786,779,760,553,856,238,623,172,1488,1940,961,4680,477,480,4,1,16417
Friday,4,3,0,3,681,346,48,486,78,609,351,465,340,344,312,531,854,1088,572,2606,353,301,1,0,10376
Monday,1,3,0,2,796,971,922,197,925,221,919,539,708,644,19,744,1906,2512,1292,6162,620,669,1,1,20774
Tuesday,2,0,0,3,758,888,851,473,622,172,196,117,201,541,70,428,1783,2361,1222,5707,662,244,4,5,17310
Wednesday,2,4,3,5,620,828,302,352,157,45,153,575,353,508,94,503,1279,1705,894,4058,407,564,2,3,13416
Thursday,0,3,1,4,721,1018,285,518,148,346,279,232,39,239,584,979,2238,2923,1520,7276,818,864,3,3,21041
Friday,5,2,4,2,41,645,160,978,953,337,973,708,253,548,790,11,2258,2998,1568,7421,838,488,3,5,21989
Monday,0,5,5,1,352,144,229,605,680,185,217,839,898,374,898,311,1941,2597,1291,6428,649,655,0,4,19308
Saturday,4,4,4,2,3,2232,1753,2841,185,61,114,150,100,92,10,3,44,176,142,83,100,9,161,2,8275
Saturday,1,0,2,3,5,1095,2749,586,21,161,108,183,71,9,158,70,109,189,70,71,69,178,16,1,5925
Saturday,1,2,3,3,3,544,2574,1092,126,177,169,47,106,108,30,9,66,150,116,9,11,31,106,2,5485
Saturday,3,0,5,2,0,1596,992,325,7,147,180,193,95,95,111,27,190,14,13,86,154,157,186,4,4582
Saturday,1,4,1,3,4,2200,603,1076,48,144,141,119,56,165,85,129,190,44,139,181,4,137,60,2,5536
Saturday,1,0,2,0,5,739,1915,1140,163,9,10,176,198,49,189,191,36,99,192,107,87,107,13,2,5430
Sunday,1,3,1,3,2,937,660,1455,114,71,56,108,143,103,28,150,173,60,33,147,94,15,158,3,4518
Sunday,1,4,2,5,5,983,2302,1447,177,120,105,136,12,190,106,116,14,47,134,10,71,78,82,1,6148
Sunday,4,0,1,2,1,1601,530,2674,197,146,158,37,122,27,56,106,90,0,68,131,183,1,39,1,6175
Sunday,4,0,3,5,0,1432,2334,963,155,182,164,169,27,147,27,65,68,72,147,196,35,96,0,5,6296
Sunday,4,3,1,3,1,1785,2282,659,71,73,10,104,57,176,104,149,63,137,95,115,113,77,73,4,6159
Sunday,4,5,5,4,3,744,418,1697,137,94,61,146,129,129,57,18,73,91,166,199,57,25,172,4,4438
