Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,4,2,0,315,275,110,137,30,544,55,813,8,239,92,162,1015,1104,2032,1553,5165,338,1,1,13997
Wednesday,1,4,2,2,416,244,375,329,166,444,342,696,661,179,122,535,590,601,1174,943,2910,373,4,4,11117
Thursday,2,4,0,3,443,10,353,243,7,384,331,893,465,260,485,127,1191,1194,2293,1684,5601,940,3,5,16921
Friday,2,5,3,1,205,18,719,35,343,55,751,38,145,215,116,585,925,879,1776,1354,4336,119,5,1,12631
Monday,5,0,4,2,826,38,664,397,261,298,169,222,245,212,34,683,922,941,1751,1376,4421,715,5,1,14192
Tuesday,4,5,4,1,493,563,197,148,95,629,129,55,736,537,691,507,811,778,1554,1151,3802,638,1,1,13530
Wednesday,3,4,1,4,561,398,59,236,147,384,667,113,732,267,639,748,720,679,1302,1022,3277,208,3,0,12174
Thursday,5,1,3,4,156,453,316,333,798,227,397,402,342,694,351,71,1430,1444,2870,2189,7104,633,2,5,20230
Friday,2,5,5,3,646,661,458,74,272,188,207,465,689,280,158,727,1043,1041,1949,1486,4758,824,0,1,15942
Monday,5,2,4,2,524,793,558,342,701,511,947,576,59,599,640,28,1406,1420,2813,2075,6883,949,2,0,21839
Tuesday,1,2,0,3,853,653,847,996,114,62,92,689,168,596,431,1012,1346,1295,2567,1895,6268,396,1,0,20287
Wednesday,1,2,1,0,315,65,254,681,637,891,62,527,365,287,409,731,1168,1125,2275,1669,5543,64,4,5,17081
Thursday,0,5,1,1,192,909,218,559,534,625,202,670,258,1045,413,1019,1517,1519,2979,2253,7398,945,2,2,23266
Friday,2,5,1,0,296,737,241,855,652,184,690,667,781,74,273,239,943,938,1837,1393,4433,188,0,1,15430
Monday,4,3,1,2,309,120,464,212,180,187,69,144,440,579,713,729,654,577,1166,849,2786,316,4,4,10512
Tuesday,1,5,2,1,730,538,49,446,579,776,445,696,37,410,84,569,954,992,1918,1521,4818,452,4,0,16027
Wednesday,1,3,2,4,349,841,661,817,516,441,853,588,934,53,578,35,1339,1351,2587,1969,6341,301,2,4,20570
Thursday,5,5,2,5,728,179,545,179,67,312,584,742,665,181,439,648,732,722,1367,999,3309,576,5,2,12998
Friday,2,3,2,5,9,271,0,793,661,76,201,230,319,442,765,609,734,716,1439,1131,3599,346,1,3,12357
Monday,4,2,2,5,388,54,3,550,300,348,691,120,805,853,234,226,1047,991,2022,1475,4829,369,3,5,15326
Tuesday,2,1,0,4,383,774,636,527,726,109,294,596,512,265,207,285,690,714,1464,1110,3465,680,3,1,13448
Wednesday,0,5,0,0,539,382,678,637,40,610,824,592,722,655,30,464,1117,1127,2179,1679,5517,818,4,0,18619
Thursday,0,0,2,4,618,749,494,144,80,563,3,578,520,249,182,893,1089,1006,2050,1529,5032,884,0,5,16674
Friday,4,5,4,1,862,617,259,32,502,148,345,686,227,720,408,374,979,1005,1882,1451,4707,655,3,1,15877
Monday,4,0,5,2,302,857,720,233,377,547,853,236,660,832,401,960,1286,1286,2604,1953,6350,817,4,5,21294
Tuesday,0,1,0,2,763,543,650,50,383,525,158,148,499,726,399,551,795,827,1533,1132,3840,601,2,1,14129
Wednesday,3,3,5,2,416,170,185,545,472,847,438,232,315,183,822,799,1058,1025,1939,1533,4929,712,5,2,16640
Thursday,4,2,5,2,349,509,91,523,229,540,263,355,1072,303,437,415,1535,1579,3070,2272,7553,297,0,1,21406
Friday,3,2,2,1,181,837,476,899,589,868,800,1076,763,702,873,665,1534,1477,3006,2266,7423,675,2,3,25123
Monday,4,3,1,4,238,706,505,367,575,571,331,258,160,585,315,181,785,784,1477,1154,3670,205,2,0,12881
Saturday,4,3,4,2,5,991,588,2062,52,149,111,150,191,45,166,19,88,190,153,49,175,199,135,2,5533
Saturday,2,1,0,2,2,1222,1646,2053,98,159,100,167,78,79,125,74,38,9,194,189,182,3,187,2,6612
Saturday,2,0,5,1,4,723,427,1371,168,107,188,62,5,142,132,117,22,159,97,23,29,99,137,2,4022
Saturday,3,4,1,5,0,1578,510,2108,174,78,139,174,185,92,127,18,53,38,71,79,133,62,81,2,5715
Saturday,0,2,3,0,4,2090,453,1746,60,106,125,0,68,140,21,149,12,171,169,162,185,139,51,0,5856
Saturday,0,4,5,4,1,928,329,616,95,163,28,44,75,118,171,42,147,39,17,61,70,103,196,5,3261
Sunday,5,5,0,5,2,1121,2699,2212,1,87,166,144,23,5,88,50,76,144,37,38,133,4,194,5,7244
Sunday,2,0,3,3,5,743,395,1866,144,40,176,102,39,68,32,167,149,6,63,137,18,31,196,1,4386
Sunday,1,5,4,2,3,1915,998,1443,117,66,100,125,146,178,43,129,95,108,27,54,97,165,33,2,5856
Sunday,2,2,2,3,4,1231,3000,597,153,71,87,115,78,143,14,129,24,114,152,117,146,54,79,4,6321
Sunday,3,0,2,3,0,2080,2571,1087,101,133,93,116,143,200,19,28,97,130,62,132,2,199,15,5,7221
Sunday,5,0,4,3,4,1740,1309,436,121,74,70,86,82,184,143,137,114,48,6,130,145,18,143,2,5004
