Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,5,3,4,419,674,866,580,107,984,325,906,1041,604,173,5,295,1008,950,81,1051,979,1,1,11066
Wednesday,5,4,1,5,16,1054,1039,630,638,320,1034,403,920,245,1109,1042,311,763,368,605,258,295,2,2,11069
Thursday,3,1,4,5,358,93,569,1006,374,597,131,657,70,182,669,315,761,224,214,501,807,331,1,3,7876
Friday,5,2,0,3,710,238,615,202,253,570,120,625,646,614,111,357,626,571,659,600,363,476,5,2,8373
Monday,2,2,2,2,374,680,711,806,40,618,516,736,337,476,852,584,994,413,591,405,442,91,4,3,9681
Tuesday,4,3,5,2,47,220,859,109,768,350,839,548,516,430,112,286,811,583,437,147,532,616,5,5,8234
Wednesday,4,2,2,3,295,795,328,95,79,388,259,282,742,327,221,311,283,112,196,860,185,234,4,1,6008
Thursday,1,4,3,4,469,87,45,479,864,353,770,109,12,185,221,779,579,576,804,104,267,431,4,5,7155
Friday,3,2,3,0,27,115,624,676,250,74,503,582,166,447,359,549,159,31,34,244,204,157,3,3,5215
Monday,4,5,3,5,142,338,411,531,643,62,465,720,386,520,515,135,236,71,574,48,109,228,3,5,6159
Tuesday,5,1,1,4,938,516,227,594,77,141,463,298,260,821,735,89,294,377,6,777,130,763,1,2,7520
Wednesday,1,4,5,3,125,0,382,556,572,640,707,379,293,262,84,218,700,74,697,31,224,403,3,1,6364
Thursday,4,3,5,5,93,909,781,885,572,798,418,476,82,192,983,944,409,938,497,825,215,395,0,4,10433
Friday,4,2,4,5,540,188,376,766,241,628,699,367,20,324,543,517,907,57,576,502,336,315,2,5,7924
Monday,5,5,5,5,263,720,707,742,186,535,559,45,386,266,306,263,424,538,29,381,69,599,1,5,7044
Tuesday,0,3,1,4,740,734,183,550,113,750,23,7,46,553,774,155,690,779,154,725,774,882,3,3,8646
Wednesday,3,3,1,5,250,585,710,525,454,456,549,842,101,106,776,109,341,145,55,293,233,105,4,5,6656
Thursday,1,4,5,2,575,697,347,124,63,681,80,699,293,320,338,480,604,145,131,389,36,460,3,5,6482
Friday,1,4,2,4,904,507,976,1019,1004,576,612,870,550,93,858,511,373,701,910,482,690,291,0,1,11939
Monday,3,0,0,1,566,566,263,411,59,415,433,382,65,690,114,67,599,587,441,613,173,257,5,4,6714
Tuesday,0,5,4,5,256,86,197,317,40,657,381,152,172,428,564,132,944,643,800,690,134,107,2,3,6719
Wednesday,0,0,2,4,253,453,781,37,610,809,122,730,479,843,480,402,542,522,766,8,398,537,5,4,8787
Thursday,3,5,2,1,190,738,529,505,606,538,337,1,504,134,325,785,39,414,858,692,329,527,4,3,8069
Friday,2,2,5,2,280,854,667,861,786,343,779,870,124,10,557,275,953,730,917,648,963,272,5,5,10910
Monday,4,5,4,0,761,4,904,617,591,67,22,24,144,160,545,328,72,927,256,166,70,603,3,5,6282
Tuesday,1,3,5,3,191,819,234,343,17,587,577,543,364,74,380,259,359,527,184,174,53,89,3,5,5794
Wednesday,3,0,3,3,300,328,58,14,255,173,97,200,18,34,603,403,163,341,52,257,499,418,0,0,4222
Thursday,5,2,4,0,41,232,444,1006,1110,624,1004,579,1074,951,881,779,791,116,824,340,885,1032,4,3,12731
Friday,3,3,0,1,595,837,971,263,913,726,476,482,146,601,332,596,415,942,718,647,117,727,2,0,10513
Monday,0,5,3,2,35,528,360,727,658,445,631,882,373,739,784,920,59,596,110,1044,685,634,3,1,10224
Saturday,0,1,5,1,5,1,4,7,118,19,14,622,1764,2924,1223,2325,153,104,164,68,180,170,118,117,10107
Saturday,4,4,0,2,1,1,0,141,8,119,41,1060,1333,338,1720,684,196,160,13,39,91,32,175,152,6314
Saturday,4,1,0,2,4,1,4,145,96,194,143,817,1365,1109,283,582,187,98,25,48,81,109,85,72,5455
Saturday,0,4,4,1,3,1,5,99,128,12,5,1807,2210,461,964,1316,161,108,4,175,138,52,164,67,7889
Saturday,1,2,2,3,4,0,4,32,2,197,162,1315,1696,1062,388,715,191,131,157,17,108,63,36,89,6377
Saturday,4,1,0,2,3,1,5,175,108,76,164,1630,533,2630,1092,2154,54,106,36,24,7,61,6,94,8966
Sunday,4,1,0,0,4,5,3,144,146,166,190,985,1969,486,1500,2473,68,23,57,90,185,5,53,25,8582
Sunday,1,2,2,2,0,5,3,95,198,191,34,1089,724,393,1396,1777,88,123,194,169,179,36,64,167,6932
Sunday,4,0,3,5,5,5,3,148,0,139,4,675,1249,3008,2440,1874,74,50,62,127,145,156,1,137,10314
Sunday,5,2,1,1,1,1,0,98,53,140,127,1238,943,1524,348,623,14,101,166,66,128,54,194,153,5981
Sunday,2,4,3,1,2,2,3,180,85,138,64,2275,2798,596,1188,1716,165,129,93,63,95,116,82,138,9938
Sunday,2,3,0,5,0,3,5,65,178,195,193,543,1436,1951,986,2408,147,193,34,99,168,1,20,53,8688
