Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,4,3,5,156,316,83,180,541,747,470,385,684,228,92,25,442,882,1630,4046,477,615,4,2,12018
Wednesday,5,5,1,1,321,158,561,539,213,488,180,773,290,329,68,644,393,716,1402,3465,407,708,2,5,11674
Thursday,0,0,0,4,344,579,655,566,393,68,800,669,578,827,382,525,487,894,1722,4101,455,40,2,3,14094
Friday,4,3,0,4,894,36,796,713,783,946,888,958,922,499,16,941,698,1320,2555,6420,727,567,2,5,20697
Monday,3,0,3,4,634,515,555,379,558,697,632,411,379,248,608,326,368,615,1183,2911,334,427,5,0,11795
Tuesday,0,4,4,5,772,13,863,772,780,127,76,63,478,300,662,636,625,1249,2326,5826,633,331,3,3,16551
Wednesday,0,2,0,0,269,520,52,822,728,819,871,665,181,738,186,51,474,952,1828,4503,498,387,3,0,14549
Thursday,1,3,4,3,955,163,414,814,42,101,7,497,210,575,866,631,611,1159,2222,5547,588,711,1,0,16125
Friday,4,5,4,3,329,629,283,779,605,24,68,748,403,576,0,449,528,950,1817,4335,491,72,0,5,13107
Monday,0,0,5,1,62,723,492,443,190,357,425,177,372,619,657,57,334,557,1154,2874,353,367,2,4,10225
Tuesday,0,0,3,4,362,423,607,940,79,575,703,967,4,98,818,117,767,1370,2777,6781,741,1055,2,4,19197
Wednesday,5,2,2,3,33,426,889,36,448,535,607,75,564,113,794,853,575,1078,2021,5018,562,747,4,5,15395
Thursday,5,3,4,2,413,498,867,609,122,285,645,262,792,594,134,231,542,923,1816,4522,518,729,0,0,14516
Friday,1,0,1,2,421,595,28,441,772,369,706,54,368,87,489,684,440,819,1611,3866,446,344,4,4,12552
Monday,2,1,4,0,198,415,490,496,620,316,724,565,334,82,766,645,435,876,1726,4151,499,786,0,5,14136
Tuesday,1,0,3,5,203,945,17,93,797,92,311,541,987,273,997,870,635,1283,2513,6137,618,1004,0,5,18330
Wednesday,3,2,2,3,317,452,11,805,804,759,526,38,804,662,525,607,394,816,1502,3716,406,207,1,3,13365
Thursday,1,4,3,0,328,144,489,532,350,675,549,513,656,255,187,178,747,1377,2622,6604,669,827,0,5,17715
Friday,2,5,2,4,349,67,648,68,274,436,50,463,486,389,641,151,299,569,1096,2698,356,402,0,4,9459
Monday,1,3,5,4,556,701,370,794,602,304,873,776,738,197,765,279,587,1223,2293,5738,603,788,1,1,18202
Tuesday,0,1,4,1,113,602,161,801,570,1058,765,687,303,1034,1027,136,712,1412,2799,6997,782,692,5,3,20665
Wednesday,4,0,3,3,998,403,690,206,915,845,707,473,580,816,907,230,691,1407,2694,6783,701,341,2,0,20399
Thursday,1,3,5,5,293,738,199,805,434,18,300,311,413,355,797,738,591,1018,2099,5166,556,274,3,2,15124
Friday,0,1,3,2,83,304,152,615,606,253,75,450,272,162,334,282,504,949,1860,4547,551,162,3,5,12175
Monday,2,2,1,3,673,311,53,741,14,540,82,703,381,75,622,453,369,675,1197,3017,311,572,5,2,10804
Tuesday,3,0,1,0,432,505,187,148,440,177,339,586,816,117,757,348,726,1435,2837,7007,730,909,0,4,18504
Wednesday,3,0,0,0,63,503,592,15,879,846,308,44,292,170,804,434,610,1065,2153,5326,568,537,2,2,15216
Thursday,2,0,0,4,345,431,1073,509,949,573,954,816,904,610,145,491,773,1468,2831,6971,759,972,4,4,21588
Friday,0,0,4,2,193,929,856,283,782,380,479,562,125,169,164,917,593,1162,2203,5397,551,421,4,4,16180
Monday,1,0,4,3,82,14,610,15,842,7,329,402,199,38,695,230,511,950,1852,4470,446,647,4,3,12354
Saturday,1,4,0,5,1,1481,726,1874,62,67,188,56,127,26,159,127,8,84,13,58,32,9,9,1,5118
Saturday,2,3,3,3,1,1515,990,486,106,159,137,46,180,134,130,65,153,126,192,55,25,42,106,3,4662
Saturday,5,2,2,3,4,394,693,1283,92,65,79,148,126,119,174,38,183,183,108,172,28,123,156,4,4184
Saturday,4,1,3,1,1,673,1225,1771,72,30,25,57,74,27,169,70,156,49,13,87,75,189,82,3,4857
Saturday,4,0,4,3,5,639,1442,1157,97,144,195,102,59,64,141,71,121,197,158,0,13,123,67,5,4811
Saturday,0,3,0,4,4,2547,1536,1050,190,126,166,154,14,82,142,151,188,21,26,193,27,35,187,1,6847
Sunday,5,2,4,3,5,1190,1499,1937,32,122,16,59,197,188,68,59,141,69,48,33,120,105,58,1,5961
Sunday,5,5,0,4,4,1691,1424,1010,110,180,94,176,164,82,15,197,25,34,183,22,144,38,99,5,5711
Sunday,2,4,3,1,5,1909,934,532,102,113,29,160,182,175,41,74,156,186,12,6,25,97,18,1,4767
Sunday,0,0,0,0,4,1097,1758,1360,145,22,96,90,58,199,144,157,92,70,36,46,58,200,21,0,5653
Sunday,3,5,4,3,5,1188,659,1773,4,131,196,56,14,119,40,113,60,88,129,125,13,70,116,1,4915
Sunday,0,5,4,2,1,913,1494,1220,61,102,124,8,191,60,149,62,182,97,80,117,83,89,186,3,5233
