Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,3,5,0,124,570.0,505,1907,4726,1691,66,138,161,131,160,92,200,104,126,156,115,33,5,3,11024.0
Wednesday,3,5,0,5,182,709.0,891,2715,6538,2544,196,77,30,106,61,0,105,91,38,60,104,20,0,1,14481.0
Thursday,3,1,0,1,182,718.0,1316,2868,7071,2538,109,51,138,28,45,55,72,170,1,167,29,15,1,4,15583.0
Friday,0,4,5,5,86,579.0,859,2385,5748,2100,66,114,64,53,6,195,190,157,20,148,139,114,0,0,13037.0
Monday,3,5,2,2,60,797.0,1298,2995,7419,2475,121,183,151,108,48,29,11,124,38,51,82,58,4,1,16065.0
Tuesday,1,0,1,0,22,367.0,387,1377,3243,1142,60,81,40,171,196,58,24,75,75,54,13,148,4,1,7540.0
Wednesday,4,5,0,5,67,535.0,776,1835,4486,1642,91,90,132,133,78,31,14,12,171,39,121,45,2,0,10314.0
Thursday,3,1,0,0,150,439.0,491,1708,4027,1399,123,127,105,24,17,8,53,184,120,126,39,57,0,0,9201.0
Friday,3,3,0,3,29,413.0,555,1493,3710,1539,143,77,14,71,104,35,102,145,176,178,149,115,4,5,9066.0
Monday,0,2,0,5,114,327.0,453,1270,3167,1347,182,117,138,49,131,86,175,104,54,42,144,96,2,1,8006.0
Tuesday,1,4,4,4,172,332.0,558,1237,2959,1013,117,196,143,110,20,56,22,64,47,109,177,94,3,5,7447.0
Wednesday,4,4,5,4,10,461.0,931,1778,4326,1660,42,47,88,178,170,183,126,90,194,4,119,114,5,5,10548.0
Thursday,0,0,4,3,156,507.0,602,1657,4118,1546,45,155,116,111,34,74,29,197,96,193,180,98,1,5,9927.0
Friday,1,1,3,2,41,472.0,654,1668,3938,1572,65,81,76,13,25,125,42,94,57,110,58,81,1,5,9185.0
Monday,0,4,0,5,49,503.0,496,1691,4094,1237,37,71,183,69,83,184,158,147,1,147,38,82,3,2,9284.0
Tuesday,5,5,0,4,157,722.0,1352,2663,6648,2202,74,108,11,95,15,7,15,103,136,149,174,197,2,1,14845.0
Wednesday,2,0,3,4,89,557.0,643,2002,4885,1902,86,146,197,43,197,161,162,21,58,165,6,173,0,4,11506.0
Thursday,3,4,5,3,38,332.0,562,1216,2975,1181,20,120,164,52,194,71,141,68,16,59,163,81,5,0,7473.0
Friday,1,0,3,5,83,497.0,881,1742,4331,1638,109,113,128,100,2,18,66,47,147,134,108,17,4,5,10179.0
Monday,3,2,5,0,47,517.0,984,1875,4574,1394,20,40,45,128,122,130,39,25,100,174,70,100,2,1,10397.0
