Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,3,3,4,91,2586.0,5041,1019,513,597,59,126,109,8,150,57,64,19,172,147,184,185,2,3,11145.0
Wednesday,1,5,5,2,8,3063.0,6012,1241,645,651,75,130,186,49,168,39,85,66,184,130,51,128,1,0,12925.0
Thursday,0,1,4,3,81,1462.0,2886,630,316,376,6,63,9,60,110,78,68,132,54,57,42,181,5,0,6624.0
Friday,2,4,0,1,138,3657.0,7149,1429,742,804,3,90,13,174,25,70,107,143,49,198,188,79,2,3,15070.0
Monday,4,2,1,0,45,3666.0,7229,1545,796,775,67,8,150,157,182,153,200,124,99,44,8,186,2,0,15443.0
Tuesday,1,3,5,3,177,3684.0,7199,1504,727,795,14,37,41,185,65,175,157,176,56,175,165,178,3,3,15528.0
Wednesday,2,5,0,5,65,2840.0,5626,1130,645,660,163,0,197,78,47,96,32,146,84,104,153,32,1,0,12111.0
Thursday,0,4,4,4,179,2437.0,4702,1019,552,477,40,167,31,97,162,100,7,116,185,148,63,167,0,2,10663.0
Friday,2,1,5,2,127,3464.0,6775,1380,775,705,8,145,113,43,63,129,3,148,113,187,139,86,5,4,14422.0
Monday,1,0,1,1,129,3593.0,7072,1504,734,720,111,121,24,111,41,191,191,137,169,68,54,115,4,4,15096.0
Tuesday,5,2,4,1,187,1595.0,3073,640,352,363,31,88,198,86,92,127,85,175,159,105,53,59,1,3,7484.0
Wednesday,2,0,3,4,61,3250.0,6477,1349,682,681,111,34,150,83,156,54,66,122,0,41,182,103,4,5,13620.0
Thursday,2,2,4,2,132,2064.0,3978,875,449,400,155,53,132,67,77,125,1,9,7,131,198,51,2,2,8918.0
Friday,4,4,2,3,197,1411.0,2722,611,307,287,13,33,90,174,109,93,176,41,183,13,15,49,3,1,6541.0
Monday,1,1,2,2,169,2689.0,5296,1077,573,557,29,68,91,197,134,77,57,51,31,151,4,75,3,5,11340.0
Tuesday,1,4,1,2,11,3740.0,7379,1482,814,773,12,183,50,123,33,170,189,108,165,18,155,157,3,1,15574.0
Wednesday,4,3,1,4,101,3180.0,6320,1311,725,712,178,2,71,177,41,85,172,149,58,59,25,76,3,0,13457.0
Thursday,3,2,0,3,1,3476.0,6778,1439,731,717,104,116,192,95,106,8,118,128,134,9,193,145,3,5,14506.0
Friday,0,2,0,0,156,2811.0,5512,1197,615,557,134,70,168,171,6,13,119,54,82,60,79,91,5,2,11904.0
Monday,5,0,3,5,17,2976.0,5803,1194,607,613,157,60,198,181,84,151,81,159,191,122,156,55,5,5,12828.0
Tuesday,5,5,3,5,84,1437.0,2738,548,355,344,180,127,180,1,64,79,178,21,192,81,192,111,4,4,6938.0
Wednesday,2,1,0,1,31,1898.0,3718,816,434,392,160,76,161,148,146,55,121,103,14,30,171,136,3,4,8621.0
Thursday,5,0,3,4,151,2753.0,5474,1187,578,570,170,51,106,188,93,72,151,30,136,104,37,175,5,2,12045.0
Friday,1,3,1,3,11,3405.0,6679,1398,672,723,3,147,146,124,4,182,26,110,169,180,44,10,2,5,14048.0
Monday,2,4,0,0,150,1747.0,3378,756,388,366,72,148,132,22,192,127,196,139,2,109,48,24,5,2,8009.0
Tuesday,4,1,0,3,112,1553.0,3042,633,351,373,176,182,19,40,147,12,10,31,12,198,180,188,1,5,7273.0
Wednesday,3,5,4,2,34,3439.0,6753,1396,691,704,51,193,140,102,118,43,136,104,92,132,152,90,0,5,14389.0
Thursday,1,1,0,1,134,1774.0,3500,733,408,397,67,76,108,138,82,22,5,72,126,157,97,97,0,0,7996.0
Friday,5,5,1,3,26,3529.0,6990,1412,731,734,183,160,138,191,126,96,115,198,41,160,69,46,4,1,14964.0
Monday,2,2,1,2,189,2004.0,3994,876,433,440,52,173,117,95,10,119,60,53,93,20,67,26,2,4,8834.0
Saturday,2,5,2,3,4,296.0,98,48,190,65,58,284,251,22,224,274,287,110,336,68,372,228,77,4,3308.0
Saturday,5,3,3,0,0,303.0,80,14,281,30,199,211,230,204,315,178,300,237,57,245,339,185,300,0,3719.0
Saturday,4,3,1,3,2,175.0,190,330,336,310,112,176,186,241,398,135,57,217,123,45,332,67,142,2,3587.0
Saturday,5,1,1,4,4,391.0,52,205,116,99,265,151,58,23,376,284,299,225,323,65,243,7,163,5,3365.0
Saturday,3,4,0,1,0,47.0,34,17,380,341,397,258,310,88,45,251,159,322,351,204,49,56,335,0,3652.0
Saturday,4,5,0,1,4,346.0,88,29,264,30,75,268,133,354,69,148,114,334,277,224,116,184,12,5,3084.0
Sunday,5,4,3,4,1,246.0,150,10,247,338,26,330,287,222,112,115,193,20,252,74,294,2,360,5,3300.0
Sunday,0,5,0,0,5,293.0,209,328,31,5,359,127,389,117,81,110,36,286,341,201,263,234,246,0,3666.0
Sunday,3,1,5,2,2,249.0,261,133,88,41,35,106,69,26,24,224,287,390,166,348,390,76,250,2,3178.0
Sunday,0,5,1,5,1,373.0,192,290,122,101,171,382,313,341,265,185,176,81,233,260,36,215,291,1,4040.0
Sunday,2,5,5,4,4,96.0,382,27,247,212,193,62,131,4,139,120,320,151,36,146,31,351,284,0,2952.0
Sunday,3,4,4,3,5,296.0,291,225,46,104,70,287,321,94,243,80,310,5,362,219,25,252,69,3,3321.0
