Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,3,2,5,113,187.0,179,199,89,3475,113,200,12,4,37,17,67,105,27,199,94,186,4,1,5319.0
Wednesday,2,4,3,4,17,131.0,159,115,0,3409,108,80,47,2,21,165,79,121,17,38,7,20,0,1,4550.0
Thursday,0,3,2,1,16,89.0,63,139,22,716,126,22,86,135,30,181,143,190,86,160,76,194,5,0,2485.0
Friday,5,2,2,2,140,20.0,125,188,95,2311,19,41,159,174,64,35,19,49,98,47,151,159,1,2,3908.0
Monday,5,1,3,4,193,53.0,0,178,187,2116,113,123,170,28,42,196,147,116,183,136,71,54,1,3,4123.0
Tuesday,5,0,2,0,192,180.0,24,179,117,140,120,156,41,91,106,189,57,177,4,134,0,53,0,2,1969.0
Wednesday,1,3,1,3,111,164.0,36,100,14,296,92,199,60,151,39,141,70,57,102,131,4,97,4,2,1878.0
Thursday,1,3,1,1,135,184.0,57,20,192,3069,42,181,158,42,66,72,181,171,167,153,31,1,0,0,4928.0
Friday,3,1,5,2,59,69.0,60,133,188,2316,54,69,14,109,196,189,24,187,190,178,145,2,4,0,4197.0
Monday,5,1,1,2,67,158.0,156,70,43,3336,117,65,133,185,88,59,65,136,130,140,86,26,3,0,5072.0
Tuesday,4,4,0,3,108,24.0,97,112,37,2652,20,92,13,53,193,108,19,57,153,174,132,166,0,5,4226.0
Wednesday,0,0,1,1,45,63.0,65,55,44,700,117,21,106,56,75,58,5,175,12,50,11,71,4,0,1735.0
Thursday,0,2,4,4,169,150.0,33,152,140,259,51,145,43,28,167,33,3,95,23,45,153,6,5,3,1713.0
Friday,0,0,0,4,111,153.0,117,169,23,1043,194,69,11,50,118,142,157,115,99,101,31,187,2,2,2898.0
Monday,5,4,5,4,99,52.0,173,85,174,4004,76,69,26,74,177,151,18,129,183,47,90,69,1,0,5715.0
Tuesday,2,4,4,1,107,149.0,1,29,172,4106,26,187,46,179,20,83,80,156,23,168,191,116,4,4,5858.0
Wednesday,4,0,1,0,8,174.0,12,125,190,616,78,156,77,64,24,124,115,115,94,83,107,94,1,2,2264.0
Thursday,2,2,4,3,42,97.0,183,115,192,2409,38,145,171,115,185,58,89,101,166,37,83,64,1,1,4303.0
Friday,0,2,5,2,81,137.0,132,109,56,1519,14,143,123,126,2,166,171,130,136,164,75,96,0,4,3393.0
Monday,2,5,5,1,67,21.0,29,64,160,1409,104,8,183,153,38,60,130,92,41,176,70,130,0,1,2949.0
Tuesday,0,1,4,2,190,99.0,156,176,141,2446,99,48,150,149,51,109,63,87,121,93,119,34,4,5,4347.0
Wednesday,2,5,0,1,117,10.0,198,151,50,4877,136,134,88,12,89,15,191,12,142,34,35,124,0,2,6425.0
Thursday,4,3,5,0,29,48.0,181,160,72,2514,102,168,139,33,108,174,92,3,86,89,55,7,0,1,4073.0
Friday,2,3,4,3,125,135.0,132,193,200,4422,116,103,193,106,77,61,62,37,50,47,83,3,4,4,6165.0
Monday,1,4,3,1,45,132.0,135,2,45,2018,151,77,137,38,68,0,199,44,24,185,198,132,2,0,3641.0
Tuesday,1,0,1,5,152,187.0,44,93,93,2426,76,63,193,152,156,77,126,151,102,75,103,169,0,5,4450.0
Wednesday,2,2,3,0,38,86.0,156,125,51,3078,46,16,179,139,124,175,187,176,40,96,184,162,0,3,5068.0
Thursday,1,1,5,5,110,22.0,29,49,5,226,199,44,105,49,152,94,80,118,122,196,40,130,0,4,1786.0
Friday,5,1,4,4,56,90.0,28,196,166,2917,41,62,14,109,136,132,53,48,123,107,101,41,4,2,4440.0
Monday,1,3,3,5,189,174.0,96,115,75,2917,11,88,123,172,48,141,137,97,163,52,10,111,4,0,4735.0
Saturday,4,1,3,4,5,170.0,227,155,0,251,50,103,113,161,263,301,113,214,268,47,11,8,221,3,2696.0
Saturday,1,2,2,2,4,260.0,21,216,247,42,85,10,322,330,99,331,86,304,396,255,298,293,219,2,3827.0
Saturday,2,4,2,1,0,174.0,87,5,302,24,101,345,355,339,199,47,299,272,217,133,316,27,226,1,3478.0
Saturday,4,0,1,5,2,21.0,395,363,199,259,331,41,349,164,321,65,201,258,10,3,365,372,262,4,3995.0
Saturday,0,0,5,3,2,212.0,113,167,128,30,30,315,328,174,159,222,224,294,285,64,375,288,51,5,3474.0
Saturday,5,1,1,0,1,64.0,246,216,22,257,250,138,160,62,83,25,254,346,292,108,219,145,166,1,3062.0
Sunday,2,1,0,1,0,305.0,274,353,290,181,64,322,389,306,388,17,198,190,146,183,383,238,323,2,4556.0
Sunday,1,1,1,0,5,153.0,53,272,312,165,372,216,27,62,25,295,64,17,0,383,213,261,158,3,3059.0
Sunday,0,3,2,5,4,131.0,100,200,168,354,372,378,272,144,86,138,35,332,118,253,167,299,252,5,3818.0
Sunday,2,5,5,4,2,246.0,318,210,391,112,145,180,126,176,136,208,233,277,400,330,210,162,10,5,3893.0
Sunday,4,0,3,5,0,86.0,210,249,100,226,94,328,259,123,111,390,232,154,204,181,252,357,172,4,3744.0
Sunday,4,0,1,1,1,376.0,126,43,83,154,65,12,47,360,357,25,311,108,232,23,266,50,45,2,2692.0
