Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,3,1,5,23,36.0,73,195,245,3031,64,169,102,197,189,107,192,54,51,160,111,55,0,5,5071.0
Wednesday,0,5,2,0,55,596.0,430,164,328,1921,180,53,107,175,123,51,92,83,11,125,49,64,3,5,4622.0
Thursday,2,1,1,3,97,419.0,306,91,147,4515,34,62,17,51,133,176,197,73,51,183,94,143,1,3,6800.0
Friday,2,1,1,3,8,159.0,26,630,294,607,18,174,178,129,171,71,127,182,180,84,198,121,0,1,3365.0
Monday,0,1,1,1,190,180.0,316,37,404,3091,47,10,176,146,128,132,4,26,70,66,183,14,0,3,5226.0
Tuesday,3,1,3,3,26,64.0,521,291,524,4182,148,197,12,151,84,18,167,165,90,50,24,57,3,2,6786.0
Wednesday,5,5,4,1,191,381.0,32,42,237,3124,177,45,122,74,35,107,91,111,149,108,75,135,2,3,5256.0
Thursday,5,5,0,1,72,126.0,92,397,545,1228,73,130,165,165,84,49,153,46,55,146,190,142,1,4,3874.0
Friday,4,0,1,3,117,187.0,69,402,80,2949,96,9,127,140,116,54,186,182,156,125,36,33,5,5,5082.0
Monday,1,2,5,3,122,56.0,158,120,564,183,76,108,12,93,116,23,195,146,158,91,90,146,2,5,2475.0
Tuesday,0,4,3,1,58,505.0,253,167,95,3793,163,19,189,156,99,164,59,125,134,161,75,116,0,1,6340.0
Wednesday,4,2,5,1,165,396.0,108,578,285,1463,165,100,142,148,181,61,20,196,143,114,170,47,1,5,4500.0
Thursday,3,4,4,1,199,202.0,80,348,363,65,192,191,132,128,15,185,180,122,89,54,108,3,5,3,2676.0
Friday,0,4,1,1,45,335.0,17,110,202,680,167,10,15,36,105,47,28,45,168,8,19,8,1,2,2054.0
Monday,2,4,4,0,118,397.0,55,234,70,58,198,108,162,53,66,70,20,21,82,157,77,75,3,2,2036.0
Tuesday,2,5,2,0,172,300.0,63,64,391,90,190,9,142,148,127,62,87,118,40,46,147,64,1,2,2272.0
Wednesday,0,1,1,3,23,47.0,273,209,508,5209,117,173,9,40,63,73,200,22,200,148,91,197,3,2,7612.0
Thursday,2,5,5,3,124,124.0,399,186,192,4198,165,94,160,110,154,133,154,90,121,85,79,0,3,0,6586.0
Friday,3,4,4,4,54,203.0,343,346,157,3612,48,83,190,126,102,45,55,161,81,65,150,179,5,5,6025.0
Monday,5,5,1,4,29,110.0,670,617,55,1017,115,2,19,99,110,115,31,173,132,82,46,85,0,3,3525.0
Tuesday,4,4,0,0,196,292.0,452,86,353,202,121,158,77,68,60,120,31,78,151,115,63,183,2,2,2818.0
Wednesday,0,0,2,4,27,522.0,345,136,510,1719,142,51,104,12,44,186,121,90,28,197,129,130,5,1,4505.0
Thursday,2,2,5,2,39,338.0,96,329,175,2018,149,6,71,22,40,3,72,127,126,25,12,95,2,1,3757.0
Friday,4,1,3,2,118,202.0,332,516,379,2670,115,106,60,34,9,105,72,148,71,29,69,175,0,0,5220.0
Monday,4,5,1,3,110,184.0,179,98,39,3483,169,181,74,58,4,147,132,131,87,143,35,21,2,4,5294.0
Tuesday,2,4,5,2,191,117.0,211,504,135,5471,120,84,197,87,196,23,165,40,195,43,25,69,4,1,7891.0
Wednesday,4,3,2,4,122,357.0,105,270,262,2337,1,110,46,20,176,196,12,117,32,79,121,81,1,4,4462.0
Thursday,3,3,1,0,63,284.0,34,436,27,2727,88,104,81,166,103,98,144,146,51,129,9,90,3,0,4790.0
Friday,1,5,4,2,119,215.0,613,321,120,1222,144,54,50,175,45,26,43,62,36,138,33,66,5,2,3501.0
Monday,3,2,5,1,92,796.0,134,183,270,3015,43,184,184,154,53,74,131,116,0,108,68,162,4,0,5782.0
Saturday,2,1,3,0,3,1.0,2,72,127,15,13,1465,994,1848,2395,471,43,138,140,75,158,44,96,164,8270.0
Saturday,2,5,3,1,0,3.0,0,13,146,75,30,1869,1509,416,750,1195,33,41,179,84,83,200,155,197,6989.0
Saturday,3,4,1,0,0,5.0,5,36,23,145,124,1124,1935,410,786,1525,34,93,121,150,7,72,195,120,6918.0
Saturday,2,4,0,2,1,5.0,0,135,36,0,19,710,1057,409,1400,1719,120,59,88,61,23,51,28,65,5994.0
Saturday,5,3,3,1,0,1.0,3,163,106,93,119,634,1822,1166,2383,2972,178,136,199,98,88,73,98,173,10517.0
Saturday,0,1,3,5,2,0.0,3,120,149,177,23,594,1718,2795,1139,2258,136,182,132,73,60,155,75,23,9823.0
Sunday,4,5,0,4,3,2.0,1,141,132,64,132,1560,677,1233,391,1013,87,127,35,171,51,82,161,87,6163.0
Sunday,0,2,4,4,2,4.0,4,80,170,15,59,688,1015,366,1306,1678,178,89,9,123,100,105,127,155,6283.0
Sunday,5,3,1,0,5,3.0,3,72,177,32,170,1273,2406,1881,3018,648,103,168,176,102,0,69,122,192,10629.0
Sunday,4,2,2,3,0,4.0,2,163,158,163,167,1649,432,861,1184,2039,69,157,135,45,21,27,127,149,7563.0
Sunday,1,4,3,3,5,0.0,3,178,13,135,150,590,2230,1756,2841,1147,35,158,120,47,151,116,200,144,10030.0
Sunday,1,3,1,4,4,0.0,3,75,141,183,19,1047,608,2064,1594,2635,29,82,77,121,159,29,151,193,9223.0
