Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,5,0,4,394,354,275,802,390,506,584,418,133,173,442,879,254,290,399,362,832,662,5,0,8165
Wednesday,2,2,5,4,57,539,633,386,613,766,592,769,88,589,403,12,220,55,695,498,250,212,5,2,7397
Thursday,2,0,0,2,670,271,883,609,892,93,2,829,696,723,539,966,305,242,938,443,979,529,0,4,10617
Friday,1,2,5,4,571,631,418,807,536,789,455,670,502,503,578,484,94,438,397,313,243,503,1,5,8950
Monday,1,4,1,5,485,314,237,311,20,1029,817,345,167,970,74,104,1061,489,431,1073,1024,1032,0,4,9998
Tuesday,1,0,5,3,806,92,780,792,195,263,299,382,371,856,204,612,563,858,776,954,38,708,5,2,9565
Wednesday,3,4,3,1,441,827,432,1038,952,78,110,1084,105,443,638,318,210,849,462,703,37,34,0,2,8774
Thursday,2,1,4,2,107,207,663,133,99,766,687,668,741,536,304,4,33,154,299,581,641,32,5,0,6669
Friday,0,4,5,5,679,804,382,404,494,782,205,705,245,466,715,677,806,683,25,416,227,247,0,0,8976
Monday,0,3,3,4,100,31,415,208,226,289,611,208,254,290,383,711,395,353,34,228,679,112,2,1,5540
Tuesday,5,4,3,5,177,122,153,629,567,425,519,923,761,941,620,133,535,780,162,816,451,860,4,3,9598
Wednesday,3,3,0,4,245,629,11,313,846,823,444,758,273,297,384,129,853,879,810,439,180,453,3,1,8780
Thursday,4,5,0,1,30,364,340,458,773,488,508,246,139,59,125,151,787,503,372,654,8,342,0,5,6362
Friday,3,2,2,0,34,378,693,611,648,679,275,700,115,491,728,340,362,97,349,686,98,172,4,0,7467
Monday,0,3,1,0,917,301,822,981,288,145,0,136,217,354,237,562,25,778,122,613,733,20,4,4,7263
Tuesday,1,4,4,0,466,223,95,473,656,1009,880,506,59,1059,391,703,893,902,530,175,135,57,3,0,9224
Wednesday,0,4,0,4,84,537,354,429,823,634,313,264,626,80,141,488,437,140,404,274,500,220,0,4,6760
Thursday,2,4,3,4,671,599,133,582,46,362,730,843,805,361,317,656,172,362,78,177,28,101,3,1,7040
Friday,5,4,5,1,215,592,88,988,627,935,713,230,487,903,722,137,35,754,958,556,809,877,1,4,10646
Monday,4,2,0,4,891,421,79,872,238,42,808,238,244,120,277,336,877,370,853,23,74,91,1,0,6865
Tuesday,2,4,0,4,283,289,332,650,608,373,684,46,566,576,66,185,52,401,500,149,167,754,2,3,6696
Wednesday,2,2,3,3,297,777,463,173,207,278,93,656,159,361,759,56,422,657,482,378,127,315,3,4,6677
Thursday,1,0,2,1,562,738,844,667,66,409,497,1,617,871,61,28,744,274,947,489,676,407,1,4,8907
Friday,5,5,4,3,177,166,649,464,418,87,703,727,432,687,794,674,483,374,328,699,221,281,4,0,8385
Monday,3,5,3,5,326,569,640,443,196,675,724,889,318,950,893,925,824,246,492,723,245,563,0,5,10662
Tuesday,2,3,0,4,339,465,545,544,436,803,402,266,432,215,444,176,423,704,410,36,402,570,3,1,7625
Wednesday,0,2,1,1,879,859,836,25,155,243,921,1014,857,630,479,386,940,923,1007,955,537,481,0,2,12133
Thursday,4,3,3,0,490,800,433,588,547,310,439,754,534,34,806,812,178,821,528,508,666,71,1,3,9333
Friday,5,2,3,3,314,422,758,531,142,303,547,555,705,986,578,69,122,143,151,1058,753,711,1,2,8864
Monday,5,4,4,1,58,545,507,946,920,5,482,739,841,368,431,223,691,134,802,56,904,498,1,2,9167
Saturday,3,2,4,4,2,247,202,222,312,334,52,285,205,197,88,232,280,152,3,373,115,48,184,4,3550
Saturday,5,4,5,5,4,195,176,326,158,279,306,343,150,253,231,242,150,21,185,240,340,376,306,4,4304
Saturday,4,4,3,1,1,255,364,299,119,168,183,248,337,379,326,274,130,64,258,0,39,106,103,5,3670
Saturday,5,2,2,4,5,19,308,325,19,361,151,94,237,206,161,366,289,34,24,123,160,117,359,3,3374
Saturday,3,5,4,5,0,229,214,51,351,178,278,143,5,75,322,397,59,24,182,83,383,17,370,2,3380
Saturday,0,3,2,0,5,347,201,262,337,227,136,206,170,284,51,180,185,273,283,90,387,375,91,3,4098
Sunday,2,2,1,3,2,256,350,306,2,263,183,287,89,52,34,119,370,104,348,351,1,337,228,0,3690
Sunday,1,3,3,3,5,295,349,103,217,365,321,255,75,277,84,365,238,381,261,327,135,167,322,0,4552
Sunday,4,4,4,5,0,235,295,329,30,309,357,175,214,277,362,2,234,386,278,309,147,387,9,1,4353
Sunday,2,1,0,1,2,180,383,378,45,380,177,123,83,112,219,126,261,266,23,226,254,10,306,2,3560
Sunday,2,2,4,4,0,108,306,385,386,208,297,323,114,343,156,382,208,78,54,214,224,124,387,2,4311
Sunday,3,2,4,4,1,103,63,360,209,202,321,50,158,65,288,398,64,246,293,125,130,65,149,5,3308
