Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,0,3,0,691,316,236,577,462,87,793,448,112,327,73,4,736,1437,365,3621,1134,314,5,1,11743
Wednesday,3,1,4,4,615,470,363,970,57,521,76,741,451,531,607,748,1248,2347,578,5791,1749,765,1,5,18646
Thursday,2,4,3,3,78,182,746,581,705,143,33,540,962,44,115,940,1310,2521,707,6295,1938,950,5,5,18812
Friday,5,5,1,3,141,3,331,422,350,459,596,313,227,686,143,626,552,1166,303,2728,857,533,0,3,10453
Monday,0,5,4,0,200,176,716,339,494,622,786,104,64,713,452,753,847,1623,467,3995,1176,559,0,0,14095
Tuesday,0,5,5,5,408,342,845,557,912,413,901,567,449,964,144,29,1528,2924,771,7203,2238,10,3,5,21228
Wednesday,1,2,0,4,163,348,204,833,1017,681,834,233,374,1110,699,1035,1561,2982,767,7438,2234,357,1,3,22881
Thursday,1,4,0,4,829,379,454,37,460,1008,76,941,384,750,758,7,1329,2590,687,6282,1947,259,1,0,19187
Friday,2,4,1,0,358,2,77,31,14,215,127,55,460,73,855,363,1475,2855,799,7127,2117,1083,0,0,18093
Monday,4,0,4,4,310,604,306,509,690,654,761,255,145,231,78,721,737,1444,377,3476,1055,734,2,5,13106
Tuesday,4,1,5,2,253,211,284,724,166,396,466,88,281,212,209,39,643,1261,320,2992,914,250,1,2,9724
Wednesday,2,5,4,1,218,385,623,325,56,438,210,301,144,51,69,117,538,1098,276,2620,808,632,3,3,8927
Thursday,1,2,3,1,637,339,499,687,329,321,24,188,73,345,225,172,713,1321,396,3281,1012,703,5,5,11282
Friday,0,1,2,2,131,211,445,781,930,347,302,521,250,229,714,481,1400,2729,744,6577,1996,11,4,5,18813
Monday,2,0,1,2,132,476,283,269,501,401,279,903,148,364,799,497,1181,2299,576,5726,1718,12,3,2,16574
Tuesday,0,4,2,2,281,706,490,404,50,562,547,287,669,133,172,22,1533,2985,763,7533,2277,629,5,2,20058
Wednesday,5,1,2,3,486,509,520,750,725,701,138,529,555,731,769,238,753,1355,386,3398,1084,369,4,1,14012
Thursday,0,5,3,5,580,182,679,452,100,391,475,495,482,546,451,65,616,1068,267,2709,814,650,1,4,11040
Friday,4,3,1,1,921,849,1073,994,430,184,778,593,436,136,495,638,1594,3009,805,7487,2308,553,2,2,23296
Monday,4,3,2,1,708,200,297,307,848,611,106,437,139,828,6,733,938,1756,449,4274,1348,657,2,2,14656
Tuesday,2,5,1,2,423,822,232,196,353,562,101,216,494,3,350,445,817,1585,436,3982,1176,458,0,2,12663
Wednesday,3,3,2,2,943,147,123,429,911,90,189,80,885,961,890,499,1425,2889,786,7034,2142,277,4,5,20719
Thursday,3,5,0,5,708,297,453,369,568,59,583,580,677,405,452,147,644,1241,321,2915,930,219,3,1,11585
Friday,1,3,5,0,909,107,303,28,232,258,414,548,657,998,263,604,1336,2564,694,6246,1937,762,5,4,18878
Monday,3,5,4,5,57,56,440,349,229,13,425,60,307,196,298,759,715,1357,385,3352,1020,636,0,1,10672
Tuesday,4,0,5,2,186,78,752,335,103,554,667,112,250,223,103,495,852,1661,492,3985,1232,269,1,3,12364
Wednesday,0,2,5,2,731,197,566,810,745,304,203,88,110,520,602,399,877,1778,525,4378,1382,189,4,5,14422
Thursday,3,4,1,3,200,78,56,159,546,681,285,236,94,502,568,8,674,1219,346,2900,947,686,3,5,10204
Friday,0,1,1,5,294,301,424,518,412,782,368,628,842,419,712,185,1011,2017,540,4957,1544,180,4,5,16150
Monday,0,2,3,0,507,279,22,476,401,434,273,13,157,456,199,685,1149,2217,604,5350,1647,501,3,5,15383
Saturday,0,0,4,2,5,82,243,257,164,160,30,123,122,107,137,328,74,340,125,149,44,101,58,0,2655
Saturday,1,2,4,4,3,236,111,63,195,395,231,369,166,375,89,394,81,8,231,270,118,244,386,0,3976
Saturday,2,2,1,1,3,174,227,324,281,176,212,139,30,367,157,34,343,388,325,130,164,88,194,4,3766
Saturday,0,4,2,3,1,66,352,29,138,203,329,336,274,166,261,291,166,297,23,18,18,190,11,3,3181
Saturday,3,4,3,2,5,49,294,299,364,368,255,238,372,345,246,310,367,264,389,186,149,340,377,5,5234
Saturday,5,1,0,0,3,118,78,103,198,96,208,361,218,353,301,26,242,211,212,396,272,110,280,4,3796
Sunday,4,4,2,4,5,209,193,52,318,172,73,232,210,373,249,258,180,6,223,63,120,283,300,0,3533
Sunday,4,5,4,5,4,326,240,93,45,137,34,77,395,265,270,286,297,104,142,4,232,298,210,2,3479
Sunday,1,1,4,2,0,263,12,68,130,32,249,112,40,78,26,358,100,235,126,64,247,400,361,4,2913
Sunday,0,3,0,1,4,233,280,219,133,285,254,17,364,400,38,319,90,344,361,343,287,148,106,0,4229
Sunday,5,4,3,2,4,251,373,353,296,229,9,383,107,310,328,51,59,72,336,351,57,375,48,2,4008
Sunday,5,2,5,4,2,65,132,389,293,18,180,382,319,68,200,310,103,196,135,28,208,146,38,2,3230
