Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,2,0,4,702,491,646,462,513,435,481,831,120,303,42,750,1025,608,1049,5175,1592,317,4,1,15557
Wednesday,3,4,3,1,197,116,319,321,485,636,854,86,603,634,1047,1048,1432,792,1430,7152,2145,382,1,1,19692
Thursday,3,0,3,2,16,21,84,316,303,760,232,156,247,686,502,574,866,456,857,4244,1323,91,4,1,11747
Friday,1,5,2,5,359,254,12,120,115,59,740,912,86,213,519,574,1050,611,1054,5227,1631,299,2,3,13853
Monday,3,3,1,5,813,833,114,605,22,652,114,30,396,176,150,19,941,512,980,4710,1436,87,3,0,12605
Tuesday,4,5,2,2,324,899,349,83,698,400,940,992,321,952,907,39,1331,639,1260,6221,1867,90,4,1,18330
Wednesday,4,0,1,5,117,259,145,250,211,163,177,492,256,976,160,225,1387,738,1431,6794,2090,762,0,3,16646
Thursday,1,4,5,0,50,244,116,162,18,307,73,280,469,8,286,253,537,359,574,2680,842,218,5,3,7494
Friday,0,1,2,0,810,90,250,417,766,257,358,493,658,37,295,170,969,525,962,4647,1450,847,5,3,14012
Monday,1,2,0,4,281,842,838,233,16,571,33,589,499,437,158,264,1014,501,940,4690,1447,84,0,0,13444
Tuesday,5,4,0,4,103,637,278,525,2,708,98,590,37,772,53,350,728,403,715,3621,1141,573,0,5,11352
Wednesday,3,3,4,1,3,426,312,496,341,721,481,794,598,786,586,445,807,438,868,3975,1227,176,5,1,13497
Thursday,2,5,5,2,415,167,567,28,417,475,779,495,9,933,515,775,1195,660,1193,5798,1806,965,0,0,17206
Friday,5,4,0,1,713,517,898,200,1008,1013,58,482,614,757,613,679,1326,708,1366,6404,1958,16,0,5,19345
Monday,1,5,2,2,616,532,148,590,493,740,347,271,469,425,598,189,703,415,750,3375,1016,669,0,3,12359
Tuesday,2,5,1,5,914,744,564,687,753,479,595,186,646,705,683,67,1127,612,1085,5507,1650,372,2,2,17393
Wednesday,1,4,0,5,413,830,77,323,135,457,148,657,360,203,121,168,892,492,825,4070,1210,390,1,1,11783
Thursday,2,1,5,2,456,392,549,607,186,460,478,66,778,554,211,648,776,447,694,3497,1094,186,2,3,12094
Friday,4,5,3,5,231,565,463,462,681,657,720,154,505,953,44,632,1261,640,1206,5876,1777,123,4,5,16976
Monday,4,2,0,4,177,613,564,775,537,202,165,259,557,107,169,133,856,444,863,4202,1330,593,5,1,12562
Tuesday,0,4,1,1,1000,1009,355,164,859,219,107,839,410,738,204,1048,1507,792,1489,7087,2154,437,0,4,20428
Wednesday,0,3,2,1,767,247,612,776,814,194,174,60,750,765,883,354,1016,595,1085,5053,1526,356,5,4,16042
Thursday,2,2,3,5,549,580,19,310,519,131,548,128,14,632,213,81,507,302,505,2617,836,362,2,5,8872
Friday,5,2,5,5,480,275,248,372,209,499,572,692,550,676,408,607,775,453,747,3633,1130,737,1,2,13083
Monday,5,2,3,5,132,530,716,187,308,311,676,413,455,460,119,188,759,426,708,3556,1110,254,0,0,11323
Tuesday,5,1,1,1,430,326,996,904,911,667,660,707,168,776,449,141,1477,754,1462,7115,2191,361,5,3,20511
Wednesday,3,3,1,5,322,588,615,319,578,5,360,366,442,551,410,793,736,449,813,3662,1115,468,4,3,12611
Thursday,1,5,0,4,462,92,331,636,371,597,521,241,23,233,702,470,592,317,592,2619,758,695,4,3,10269
Friday,4,0,1,1,760,263,747,280,516,361,536,700,386,577,264,693,759,386,827,3700,1180,48,4,0,12993
Monday,3,2,1,1,715,1002,432,902,766,151,814,389,930,685,48,928,1311,707,1270,6342,1947,803,3,3,20155
Saturday,3,0,4,0,1,2,0,77,157,194,17,532,2645,1587,2129,1035,167,147,187,105,37,91,40,37,9194
Saturday,0,1,5,1,2,4,2,157,54,73,27,1591,548,2600,1081,2145,43,189,37,20,129,34,117,185,9045
Saturday,2,2,0,5,1,1,3,184,134,159,12,994,643,331,1643,1296,81,97,26,153,81,172,54,124,6198
Saturday,2,2,3,4,4,0,5,200,38,180,76,1723,2729,547,2221,1101,132,125,161,184,164,162,166,57,9986
Saturday,2,0,5,1,3,5,3,169,47,124,77,1148,1894,1507,383,733,74,99,177,185,165,199,69,183,7252
Saturday,3,5,2,2,5,3,2,198,68,120,154,1916,448,1196,1543,740,190,149,149,41,96,92,196,178,7496
Sunday,5,2,2,2,0,1,2,167,134,52,82,1566,1152,856,451,1917,134,97,126,31,18,147,132,174,7250
Sunday,2,5,0,3,4,1,2,183,53,26,67,2350,1222,2911,610,1824,196,147,97,195,41,56,16,3,10014
Sunday,2,2,1,1,1,1,4,134,108,181,144,783,1954,1229,1612,448,153,198,196,139,168,39,135,63,7696
Sunday,4,1,0,0,3,2,1,87,132,68,174,1984,2536,993,1527,566,39,157,27,133,50,189,35,12,8720
Sunday,2,2,2,2,0,4,0,140,65,94,36,1083,842,1344,580,337,96,184,122,198,131,192,41,10,5507
Sunday,3,4,1,5,1,3,4,40,131,31,118,878,534,1319,308,1118,154,95,59,165,123,143,66,114,5417
