Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,5,2,4,67,2274.0,559,623,5597,638,67,114,33,64,67,38,134,150,67,20,67,90,5,0,10687.0
Wednesday,3,3,3,3,145,1086.0,320,304,2637,353,194,15,96,63,91,49,192,18,49,166,71,57,3,3,5924.0
Thursday,2,0,0,4,113,1498.0,452,449,3713,409,174,78,106,7,104,186,31,182,121,14,115,9,1,1,7769.0
Friday,5,1,3,4,29,2143.0,563,562,5212,595,174,79,79,123,92,57,175,102,175,136,60,22,2,1,10394.0
Monday,0,0,5,0,164,1155.0,291,318,2702,358,139,136,170,110,72,77,78,117,161,26,128,7,0,0,6214.0
Tuesday,0,1,5,4,188,1714.0,477,418,4178,448,39,195,146,177,49,197,125,18,126,108,142,46,1,0,8802.0
Wednesday,2,0,0,2,144,2127.0,524,574,5110,606,198,176,60,23,199,169,110,123,3,181,164,135,4,4,10638.0
Thursday,3,0,4,4,47,1965.0,559,567,4870,489,185,34,7,33,55,118,83,108,181,127,174,133,1,5,9752.0
Friday,1,3,3,5,145,1204.0,372,308,2873,343,118,32,96,143,100,4,136,78,160,126,73,54,2,4,6383.0
Monday,3,3,0,1,122,1833.0,527,480,4336,516,156,8,144,74,88,190,56,61,136,121,200,190,3,1,9249.0
Tuesday,3,2,5,1,74,2062.0,599,515,5073,549,36,173,112,117,106,190,159,181,67,13,22,111,0,2,10172.0
Wednesday,1,0,2,5,106,2037.0,522,535,5049,550,12,110,72,126,18,190,190,26,188,112,192,153,5,1,10202.0
Thursday,4,1,4,5,112,2442.0,617,649,6053,682,169,6,135,27,0,149,76,11,53,73,89,51,3,1,11412.0
Friday,0,4,5,1,78,1062.0,300,342,2569,280,179,162,16,65,84,131,42,146,187,29,60,23,1,4,5770.0
Monday,2,1,1,2,39,2063.0,541,525,5124,545,24,149,184,140,91,54,143,172,32,181,92,58,2,4,10169.0
Tuesday,3,0,0,0,145,2363.0,582,622,5784,582,8,41,148,93,92,21,189,101,27,20,55,106,0,5,10987.0
Wednesday,4,1,4,1,38,1142.0,306,319,2765,375,167,158,15,8,173,77,112,185,160,126,179,109,3,3,6430.0
Thursday,4,1,4,0,174,2207.0,618,595,5407,592,102,8,118,178,197,189,180,81,80,107,70,126,4,5,11047.0
Friday,2,3,5,5,152,2730.0,761,768,6740,771,105,114,186,199,61,115,88,98,190,93,117,122,3,4,13432.0
Monday,0,3,1,2,130,2093.0,589,548,5140,537,123,89,176,78,126,25,158,111,82,113,117,59,4,1,10305.0
Tuesday,4,0,1,1,149,1136.0,319,295,2698,365,12,114,155,16,133,116,162,96,180,164,75,21,5,2,6219.0
Wednesday,4,3,0,4,180,1505.0,430,384,3706,399,33,9,37,126,37,55,81,22,62,77,52,68,4,0,7278.0
Thursday,0,0,5,5,57,1806.0,494,430,4288,478,170,147,110,113,171,41,178,196,198,154,96,173,0,0,9310.0
Friday,4,5,2,2,109,2677.0,664,734,6478,666,159,197,51,61,24,22,126,160,189,144,110,52,1,3,12640.0
Monday,0,1,4,5,150,1209.0,369,349,2834,372,55,131,140,51,67,17,90,171,31,95,54,1,5,5,6206.0
Tuesday,4,5,4,2,158,2571.0,686,668,6235,628,5,143,139,182,159,113,122,15,168,132,94,120,3,0,12356.0
Wednesday,1,4,5,4,164,2615.0,714,717,6514,702,39,39,83,44,154,150,90,169,43,151,28,117,2,0,12549.0
Thursday,5,3,4,5,176,2147.0,612,597,5336,556,49,101,32,196,38,28,130,20,184,147,93,0,5,5,10469.0
Friday,1,0,4,1,29,2292.0,624,566,5656,588,137,105,66,163,10,136,57,36,155,180,38,113,0,0,10957.0
Monday,5,2,2,5,108,2969.0,770,737,7225,815,166,18,106,78,19,4,27,16,16,105,70,82,5,4,13354.0
Saturday,2,1,4,4,4,2.0,5,189,51,35,29,1223,1514,804,1924,393,44,3,188,60,101,52,96,180,6908.0
Saturday,4,5,1,0,3,1.0,2,142,103,190,133,397,1738,1391,684,1064,27,46,199,0,57,168,154,153,6662.0
Saturday,4,1,2,5,4,3.0,4,200,115,37,34,1062,1657,559,2697,2225,169,172,69,34,20,158,52,97,9380.0
Saturday,3,0,2,1,4,2.0,3,138,91,24,135,466,884,1294,2063,1643,72,164,176,197,65,121,191,182,7921.0
Saturday,0,1,1,0,1,0.0,0,179,113,141,47,822,1923,1157,410,1566,1,195,105,74,190,46,198,182,7352.0
Saturday,0,4,2,4,0,5.0,0,73,162,124,176,1971,1481,2480,963,580,187,76,44,94,157,173,158,26,8940.0
Sunday,4,3,4,4,5,1.0,3,136,159,194,177,2242,1869,937,486,1367,65,65,22,164,64,144,106,180,8401.0
Sunday,2,3,3,5,2,4.0,5,137,182,42,80,373,1411,1050,689,1705,87,163,5,119,154,184,50,186,6641.0
Sunday,1,0,0,4,3,5.0,3,92,48,117,108,822,1146,1399,564,357,48,66,51,77,94,70,29,137,5241.0
Sunday,5,3,1,0,2,0.0,1,47,117,56,78,391,809,1868,1510,1159,177,48,129,143,35,120,140,2,6841.0
Sunday,3,3,5,3,5,1.0,1,152,55,139,77,1105,400,1458,785,1780,182,171,149,147,200,81,134,106,7142.0
Sunday,3,1,2,2,3,1.0,2,49,151,136,173,857,2087,1636,1262,427,86,115,169,42,100,9,30,97,7440.0
