Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,0,0,5,104,571.0,970,2677,4449,4939,13,199,129,18,81,25,121,114,166,78,9,104,5,3,14784.0
Wednesday,5,4,2,4,122,352.0,618,1685,2427,2778,6,2,98,34,190,80,111,195,171,86,95,12,4,0,9081.0
Thursday,1,4,1,5,186,411.0,585,2445,3296,3937,129,85,189,115,105,127,66,159,0,113,78,146,0,3,12186.0
Friday,5,2,3,1,50,622.0,738,3175,5103,5597,1,139,40,74,194,21,85,52,169,59,123,44,4,3,16304.0
Monday,0,5,5,1,9,420.0,726,2316,2996,3719,106,95,184,168,58,188,108,50,136,96,104,136,5,5,11636.0
Tuesday,1,2,5,2,28,499.0,739,2759,4048,4860,177,71,182,173,106,69,93,172,33,47,186,135,5,0,14392.0
Wednesday,4,2,4,4,133,614.0,987,2757,4824,5396,40,57,102,133,162,67,161,88,60,112,36,140,2,5,15890.0
Thursday,4,0,1,3,122,496.0,869,2460,3585,4001,185,101,112,112,25,35,191,129,49,102,197,36,2,0,12817.0
Friday,1,3,3,0,72,569.0,885,2904,5021,5563,11,65,164,158,94,133,121,73,9,60,157,104,1,5,16176.0
Monday,2,0,2,4,93,373.0,424,1955,2902,3147,76,56,55,140,50,200,173,136,31,85,51,32,5,1,9993.0
Tuesday,5,2,0,0,163,628.0,680,3206,4962,6072,130,81,178,71,122,40,91,44,138,136,185,172,5,2,17113.0
Wednesday,0,1,4,4,23,555.0,697,3167,4175,5181,83,84,19,121,25,55,178,166,97,133,47,119,5,3,14942.0
Thursday,0,5,0,5,180,411.0,389,2006,3270,3642,84,13,179,46,139,188,41,175,88,134,3,159,5,5,11167.0
Friday,1,2,3,2,11,471.0,917,2528,3729,4565,200,86,169,75,95,116,42,176,42,57,131,1,4,2,13425.0
Monday,3,2,2,5,174,486.0,770,2718,3797,4572,170,83,185,187,99,139,149,116,180,30,167,47,3,3,14087.0
Tuesday,4,4,5,0,130,586.0,856,2941,4167,4949,118,19,148,126,10,89,80,13,185,130,68,90,3,4,14725.0
Wednesday,0,1,3,5,194,497.0,600,2878,4026,4754,23,8,191,131,85,132,87,112,157,133,37,157,0,1,14212.0
Thursday,2,0,1,0,102,724.0,738,3823,5868,6636,46,136,154,99,195,139,91,19,80,89,99,72,2,1,19116.0
Friday,5,4,3,5,165,321.0,420,1319,2336,2550,28,81,53,37,91,187,42,73,174,157,121,121,2,5,8300.0
Monday,3,4,3,4,180,569.0,850,3189,4723,5313,153,67,127,121,84,99,8,71,25,152,103,160,3,0,16011.0
Tuesday,5,4,5,4,111,500.0,713,2509,3488,4349,9,127,53,69,40,99,16,167,198,91,42,67,5,2,12673.0
Wednesday,1,0,1,2,193,291.0,339,1412,2237,2658,92,79,183,58,149,129,104,122,88,106,167,100,3,3,8517.0
Thursday,1,5,0,4,180,647.0,1163,3236,4821,5725,133,22,76,117,165,177,188,28,60,91,130,12,3,1,16985.0
Friday,5,1,4,4,88,294.0,294,1613,2251,2743,38,164,92,111,64,74,43,132,82,94,29,183,5,1,8409.0
Monday,1,0,2,1,104,327.0,366,1671,2817,3086,65,108,36,79,6,135,19,38,141,106,190,29,1,4,9332.0
Tuesday,2,1,3,4,23,697.0,1111,3126,5184,6212,90,23,190,136,17,106,53,145,58,71,3,47,5,1,17308.0
Wednesday,3,1,3,3,36,476.0,699,2550,3724,4527,20,58,31,3,149,32,106,20,193,168,70,75,4,0,12951.0
Thursday,4,2,5,5,146,580.0,887,3365,4915,5514,128,179,111,61,122,90,146,136,175,75,63,77,4,2,16792.0
Friday,5,0,5,1,143,384.0,615,1576,2769,3048,89,72,168,44,32,24,1,191,145,118,188,51,4,2,9675.0
Monday,3,1,2,1,194,809.0,1480,4008,5805,7256,106,32,165,114,6,121,58,60,150,135,9,85,1,1,20602.0
Saturday,4,2,2,0,5,209.0,38,257,256,153,290,400,278,31,10,83,159,187,51,158,101,236,322,4,3236.0
Saturday,3,5,4,1,3,88.0,285,194,392,328,353,283,357,80,22,163,27,304,153,186,376,72,261,3,3943.0
Saturday,1,2,5,4,0,235.0,261,386,70,83,72,182,363,31,344,49,218,116,351,167,27,361,242,5,3575.0
Saturday,1,4,3,3,5,296.0,152,79,30,26,176,236,41,338,31,207,61,397,386,306,112,37,114,1,3042.0
Saturday,4,1,0,5,5,378.0,103,383,115,372,115,171,359,226,284,325,178,345,285,208,233,204,103,4,4406.0
Saturday,2,0,4,3,1,252.0,113,206,237,396,316,399,220,361,202,383,363,31,136,245,346,308,364,2,4890.0
Sunday,4,2,3,0,5,282.0,225,100,214,165,121,264,75,258,143,175,21,189,50,296,209,310,3,1,3115.0
Sunday,2,0,0,5,0,251.0,364,151,171,327,157,240,85,98,2,63,302,133,361,150,347,231,337,0,3777.0
Sunday,0,2,0,1,3,309.0,329,7,17,59,86,253,143,397,165,341,108,81,32,170,141,86,42,1,2773.0
Sunday,5,1,4,0,0,180.0,9,197,391,305,113,195,360,14,285,356,168,378,74,81,147,257,153,1,3674.0
Sunday,4,5,0,1,5,189.0,269,244,102,372,330,290,84,130,198,103,379,19,7,335,385,153,158,1,3763.0
Sunday,4,5,3,0,2,270.0,261,370,109,305,275,288,21,338,276,164,147,107,56,25,229,74,323,3,3655.0
