Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,2,0,3,870,187,323,990,943,81,457,450,957,256,531,473,677,669,678,6426,664,330,1,4,15977
Wednesday,5,2,0,2,97,722,223,96,760,437,714,699,16,754,516,455,460,459,456,3689,394,154,3,3,11116
Thursday,4,2,5,0,384,991,558,275,935,276,888,1061,1072,244,350,1055,779,821,796,7301,756,131,1,2,18687
Friday,4,2,0,5,411,38,442,582,119,530,704,206,294,542,464,487,328,326,341,2650,285,267,0,0,9027
Monday,1,3,1,4,691,578,234,46,680,714,304,492,466,186,612,361,318,342,337,2933,365,165,2,4,9839
Tuesday,1,0,1,4,782,529,905,739,174,950,456,425,469,91,867,229,654,656,657,6095,663,823,0,2,16172
Wednesday,2,0,4,2,425,556,472,93,602,781,508,143,794,597,718,646,518,551,549,4712,485,473,1,5,13637
Thursday,4,3,5,2,35,935,877,855,894,176,184,606,455,521,201,391,636,602,659,5864,611,222,1,5,14744
Friday,5,3,3,4,680,781,66,37,287,239,609,237,233,378,278,13,537,620,532,5373,544,248,0,4,11711
Monday,0,2,0,0,57,268,335,550,117,2,981,614,571,72,234,674,674,625,642,5900,615,59,1,0,12993
Tuesday,3,1,0,5,406,237,960,69,906,460,807,600,759,1063,354,658,711,788,741,7119,753,824,4,3,18231
Wednesday,2,1,2,0,157,0,183,606,473,183,422,568,475,60,80,368,315,313,362,2769,271,557,4,0,8171
Thursday,2,5,2,4,527,456,403,566,779,665,20,820,4,277,337,614,397,391,442,3959,451,289,5,2,11417
Friday,0,0,1,2,540,30,80,197,878,834,793,566,232,534,4,346,579,558,579,5351,627,680,1,0,13412
Monday,0,1,1,4,364,149,721,541,227,455,450,417,98,483,439,377,380,373,415,3328,374,136,3,2,9738
Tuesday,3,2,4,4,504,139,759,927,56,306,503,435,798,741,266,568,826,781,749,7471,805,161,1,4,16813
Wednesday,1,3,3,4,173,698,166,171,218,1,387,110,451,611,325,430,376,323,318,3018,322,586,3,4,8702
Thursday,5,3,2,0,43,715,973,162,121,450,408,218,859,590,595,578,587,592,577,5740,642,889,5,4,14758
Friday,5,2,1,5,346,483,699,120,471,454,645,443,762,662,399,714,698,709,620,6282,688,17,1,0,15226
Monday,2,0,2,2,680,13,200,238,337,849,71,202,298,793,96,786,673,651,644,5846,627,232,3,5,13250
Tuesday,4,5,4,3,698,682,193,372,794,698,820,768,490,892,886,865,711,746,765,7136,731,491,3,4,18761
Wednesday,5,1,2,4,439,398,127,328,143,602,705,174,973,906,33,627,755,755,753,7075,788,16,3,4,15616
Thursday,1,3,3,5,126,827,512,917,299,467,651,651,151,939,464,767,625,623,647,5942,685,8,5,0,15318
Friday,0,2,2,3,370,670,700,731,178,200,537,970,570,687,589,539,781,728,695,6914,728,987,3,2,17586
Monday,4,5,1,4,610,936,882,500,272,500,943,391,279,605,586,953,598,655,638,5626,610,866,5,5,16474
Tuesday,1,0,5,3,878,761,978,453,330,569,727,902,514,340,13,914,631,642,666,5808,656,820,2,2,16615
Wednesday,1,5,1,3,636,395,830,1091,464,839,273,777,807,646,522,971,726,794,753,7131,800,85,3,5,18558
Thursday,5,2,4,1,805,719,210,833,855,234,154,142,1044,404,462,392,812,746,795,7257,802,16,5,1,16700
Friday,3,1,3,5,573,792,494,402,441,799,387,293,759,689,1038,182,714,694,681,6833,726,138,1,0,16648
Monday,2,1,5,3,25,54,147,134,133,490,735,783,1,562,585,922,628,655,679,5829,593,215,5,3,13189
Saturday,2,0,0,1,2,10,145,158,47,15,158,259,197,162,43,339,283,246,44,214,129,237,355,0,3046
Saturday,2,2,0,4,5,245,173,204,381,374,28,75,262,390,211,3,372,317,120,27,204,138,300,2,3839
Saturday,0,4,3,3,2,199,8,186,151,194,8,296,120,245,336,379,282,160,198,31,325,112,291,2,3535
Saturday,3,4,0,1,2,396,283,14,283,353,208,313,368,301,92,87,148,50,308,123,105,240,334,4,4020
Saturday,5,4,1,5,2,39,40,304,47,335,260,148,286,311,73,343,83,111,190,322,182,272,361,1,3725
Saturday,0,2,5,5,0,307,209,148,331,311,150,396,315,343,113,108,395,204,340,365,76,116,267,1,4507
Sunday,1,3,4,4,4,340,295,389,11,294,274,151,273,240,318,391,376,91,95,191,316,140,139,5,4345
Sunday,4,3,3,2,3,218,334,134,289,377,248,59,285,86,178,332,122,265,153,243,16,363,115,5,3837
Sunday,3,0,1,2,3,149,6,358,189,255,137,245,293,269,22,139,330,379,85,389,22,94,10,3,3383
Sunday,4,3,2,3,2,373,362,215,360,277,104,251,320,123,101,298,266,5,263,364,187,320,114,4,4321
Sunday,3,3,4,3,1,147,272,399,7,348,294,148,384,289,359,259,400,33,183,3,35,218,317,0,4109
Sunday,5,2,4,4,0,71,269,289,73,76,83,398,14,11,352,330,235,71,127,119,95,143,331,5,3107
