Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,3,0,4,51,7097.0,4258,1419,709,632,106,102,149,167,36,53,48,193,24,129,197,149,3,1,15534.0
Wednesday,3,1,4,2,5,2568.0,1541,513,256,32,27,94,189,78,45,186,134,106,94,136,0,40,3,3,6060.0
Thursday,5,1,2,3,190,3786.0,2271,757,378,353,78,169,65,179,1,184,84,126,75,75,168,28,1,1,8980.0
Friday,3,3,1,2,101,6822.0,4093,1364,682,15,150,5,100,167,146,198,91,70,80,46,124,64,3,3,14333.0
Monday,5,4,1,4,164,4896.0,2937,979,489,55,61,161,145,82,161,107,186,67,37,11,167,2,1,0,10722.0
Tuesday,1,4,4,0,154,6751.0,4050,1350,675,0,2,9,193,171,99,3,52,173,159,148,76,99,3,2,14178.0
Wednesday,5,4,4,3,9,3223.0,1934,644,322,212,130,50,108,84,163,117,103,165,87,63,83,162,2,2,7679.0
Thursday,0,1,3,0,148,5183.0,3110,1036,518,40,135,189,80,147,100,35,200,176,185,179,32,175,4,1,11677.0
Friday,0,2,1,5,3,6561.0,3936,1312,656,227,198,141,46,183,34,7,84,88,151,142,166,114,3,5,14065.0
Monday,2,2,0,0,115,6422.0,3853,1284,642,424,150,93,10,184,178,86,168,152,86,94,86,140,5,1,14177.0
Tuesday,3,1,0,4,84,3473.0,2084,694,347,276,185,142,183,197,94,34,179,184,112,162,40,101,2,4,8585.0
Wednesday,0,0,0,5,59,2929.0,1757,585,292,48,166,50,156,4,72,153,38,193,94,166,177,21,3,4,6972.0
Thursday,3,0,2,5,147,5195.0,3117,1039,519,301,180,38,152,25,133,144,189,46,114,83,34,186,1,5,11658.0
Friday,0,4,5,3,142,5493.0,3295,1098,549,286,112,151,183,173,41,61,33,65,26,153,50,68,2,3,11996.0
Monday,2,4,0,0,147,3675.0,2205,735,367,367,44,163,106,79,114,182,177,44,40,95,99,200,5,1,8851.0
Tuesday,5,2,1,5,161,3062.0,1837,612,306,72,144,120,21,162,169,133,162,40,41,52,163,120,4,4,7398.0
Wednesday,1,1,3,1,129,5357.0,3214,1071,535,518,122,190,176,192,124,192,113,148,6,172,138,177,4,4,12588.0
Thursday,4,0,5,5,129,6062.0,3637,1212,606,351,133,138,14,195,199,76,168,197,103,127,154,154,2,3,13674.0
Friday,3,1,5,2,143,5279.0,3167,1055,527,386,75,148,151,32,60,82,81,25,165,191,193,23,4,4,11802.0
Monday,1,1,3,0,106,6985.0,4191,1397,698,199,171,4,82,176,19,197,197,104,160,170,106,111,0,4,15082.0
Tuesday,3,4,3,0,91,3704.0,2222,740,370,370,145,200,74,65,77,48,195,187,147,136,128,178,0,2,9089.0
Wednesday,1,4,5,2,173,7214.0,4328,1442,721,41,90,27,175,93,89,93,60,27,5,78,43,115,2,5,14833.0
Thursday,4,0,2,5,70,4198.0,2518,839,419,182,177,88,157,0,129,74,162,198,161,146,21,98,0,2,9650.0
Friday,3,5,0,5,24,3430.0,2058,686,343,288,65,4,103,143,68,168,195,93,195,130,136,133,1,2,8278.0
Monday,1,5,1,3,59,5784.0,3470,1156,578,78,124,138,196,36,59,67,3,86,48,108,65,180,3,2,12250.0
Tuesday,5,4,0,2,133,3805.0,2283,761,380,275,136,57,55,151,67,114,156,164,174,64,123,112,3,1,9025.0
Wednesday,4,0,4,5,145,7440.0,4464,1488,744,260,96,169,196,126,101,116,6,0,35,98,59,131,1,0,15688.0
Thursday,0,0,2,0,28,7343.0,4405,1468,734,719,63,104,44,162,100,75,146,28,17,155,15,54,2,1,15665.0
Friday,4,4,3,4,48,5196.0,3117,1039,519,199,101,184,138,51,0,86,192,25,182,11,129,170,2,2,11406.0
Monday,1,5,1,4,164,6789.0,4073,1357,678,529,36,146,140,84,163,190,187,97,26,106,45,104,4,4,14933.0
Saturday,0,5,4,5,1,0.0,4,86,99,80,76,1076,1353,344,573,791,124,109,19,165,153,110,6,135,5318.0
Saturday,0,3,2,4,0,4.0,4,172,30,154,79,2073,508,1515,1002,2568,119,140,63,39,65,19,86,199,8848.0
Saturday,5,0,3,5,4,4.0,5,79,48,13,81,1216,1680,2796,569,2266,173,7,146,69,174,165,190,44,9742.0
Saturday,5,0,1,1,4,1.0,5,152,166,1,25,1125,612,2750,2231,1643,70,91,3,152,105,79,154,184,9560.0
