Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,4,2,5,139,728.0,1025,3165,705,670,150,81,92,21,189,99,97,64,134,179,85,176,0,2,7816.0
Wednesday,0,5,4,2,81,1467.0,2193,7289,1548,1477,135,197,62,105,171,90,157,155,166,102,50,192,1,0,15649.0
Thursday,3,3,4,4,88,1317.0,2011,6455,1304,1345,29,157,110,145,128,42,52,79,139,21,37,113,4,0,13590.0
Friday,1,0,1,2,145,1385.0,2041,6661,1342,1396,127,172,38,77,165,40,13,159,34,81,169,123,4,0,14176.0
Monday,3,1,2,0,2,793.0,1102,3538,708,781,157,83,156,181,167,160,70,181,133,134,159,58,4,1,8574.0
Tuesday,1,2,0,0,174,1295.0,1872,6211,1314,1283,116,51,122,41,155,129,119,115,49,17,38,11,3,1,13119.0
Wednesday,2,2,0,5,123,1533.0,2191,7190,1444,1501,192,90,43,108,45,96,57,50,41,11,57,63,2,3,14849.0
Thursday,1,5,4,5,140,1193.0,1802,5792,1232,1228,41,124,109,174,19,90,166,187,89,163,134,158,2,4,12862.0
Friday,2,0,4,2,195,934.0,1436,4598,987,927,137,105,57,57,195,31,34,17,133,188,95,140,4,1,10279.0
Monday,4,5,1,3,186,898.0,1284,4273,941,951,136,11,15,80,140,17,64,151,108,193,36,75,5,5,9582.0
Tuesday,2,4,5,3,160,1268.0,1844,6042,1306,1220,135,168,162,195,124,73,44,195,105,95,133,180,1,1,13465.0
Wednesday,0,0,0,3,28,794.0,1125,3577,810,805,4,185,178,83,153,150,109,4,177,41,195,154,3,3,8581.0
Thursday,2,5,0,3,162,1245.0,1807,5838,1266,1183,13,119,132,182,96,61,6,82,36,43,124,130,1,5,12541.0
Friday,5,1,1,5,148,1105.0,1555,5129,1100,1123,60,148,78,3,1,187,183,62,22,35,153,154,3,1,11262.0
Monday,5,3,4,3,22,780.0,1066,3509,786,800,56,119,131,114,197,26,72,147,145,160,114,102,5,0,8366.0
Tuesday,1,0,0,5,39,653.0,920,2853,610,590,22,8,113,199,143,11,134,183,52,130,12,26,2,0,6706.0
Wednesday,2,3,0,1,136,744.0,1099,3336,730,754,89,157,121,42,146,8,112,29,31,166,20,5,5,3,7739.0
Thursday,1,0,4,0,39,1100.0,1663,5478,1185,1103,11,172,123,151,197,124,102,196,60,64,59,43,0,2,11877.0
Friday,1,1,5,2,25,724.0,1038,3139,649,706,7,7,121,173,66,53,45,37,47,134,48,27,0,2,7057.0
Monday,2,3,4,4,55,1054.0,1548,4899,1036,1056,175,78,85,27,176,54,48,75,137,165,155,179,4,5,11024.0
Tuesday,1,4,1,4,95,1280.0,1841,5928,1219,1239,165,62,19,172,33,187,27,53,33,139,162,14,2,0,12680.0
Wednesday,5,5,2,1,16,782.0,1088,3483,704,751,1,82,182,106,93,99,155,89,12,55,87,60,5,0,7863.0
Thursday,0,0,4,4,115,950.0,1435,4733,966,958,187,60,140,67,140,142,78,168,29,142,137,11,0,2,10468.0
Friday,2,0,3,1,17,976.0,1400,4504,945,925,129,123,150,131,67,111,19,134,33,191,200,142,5,5,10213.0
Monday,1,4,2,2,122,1479.0,2190,7172,1532,1512,50,156,99,66,175,4,37,72,119,110,169,31,3,5,15112.0
Tuesday,1,4,0,1,151,566.0,881,2695,589,560,33,190,70,16,137,34,50,75,197,183,51,18,5,1,6508.0
Wednesday,0,0,0,5,168,1206.0,1743,5693,1145,1192,171,134,27,122,94,120,178,89,89,185,104,18,0,2,12485.0
Thursday,3,1,1,5,104,821.0,1123,3659,736,830,106,81,56,8,18,114,127,59,29,146,177,67,3,4,8278.0
Friday,5,0,3,4,20,567.0,882,2696,615,570,20,181,134,108,138,122,166,180,76,49,195,37,0,1,6769.0
Monday,4,4,4,4,25,704.0,1063,3382,723,718,33,169,10,41,110,71,42,30,19,154,8,181,3,4,7506.0
Saturday,0,2,3,4,4,719.0,1566,353,98,170,198,86,73,190,194,56,158,129,179,173,144,73,194,4,4770.0
Saturday,2,1,2,5,0,1361.0,357,831,101,85,196,130,13,124,84,142,89,12,128,194,35,170,59,2,4123.0
Saturday,3,5,1,4,0,932.0,304,614,97,76,164,19,62,81,125,85,30,6,114,100,91,81,142,0,3136.0
Saturday,3,0,0,0,2,1532.0,1074,560,75,117,171,121,134,49,140,73,95,17,12,53,50,98,87,2,4465.0
Saturday,0,2,1,5,3,1458.0,1890,1166,107,66,96,10,83,115,55,7,146,147,100,37,1,193,7,3,5698.0
Saturday,4,1,3,2,5,1237.0,835,1632,22,36,197,100,139,187,54,166,78,105,26,77,154,148,34,0,5242.0
Sunday,4,3,0,1,1,1312.0,750,1065,64,23,89,158,73,174,73,91,45,12,174,32,44,40,17,1,4246.0
Sunday,4,4,4,2,3,2555.0,1503,1067,122,124,189,109,83,84,186,190,152,99,184,166,199,94,154,1,7278.0
Sunday,2,4,1,2,3,2358.0,954,481,124,169,23,1,193,94,197,60,103,87,192,196,60,61,82,4,5451.0
Sunday,2,2,1,4,5,1872.0,2279,534,16,176,165,10,55,97,200,82,51,117,70,89,88,52,184,1,6152.0
Sunday,5,4,5,0,5,1670.0,902,439,132,98,196,130,193,146,79,44,69,14,146,169,73,9,135,1,4664.0
Sunday,4,1,2,0,5,1353.0,1684,668,124,81,111,15,29,156,32,47,142,106,167,58,157,14,144,1,5101.0
