Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,0,4,0,508,270,29,706,11,967,443,568,326,388,866,548,5738,642,1203,1777,2288,625,5,0,17915
Wednesday,4,0,3,1,874,134,53,938,794,781,761,687,105,853,305,925,5370,612,1120,1684,2126,404,4,2,18540
Thursday,5,0,1,1,497,439,754,809,404,541,705,831,52,402,644,166,4132,451,855,1306,1629,339,2,4,14969
Friday,3,5,1,4,1023,318,172,935,401,767,684,1048,693,797,873,632,7418,787,1538,2257,2935,757,4,5,24057
Monday,4,3,2,5,836,804,42,428,423,701,210,636,938,58,419,838,6479,720,1296,2009,2590,768,5,4,20218
Tuesday,0,4,4,5,843,292,429,261,199,254,331,894,39,866,39,807,6671,711,1355,2074,2664,984,4,2,19732
Wednesday,3,0,4,1,30,893,872,356,897,398,515,644,278,373,615,553,5138,604,1113,1591,2050,466,1,2,17397
Thursday,5,3,1,0,13,768,729,397,764,1,92,0,298,659,165,291,5178,524,1070,1620,2034,146,4,2,14764
Friday,1,3,3,5,916,665,525,335,136,404,541,523,721,29,906,95,6132,657,1289,1850,2444,406,1,5,18592
Monday,2,5,2,4,919,913,384,918,503,602,1055,1030,539,183,736,357,6930,775,1467,2124,2742,528,2,1,22721
Tuesday,5,4,4,3,760,645,637,134,413,614,317,542,763,296,128,745,3723,366,810,1130,1463,747,5,3,14257
Wednesday,3,0,2,5,871,837,288,768,481,24,418,880,557,798,834,105,4804,494,971,1443,1901,98,1,2,16585
Thursday,5,4,3,3,471,618,813,161,488,606,452,65,596,460,369,99,5010,525,1048,1487,1971,871,5,4,16134
Friday,1,1,1,5,214,949,1044,246,18,920,499,251,29,158,441,804,6881,714,1425,2063,2737,15,3,0,19419
Monday,2,1,4,1,657,696,86,211,651,649,46,235,715,718,196,141,2646,342,582,851,1053,50,3,4,10540
Tuesday,0,4,3,4,586,28,733,813,290,356,370,263,444,510,133,188,4083,421,826,1262,1602,531,3,1,13454
Wednesday,5,0,2,4,506,846,77,311,371,621,709,498,1026,1067,394,325,6893,782,1390,2105,2754,863,2,2,21553
Thursday,5,3,3,2,43,616,167,687,413,15,528,457,303,379,297,196,3194,335,671,953,1243,115,2,2,10629
Friday,0,0,4,4,445,115,259,109,229,183,400,218,633,977,91,501,6183,673,1248,1888,2466,491,5,4,17126
Monday,0,0,3,2,197,22,958,743,1045,391,991,300,508,268,586,496,6933,761,1442,2148,2766,1021,4,5,21590
Tuesday,5,2,0,4,668,613,400,188,85,400,753,169,175,405,238,114,5170,565,1125,1583,2058,921,5,4,15650
Wednesday,2,3,1,4,1062,55,207,218,217,851,934,578,208,813,130,578,6962,786,1388,2115,2757,844,3,4,20720
Thursday,5,2,5,0,283,978,1031,313,209,1015,962,102,940,452,516,549,7137,738,1466,2111,2815,797,4,4,22434
Friday,0,1,2,5,504,413,540,193,107,447,600,249,544,526,177,408,4451,478,967,1331,1760,387,0,5,14095
Monday,0,3,2,2,35,952,625,228,647,780,357,941,760,20,767,260,6212,710,1238,1952,2475,688,2,1,19657
Tuesday,5,1,2,0,628,612,68,458,429,104,697,402,682,202,99,383,3124,379,620,971,1239,229,2,4,11340
Wednesday,2,5,2,1,0,534,675,161,334,526,23,270,324,594,687,163,2559,337,604,778,1011,422,0,1,10013
Thursday,2,5,2,5,838,76,483,803,771,208,133,28,728,443,779,390,5624,572,1197,1705,2246,128,5,2,17173
Friday,0,0,1,1,467,856,311,558,458,305,304,29,794,751,505,138,4610,503,915,1395,1815,742,1,2,15461
Monday,0,2,2,1,698,869,524,940,654,710,548,368,136,1065,1012,227,6845,695,1361,2103,2712,212,1,2,21687
Saturday,5,3,1,5,5,344,574,819,139,137,184,45,99,171,10,57,114,133,34,57,90,115,164,4,3309
Saturday,5,4,1,5,5,1133,630,2304,140,85,147,82,164,22,143,132,62,26,150,54,4,44,117,1,5460
Saturday,0,4,0,3,1,637,1188,2391,13,174,180,108,171,168,167,4,69,105,85,97,193,123,167,3,6051
Saturday,1,2,5,0,4,2289,1422,543,21,185,171,88,193,200,71,9,2,193,174,79,53,23,16,2,5746
Saturday,0,3,3,5,1,2487,1052,2023,75,12,14,136,61,88,9,20,34,150,168,150,188,84,89,1,6853
Saturday,0,1,4,4,5,1307,450,2102,29,43,93,158,137,44,111,192,25,0,48,18,82,112,87,5,5057
Sunday,0,3,5,5,1,526,996,1380,182,0,7,176,50,49,47,189,112,117,56,103,150,91,111,2,4358
Sunday,5,2,5,4,3,1350,2273,972,31,27,162,107,108,34,159,186,143,159,153,110,133,127,198,0,6451
Sunday,2,1,2,4,5,1639,1127,609,62,133,195,124,167,11,32,82,122,35,111,47,123,175,88,4,4900
Sunday,2,4,3,0,1,460,2108,1235,129,81,37,188,23,163,75,77,165,198,147,65,134,36,19,0,5350
Sunday,1,3,4,1,4,386,1614,645,59,101,77,0,90,199,160,161,91,93,71,172,157,17,56,1,4163
Sunday,5,1,0,4,2,480,1609,1997,5,77,137,55,181,178,141,62,178,63,4,100,155,48,154,2,5638
