Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,4,5,1,106,85,104,106,39,193,93,1362,1388,1347,3272,3362,200,101,183,29,111,144,2,3,12243
Wednesday,2,1,1,5,30,114,162,198,35,57,13,1489,1520,1586,3798,3762,82,142,169,195,162,57,5,3,13588
Thursday,2,3,1,1,18,153,88,156,123,50,13,2163,2184,2139,5264,5220,197,53,189,45,149,66,2,2,18281
Friday,1,1,2,4,137,121,142,146,38,121,64,2211,2235,2261,5469,5484,91,162,165,178,115,185,5,4,19342
Monday,4,0,4,0,144,192,146,70,107,15,93,2473,2514,2491,6079,6037,78,182,49,190,186,187,2,2,21245
Tuesday,3,5,3,1,33,114,82,57,74,19,176,1496,1516,1581,3745,3728,120,187,132,118,63,4,5,1,13263
Wednesday,5,4,0,1,191,4,5,61,194,10,58,1143,1103,1094,2759,2743,10,197,176,131,190,16,3,2,10100
Thursday,0,2,3,5,96,39,138,40,117,100,184,1665,1580,1601,3975,4029,159,40,6,56,46,158,5,3,14047
Friday,2,1,0,5,77,76,41,124,161,26,198,2512,2564,2513,6255,6318,191,139,102,149,52,177,1,2,21686
Monday,2,1,3,0,12,158,42,60,175,178,166,2132,2135,2109,5241,5306,23,191,193,83,8,173,2,2,18395
Tuesday,4,1,2,2,10,108,25,151,44,138,9,2867,2879,2921,7208,7228,188,38,51,35,7,152,4,5,24077
Wednesday,3,5,5,5,143,86,174,8,112,146,182,2577,2621,2602,6428,6474,91,5,44,144,153,27,0,3,22038
Thursday,5,4,2,0,15,55,59,92,28,13,96,1263,1339,1309,3178,3191,178,131,15,118,155,13,4,4,11267
Friday,2,5,0,2,63,64,161,161,143,118,21,3023,3012,3032,7369,7401,159,144,2,64,179,4,4,1,25134
Monday,3,0,3,2,32,101,5,108,97,74,35,2351,2430,2442,5905,5961,74,148,161,47,160,174,1,2,20316
Tuesday,0,5,1,1,102,75,47,60,109,101,67,1953,1917,1919,4721,4721,47,132,167,99,83,167,5,0,16499
Wednesday,4,0,0,2,170,168,65,65,142,187,127,1255,1246,1276,2989,2964,10,193,191,147,114,48,4,4,11371
Thursday,1,1,3,3,136,155,75,130,60,189,155,2100,2140,2084,5159,5168,103,14,76,31,163,93,3,0,18042
Friday,3,0,4,5,69,81,54,40,101,126,103,1220,1183,1171,2857,2877,58,67,67,9,136,74,1,0,10306
Monday,1,4,1,3,36,191,47,14,69,68,63,2158,2131,2140,5300,5290,122,55,127,24,47,31,4,0,17926
Tuesday,1,4,2,1,193,18,62,117,129,194,13,1832,1891,1835,4515,4514,41,159,20,110,84,14,0,4,15753
Wednesday,5,5,2,1,64,16,154,128,145,147,132,1239,1154,1191,2923,2945,81,27,103,89,25,132,4,2,10714
Thursday,0,3,3,0,175,123,133,68,105,129,163,2641,2587,2577,6485,6474,179,76,84,77,198,27,4,0,22311
Friday,0,5,2,2,101,131,3,75,72,44,12,2349,2331,2279,5728,5745,73,121,110,2,168,79,3,2,19437
Monday,1,1,1,1,178,31,151,129,191,131,185,1413,1461,1473,3579,3571,198,185,140,141,68,130,3,1,13363
Tuesday,2,5,4,1,48,79,86,101,70,65,24,2648,2690,2701,6594,6601,107,181,34,77,189,14,1,5,22327
Wednesday,3,2,4,1,52,17,25,48,122,72,167,2185,2180,2186,5423,5378,33,73,15,161,10,1,0,4,18162
Thursday,5,2,1,5,137,189,56,16,51,119,0,1638,1639,1600,4014,3987,42,57,23,31,168,158,1,2,13941
Friday,1,5,2,1,5,129,18,114,155,4,143,1108,1022,1076,2646,2606,194,95,90,197,139,56,4,5,9815
Monday,4,5,3,4,120,115,199,155,65,169,151,2994,2918,2937,7266,7320,36,75,54,138,154,81,3,1,24967
Saturday,0,1,5,2,1,176,363,273,281,24,166,87,351,289,347,143,300,6,0,125,24,275,146,0,3385
Saturday,0,3,3,0,1,38,81,124,275,372,241,120,283,251,108,34,130,250,376,87,141,348,108,4,3378
Saturday,4,2,0,2,2,312,216,350,9,45,241,212,108,66,56,234,284,91,54,282,121,260,56,2,3009
Saturday,0,0,2,0,1,395,306,264,209,138,282,120,346,207,29,217,232,199,340,264,288,179,162,2,4182
Saturday,4,5,2,2,2,321,105,377,170,99,185,79,42,119,113,7,11,227,58,125,193,25,49,5,2325
Saturday,2,3,4,5,0,363,181,104,92,335,250,62,32,219,327,334,50,318,144,141,313,106,222,1,3608
Sunday,0,2,5,0,3,246,88,188,21,246,256,199,186,75,8,31,358,21,379,45,80,128,167,4,2736
Sunday,2,3,5,3,1,144,186,183,310,68,386,362,183,92,61,249,350,86,8,306,393,74,303,1,3759
Sunday,2,3,1,2,5,225,20,267,287,296,98,188,246,191,209,399,198,344,210,4,178,197,8,1,3579
Sunday,2,4,0,2,2,57,243,210,186,42,154,385,313,32,146,14,130,62,259,164,363,285,359,0,3414
Sunday,4,0,5,0,3,371,255,97,172,61,342,168,177,93,271,88,12,342,113,62,13,350,90,2,3091
Sunday,0,2,5,0,2,188,335,304,331,398,118,279,236,381,358,271,52,254,358,133,399,267,380,0,5051
