Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,4,5,5,26,279,1428,544,339,1029,64,18,175,71,66,30,126,93,132,144,57,43,2,1,4681
Wednesday,4,3,1,1,163,294,2399,980,565,1399,152,66,10,69,9,177,178,50,32,143,121,185,0,5,7006
Thursday,5,1,4,0,172,466,2377,940,477,4029,69,149,115,71,133,10,115,132,193,130,178,92,3,3,9864
Friday,3,0,1,4,197,57,1452,588,334,1596,51,8,175,53,74,200,31,144,59,167,54,160,2,3,5413
Monday,1,2,0,4,36,149,1782,763,401,1560,30,10,145,96,174,124,122,8,179,56,141,114,5,1,5903
Tuesday,5,3,2,5,123,452,2722,1178,635,5378,4,55,101,100,11,117,136,158,176,9,138,125,3,1,11637
Wednesday,4,3,3,3,158,381,2607,1037,546,2891,103,154,123,6,132,83,96,183,162,92,46,57,4,4,8878
Thursday,3,0,1,3,91,354,2352,961,517,2135,120,62,93,60,93,33,130,12,142,159,185,52,4,5,7567
Friday,5,5,2,0,124,118,2584,1062,542,917,134,123,143,5,182,171,189,72,54,173,60,44,1,3,6713
Monday,0,2,4,0,146,335,1364,636,303,2234,166,111,181,100,150,146,117,59,28,150,102,19,1,3,6357
Tuesday,0,5,2,3,82,443,2535,1001,561,2487,14,110,89,150,160,34,89,109,83,168,30,16,0,2,8173
Wednesday,3,2,5,2,196,122,1636,655,332,2774,27,137,115,188,27,26,179,142,51,10,57,144,1,5,6836
Thursday,2,2,3,4,192,437,2624,1063,608,2346,157,161,198,25,98,101,0,120,116,72,160,60,1,0,8550
Friday,1,5,5,3,4,294,2975,1215,589,657,41,158,113,36,3,2,6,146,195,114,53,155,1,0,6771
Monday,3,1,0,2,70,188,1606,653,384,505,62,23,190,155,185,50,82,171,181,134,57,73,4,1,4780
Tuesday,0,5,4,3,40,152,2624,1110,594,1627,178,147,87,31,90,72,34,187,1,135,107,199,0,4,7431
Wednesday,0,1,0,5,4,180,2415,1008,579,934,4,193,73,153,58,200,54,3,59,29,164,14,1,1,6132
Thursday,4,2,5,4,91,323,1311,611,301,536,86,49,2,68,180,115,182,152,190,172,87,190,0,0,4661
Friday,3,2,3,1,21,450,1797,706,409,2301,186,173,191,188,49,192,29,51,168,143,199,161,3,4,7430
Monday,1,4,2,2,29,112,2017,884,446,1478,98,26,4,66,127,133,31,125,179,108,187,52,0,0,6111
Tuesday,5,2,5,3,8,635,3016,1221,614,4087,48,200,48,144,9,107,192,189,67,83,77,134,1,5,10900
Wednesday,5,1,2,3,72,557,2312,951,530,1883,21,114,193,81,17,157,178,76,159,167,24,72,3,5,7583
Thursday,3,4,5,4,25,181,1839,751,462,3574,94,40,58,106,154,2,188,131,157,25,77,140,5,2,8027
Friday,4,4,0,2,52,548,2893,1163,631,3289,175,137,137,143,160,51,179,53,91,0,168,104,3,3,9990
Monday,3,0,5,0,52,280,1313,528,296,15,146,134,50,40,174,20,180,9,172,13,96,56,5,2,3589
Tuesday,2,4,4,5,117,476,2001,843,444,2236,92,171,183,118,189,90,62,131,35,117,52,123,1,5,7501
Wednesday,4,5,5,5,104,365,2479,977,533,882,148,66,4,97,107,12,76,14,156,189,175,23,2,3,6431
Thursday,0,5,4,5,126,349,2930,1217,609,5522,107,167,182,13,193,39,189,90,1,160,91,96,4,0,12099
Friday,0,1,4,4,151,330,3016,1256,612,2068,96,34,164,72,131,200,39,143,78,143,54,53,3,2,8654
Monday,5,2,4,3,123,335,2886,1163,603,1420,12,174,78,124,186,26,100,11,95,34,194,112,2,0,7692
Saturday,1,4,2,4,4,2,2,41,190,89,165,1919,545,1008,1474,2416,161,17,200,184,199,12,172,11,8822
Saturday,1,0,1,1,0,5,0,147,91,84,77,677,1263,1841,3046,2381,149,71,155,64,160,85,150,70,10519
Saturday,1,1,2,3,3,4,0,125,143,89,11,1720,1354,1111,685,422,73,146,105,106,105,17,105,79,6410
Saturday,2,2,1,3,1,0,2,145,193,42,195,1222,2007,803,469,1629,124,182,100,16,153,127,20,43,7481
Saturday,0,5,2,0,2,2,5,99,23,142,99,1329,2130,1727,858,508,5,174,179,128,10,170,12,171,7780
Saturday,2,3,5,1,2,2,1,60,127,143,80,2011,1076,1551,2513,569,113,101,126,169,41,7,32,194,8929
Sunday,5,1,0,5,5,4,4,97,168,111,52,2826,1738,2254,557,1147,66,91,21,65,45,124,120,14,9520
Sunday,1,0,5,4,2,3,5,181,79,38,139,900,632,1289,1549,343,127,0,0,82,6,124,49,28,5586
Sunday,3,5,3,2,5,0,3,2,140,142,192,1209,2312,2777,610,1669,194,64,159,180,72,165,162,182,10252
Sunday,5,0,3,3,1,0,0,190,9,27,93,1238,2009,404,837,1642,32,97,116,151,17,59,40,61,7034
Sunday,3,5,0,2,4,1,4,25,144,27,46,2125,2669,1085,1660,605,51,188,147,56,68,67,171,104,9257
Sunday,2,2,0,0,3,1,5,164,54,101,146,1492,742,442,1152,1862,21,22,53,122,42,148,31,102,6709
