Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,0,3,2,284,750,722,848,177,146,385,110,606,328,627,306,491,4265,912,1686,1301,2,2,5,13959
Wednesday,2,1,1,2,57,646,102,473,612,279,589,153,552,96,476,551,408,3102,630,1288,940,574,1,3,11538
Thursday,1,3,1,5,70,538,275,565,434,424,1090,947,907,100,107,308,834,7417,1530,3019,2298,195,1,1,21070
Friday,3,5,5,2,451,1004,248,444,602,549,115,845,795,812,258,298,768,7031,1443,2873,2087,714,2,5,21359
Monday,2,4,3,2,632,959,840,435,788,576,6,592,869,963,202,381,759,7443,1525,2997,2235,1105,4,1,23323
Tuesday,3,5,0,3,224,620,540,264,11,698,104,396,688,262,592,102,389,3100,656,1213,971,718,0,5,11564
Wednesday,4,5,2,2,457,292,631,698,727,661,385,327,149,371,62,271,420,3895,867,1583,1175,74,3,2,13063
Thursday,0,2,3,1,585,635,481,433,336,35,777,483,391,785,642,176,566,5061,1038,2030,1577,858,4,1,16900
Friday,0,0,0,5,559,771,550,790,395,635,820,651,299,129,882,509,593,6022,1249,2416,1783,360,3,1,19422
Monday,2,2,4,0,801,36,235,984,983,962,388,988,508,617,50,745,652,6339,1317,2604,1964,134,2,4,20321
Tuesday,0,5,4,2,8,757,824,34,201,319,469,39,654,611,716,526,741,7190,1433,2967,2208,271,3,2,19984
Wednesday,1,0,2,4,171,755,170,660,626,964,492,935,158,427,892,350,740,6470,1295,2614,2027,895,4,1,20653
Thursday,1,0,1,1,543,38,535,481,372,102,717,403,804,143,626,919,735,6396,1335,2603,1966,566,2,4,19293
Friday,0,0,4,4,271,137,265,659,401,132,350,373,199,698,763,152,667,6344,1293,2532,1994,695,2,1,17936
Monday,3,5,1,1,283,4,222,572,807,539,835,602,973,454,30,730,718,6213,1263,2504,1947,587,4,5,19302
Tuesday,0,1,3,0,260,491,551,979,514,82,646,823,375,756,275,507,748,6756,1390,2760,2100,1018,3,4,21042
Wednesday,5,3,2,4,708,321,161,830,331,97,187,897,784,302,679,428,567,5555,1189,2201,1707,71,5,1,17035
Thursday,5,2,4,3,48,162,413,41,831,50,832,628,673,478,680,451,458,4504,936,1801,1423,530,4,2,14959
Friday,2,5,0,5,469,327,449,422,355,270,161,253,353,493,887,451,589,5321,1072,2142,1649,488,0,0,16163
Monday,0,4,4,5,507,169,426,791,369,588,604,696,241,633,705,614,683,6670,1363,2671,2068,92,0,4,19907
Tuesday,4,4,2,4,724,170,298,789,619,1014,896,576,808,711,909,52,747,6544,1379,2636,1990,1025,1,5,21907
Wednesday,2,2,0,4,85,188,518,291,775,898,736,859,454,915,651,955,690,6958,1436,2819,2136,377,4,0,21753
Thursday,0,0,0,2,758,340,942,807,130,27,70,705,893,974,803,133,688,6250,1287,2538,1943,91,0,2,19383
Friday,1,1,1,2,238,226,541,610,622,85,577,452,173,249,64,908,610,6040,1232,2489,1816,502,5,3,17447
Monday,3,4,0,5,253,178,161,714,490,443,327,148,466,318,231,662,367,2869,660,1144,872,425,5,5,10750
Tuesday,3,2,1,1,324,5,330,790,454,521,268,770,762,259,629,65,423,3808,759,1545,1114,252,0,0,13085
Wednesday,2,1,2,2,834,705,129,767,283,145,279,338,130,522,155,330,586,5134,1031,2070,1545,488,2,5,15485
Thursday,0,5,3,2,1017,830,911,606,161,481,125,657,773,46,807,361,730,6769,1406,2743,2034,180,2,4,20653
Friday,1,1,2,3,803,557,1003,666,930,210,155,233,559,1026,105,789,728,7084,1448,2889,2196,930,4,0,22322
Monday,2,3,4,3,258,966,399,187,275,550,237,747,502,600,876,9,646,6475,1299,2642,1948,25,4,3,18660
Saturday,4,0,4,0,4,4,106,155,138,144,91,171,127,139,70,9,1254,2399,1791,2983,188,35,101,2,9919
Saturday,2,4,3,0,4,3,50,186,154,129,159,180,11,68,153,173,1155,743,1937,453,182,194,176,5,6124
Saturday,3,4,3,3,3,0,97,186,103,105,130,175,99,197,163,66,802,296,1329,516,172,121,167,3,4743
Saturday,2,5,0,2,1,1,187,7,55,13,30,112,145,63,61,58,2496,2019,1043,1490,135,185,36,4,8150
Saturday,0,4,0,5,3,2,7,49,63,183,56,180,107,156,9,87,1221,1936,1598,823,148,36,105,2,6780
Saturday,0,3,2,3,1,4,113,112,158,187,148,2,60,126,40,64,2151,2625,1663,539,134,36,112,5,8288
Sunday,3,4,0,5,5,3,161,155,129,170,154,62,58,164,74,186,623,2732,1658,1138,44,167,50,4,7749
Sunday,5,2,2,4,2,3,132,44,168,35,145,163,137,104,177,79,2188,543,2703,1122,183,148,45,5,8139
Sunday,2,4,5,1,4,5,197,131,111,163,168,51,100,80,65,86,1304,859,268,566,136,147,151,1,4605
Sunday,3,4,1,5,1,3,59,59,72,133,181,134,113,181,141,135,2855,1192,613,1749,63,113,24,1,7835
Sunday,1,1,4,4,1,2,18,176,157,4,36,148,27,83,104,19,2173,515,1748,1363,92,139,150,4,6969
Sunday,1,2,1,2,2,4,7,123,159,14,122,82,100,161,120,14,1791,1182,2316,643,176,25,70,4,7121
