Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,0,5,3,617,810,978,307,484,704,970,774,599,379,791,1015,391,732,988,772,1028,324,2,3,12677
Wednesday,0,5,4,1,784,539,478,528,512,219,409,666,334,465,511,813,763,50,437,170,31,669,4,5,8397
Thursday,1,5,5,1,179,797,439,121,730,268,917,108,401,776,487,814,875,809,30,207,272,476,1,0,8719
Friday,2,2,0,3,994,818,644,185,536,13,529,488,627,288,235,916,953,227,456,580,400,43,0,4,8943
Monday,2,4,3,4,140,169,226,702,828,8,888,437,61,337,843,70,910,700,804,948,780,13,0,5,8882
Tuesday,0,1,5,2,719,150,42,173,468,139,645,400,508,245,568,680,486,105,415,147,473,277,4,3,6655
Wednesday,2,3,3,1,416,530,436,273,97,118,869,125,203,692,539,729,425,327,13,372,252,813,1,0,7239
Thursday,3,0,3,5,627,679,491,370,224,612,658,664,401,554,115,734,528,678,533,70,687,502,0,4,9142
Friday,5,2,2,4,786,1013,888,1055,1083,147,957,902,675,925,238,928,170,74,581,495,767,960,2,2,12661
Monday,5,3,2,5,271,765,468,765,149,721,316,566,744,754,295,179,502,438,741,329,522,543,3,4,9090
Tuesday,3,3,0,2,216,96,754,536,81,577,261,290,38,616,389,754,104,258,89,517,114,711,3,1,6413
Wednesday,1,1,5,3,436,627,445,575,15,632,235,249,128,487,276,702,108,405,21,102,134,196,2,0,5785
Thursday,0,0,4,0,422,321,722,454,709,535,700,235,323,191,350,165,428,205,428,518,474,111,2,5,7302
Friday,4,5,1,0,163,577,580,854,311,145,141,686,503,392,886,327,584,645,342,26,806,459,3,4,8444
Monday,2,5,1,5,641,308,129,270,105,765,191,770,137,284,771,637,607,735,500,98,509,470,1,0,7941
Tuesday,0,0,4,4,390,152,681,199,350,411,122,54,778,19,693,334,675,487,268,720,488,126,3,4,6962
Wednesday,2,2,3,3,910,191,793,801,808,757,238,603,973,909,42,113,1080,22,273,708,465,396,2,0,10094
Thursday,2,5,2,4,1052,825,376,791,7,1072,988,1045,562,498,842,38,21,995,267,594,8,895,0,5,10894
Friday,0,1,2,0,386,611,990,973,462,242,888,482,366,554,428,503,587,769,1007,836,815,307,1,3,11213
Monday,2,5,1,3,80,196,312,621,438,473,332,582,429,556,376,155,197,222,288,62,154,515,3,1,6003
Tuesday,0,1,3,4,245,481,344,591,184,72,69,382,321,583,210,323,329,30,329,645,410,723,4,3,6286
Wednesday,2,2,0,4,487,906,939,565,747,220,819,288,193,599,866,175,611,422,851,663,633,367,0,2,10361
Thursday,4,5,1,3,369,537,364,73,600,354,390,581,292,6,540,554,635,494,730,379,62,25,2,1,7001
Friday,3,3,3,1,208,588,916,631,692,799,8,213,860,322,364,348,379,383,343,718,658,987,1,1,9429
Monday,1,3,0,2,804,381,782,41,26,26,712,833,738,647,541,72,134,97,325,441,479,466,3,3,7557
Tuesday,5,3,3,1,181,235,331,842,104,635,214,570,545,674,867,868,274,796,897,873,386,317,2,3,9626
Wednesday,2,4,3,1,193,699,386,23,401,407,767,754,396,660,298,10,43,799,618,853,563,799,3,3,8685
Thursday,1,4,3,2,436,706,325,73,548,311,603,373,453,524,233,165,67,219,775,367,492,260,5,4,6949
Friday,5,2,0,4,1032,455,168,1031,1064,545,978,916,531,233,160,262,208,656,1068,1025,763,329,5,3,11443
Monday,4,3,1,1,201,393,529,657,53,420,261,828,219,434,219,78,334,354,470,273,744,76,2,4,6558
Saturday,0,3,1,2,2,169,17,69,27,278,400,277,268,275,76,273,16,52,41,181,286,372,189,1,3275
Saturday,4,4,3,4,5,290,238,133,336,113,380,167,260,372,169,208,133,185,152,91,315,380,28,3,3973
Saturday,3,4,5,2,3,338,216,135,61,40,49,183,214,394,369,262,308,396,22,262,148,39,364,1,3818
Saturday,5,2,5,1,1,288,218,168,24,74,280,128,270,360,196,142,170,24,390,130,80,95,255,0,3306
Saturday,1,5,4,5,4,399,277,351,364,32,8,367,184,28,99,393,80,385,66,323,194,209,59,0,3837
Saturday,3,3,3,2,3,31,251,35,105,98,338,371,193,223,243,354,259,45,396,164,372,367,368,2,4229
Sunday,3,3,5,1,3,218,116,299,287,161,265,99,371,11,102,216,385,148,28,253,353,218,80,0,3625
Sunday,0,1,4,0,5,400,10,144,225,170,319,322,334,279,71,163,18,236,276,108,207,385,188,3,3868
Sunday,0,5,0,0,5,257,187,386,342,246,277,78,174,262,374,73,226,106,354,23,38,392,268,2,4075
Sunday,4,0,5,4,4,115,98,73,19,233,201,241,284,215,39,360,147,104,14,322,308,30,191,1,3012
Sunday,4,2,0,0,0,243,42,304,233,349,299,400,286,246,152,144,108,377,297,374,22,175,206,1,4264
Sunday,2,4,0,3,3,140,177,244,378,150,151,208,294,238,139,26,26,155,143,319,46,99,226,1,3172
