Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,2,3,3,145,31,59,16,176,154,196,1833,1903,1848,4598,4633,117,87,42,183,162,171,1,3,16369
Wednesday,1,1,4,0,43,57,126,102,8,76,170,1634,1625,1664,4050,3983,141,89,13,85,55,181,5,3,14116
Thursday,4,0,2,4,185,18,68,125,48,110,87,1237,1248,1239,3143,3179,177,30,156,33,14,42,5,2,11156
Friday,2,4,2,5,115,73,140,170,124,189,16,1657,1720,1719,4154,4152,149,194,79,62,168,136,5,2,15037
Monday,0,2,1,4,112,70,142,75,1,0,1,1492,1562,1528,3775,3793,171,149,169,55,81,194,0,0,13377
Tuesday,5,4,1,1,108,183,157,5,170,145,128,2209,2145,2145,5360,5347,9,44,4,20,59,16,5,2,18272
Wednesday,4,1,3,2,33,200,106,167,62,198,192,1844,1803,1891,4500,4502,11,125,158,84,65,73,0,3,16027
Thursday,0,4,1,0,118,118,154,78,67,188,96,2783,2811,2812,6919,6903,109,173,72,90,134,186,1,0,23817
Friday,2,5,5,5,41,164,98,177,176,149,63,1196,1180,1161,2824,2807,138,23,68,1,32,86,1,2,10404
Monday,5,1,5,2,26,76,183,149,173,24,130,1056,1113,1108,2662,2693,51,168,41,14,60,195,2,1,9938
Tuesday,4,1,1,0,79,91,179,190,168,94,86,1321,1368,1353,3322,3264,158,44,170,19,71,197,0,2,12182
Wednesday,5,1,0,1,190,118,176,189,86,187,58,1811,1778,1818,4419,4471,67,41,94,63,126,178,0,5,15882
Thursday,1,2,5,4,31,146,120,94,191,185,113,3044,3014,3038,7484,7526,53,94,139,112,138,22,2,5,25563
Friday,1,2,0,3,196,18,118,2,104,122,185,2020,1996,1965,4910,4879,186,123,109,16,180,156,3,3,17297
Monday,5,2,4,3,73,198,43,8,51,187,113,1321,1387,1411,3334,3368,48,131,186,180,31,70,1,2,12157
Tuesday,1,3,5,3,179,44,182,198,13,177,173,1776,1818,1828,4361,4371,82,69,90,195,147,155,2,4,15876
Wednesday,1,4,1,4,100,126,51,180,161,2,137,2872,2802,2871,6991,7028,137,169,93,146,94,193,5,0,24168
Thursday,3,5,2,2,4,24,133,104,150,174,101,1933,1962,1897,4760,4690,42,162,36,121,123,161,5,0,16594
Friday,0,1,1,3,107,174,10,35,0,68,65,2555,2542,2514,6209,6252,133,80,74,26,196,155,2,2,21204
Monday,5,0,0,1,156,64,104,65,0,167,91,2587,2571,2564,6323,6295,65,75,168,63,139,77,2,0,21582
Tuesday,1,1,0,5,35,24,19,2,74,141,170,3053,2957,3008,7401,7426,40,124,102,135,41,74,0,1,24834
Wednesday,0,3,4,3,169,197,21,127,151,191,96,2993,3024,3040,7536,7557,34,91,96,147,48,178,5,5,25716
Thursday,2,1,0,0,0,114,129,95,62,130,163,1338,1377,1365,3221,3242,63,161,40,182,73,121,3,0,11882
Friday,3,3,4,0,189,106,45,119,186,77,196,1339,1361,1337,3322,3361,12,128,125,99,77,123,3,2,12217
Monday,3,0,5,1,125,29,189,5,61,161,119,1155,1165,1122,2740,2699,82,126,198,62,54,176,2,3,10282
Tuesday,0,4,4,0,168,10,36,111,127,85,97,2550,2461,2544,6190,6242,157,30,98,32,153,156,1,3,21259
Wednesday,1,5,5,2,127,31,190,155,66,141,114,1914,1859,1856,4599,4623,83,121,174,78,8,142,0,5,16299
Thursday,1,5,1,0,1,60,55,99,83,124,29,2598,2608,2578,6481,6503,150,179,47,34,190,101,1,0,21928
Friday,3,3,1,2,124,6,159,139,2,189,95,1318,1279,1333,3198,3148,151,12,20,100,77,147,5,1,11512
Monday,3,4,4,2,75,174,40,180,41,182,83,1569,1601,1561,3961,3967,23,160,155,102,23,3,1,2,13916
Saturday,1,0,2,0,0,264,102,182,22,273,221,108,178,54,317,219,368,47,363,102,19,201,20,3,3066
Saturday,5,0,0,4,0,214,234,154,355,262,385,121,127,308,349,277,94,84,87,23,177,386,13,3,3662
Saturday,0,3,1,1,4,127,25,340,305,267,373,78,44,313,112,233,321,236,137,27,39,302,1,4,3293
Saturday,3,4,3,3,1,287,55,139,133,307,319,62,354,187,103,138,49,124,325,76,133,64,20,2,2891
Saturday,5,2,2,5,3,107,201,340,62,302,337,396,194,146,2,313,125,162,97,140,288,270,187,2,3688
Saturday,0,2,2,2,4,242,274,125,378,165,97,173,333,117,208,191,267,99,141,321,379,2,216,5,3743
Sunday,4,4,0,3,5,286,281,273,13,157,350,156,77,265,365,155,113,232,359,366,115,352,159,4,4094
Sunday,4,2,5,0,2,130,71,190,90,34,189,312,267,271,350,48,168,398,375,25,113,248,23,5,3320
Sunday,1,2,1,1,5,117,231,330,199,398,153,133,105,210,202,148,394,88,263,289,385,29,177,5,3866
Sunday,4,5,4,4,0,262,187,348,161,91,256,272,125,93,384,275,29,122,64,307,123,397,87,3,3603
Sunday,1,2,0,2,3,155,7,371,76,200,50,87,36,259,26,228,394,150,203,71,365,193,214,4,3097
Sunday,2,5,3,4,2,135,105,138,15,310,268,342,93,345,71,352,382,214,366,70,34,44,278,5,3583
