Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,4,3,1,181,310,514,2023,586,791,105,13,148,178,87,68,51,129,31,17,31,187,4,1,5465
Wednesday,2,3,5,3,97,25,497,1746,504,1864,58,184,50,135,64,170,19,53,135,64,73,104,5,3,5863
Thursday,5,3,4,4,98,145,549,1899,546,427,178,136,42,89,26,127,2,34,8,47,65,129,2,1,4566
Friday,2,4,0,5,6,273,466,1720,504,2839,25,31,94,136,6,5,31,18,41,123,172,113,5,0,6619
Monday,4,0,2,4,71,525,506,1966,516,496,11,156,107,124,64,42,178,191,95,18,170,33,4,3,5286
Tuesday,5,3,2,5,78,177,414,1706,468,2774,199,180,125,195,52,45,164,23,66,2,133,25,3,5,6849
Wednesday,3,4,3,5,38,226,468,1552,381,2859,83,129,135,45,200,5,154,179,136,51,69,24,1,0,6750
Thursday,5,5,4,5,68,224,392,1350,373,1748,4,190,172,21,140,200,187,139,115,30,108,193,5,3,5681
Friday,4,1,0,5,177,389,363,1294,343,1442,164,132,84,20,112,15,89,176,177,3,71,27,4,1,5093
Monday,0,4,4,3,11,385,423,1517,436,2306,19,50,200,118,52,175,89,18,121,118,54,63,0,5,6171
Tuesday,1,4,0,5,11,377,451,1707,435,280,22,184,78,101,8,185,7,168,47,95,24,79,0,3,4272
Wednesday,3,1,2,4,175,345,376,1116,292,726,188,184,112,35,178,31,188,160,199,32,124,172,2,3,4648
Thursday,0,0,1,2,199,83,357,1155,325,1412,143,97,26,173,91,91,156,56,39,29,18,2,2,3,4460
Friday,2,5,2,1,50,255,397,1283,382,1751,124,52,172,88,157,104,74,50,86,153,1,80,0,1,5270
Monday,3,0,3,2,34,151,341,1315,372,1786,137,4,87,24,55,142,162,37,111,150,155,112,1,2,5186
Tuesday,2,5,5,0,194,432,486,1761,510,1807,164,15,44,82,117,159,10,64,166,194,177,46,2,1,6443
Wednesday,3,1,5,3,140,398,384,1506,409,1024,34,76,36,24,29,33,112,11,105,179,198,162,0,4,4876
Thursday,2,0,2,4,173,218,455,1520,432,432,154,144,81,63,171,99,146,102,73,91,2,45,2,5,4416
Friday,2,3,3,1,22,132,532,2134,522,4983,96,0,15,15,100,7,48,175,167,161,98,36,1,3,9256
Monday,5,1,5,3,88,283,359,1256,335,2193,178,3,122,14,153,105,154,25,112,171,198,83,4,2,5852
Tuesday,3,1,1,3,90,95,510,2051,555,3942,200,112,198,157,115,93,74,78,75,164,138,71,4,1,8731
Wednesday,1,3,0,5,13,382,363,1509,383,12,178,132,131,14,173,194,23,63,20,182,61,122,2,5,3971
Thursday,2,5,0,5,106,182,421,1627,412,2131,170,89,86,13,93,178,13,121,171,41,86,9,4,2,5967
Friday,0,2,1,2,59,56,478,1542,463,2221,141,121,129,149,197,102,2,128,153,122,24,16,5,1,6114
Monday,0,1,4,0,139,254,618,2173,623,737,140,192,123,93,113,24,161,24,181,159,142,189,5,1,6096
Tuesday,1,0,1,5,93,32,345,1309,328,244,7,150,84,164,53,112,45,119,98,188,121,152,1,1,3653
Wednesday,3,1,0,3,167,25,483,1886,514,1757,76,131,78,186,81,133,64,84,134,169,81,153,0,2,6211
Thursday,0,4,0,2,126,247,642,2261,577,5397,5,72,24,107,79,43,180,54,78,153,143,21,2,3,10220
Friday,1,4,2,3,110,180,626,2186,589,405,8,196,95,109,117,85,183,112,94,128,151,191,2,4,5581
Monday,4,2,5,0,161,194,449,1564,424,2767,120,80,158,32,67,142,57,66,154,36,190,87,4,5,6768
Saturday,3,3,5,1,3,334,179,345,167,390,149,374,74,78,400,78,348,53,194,192,2,230,75,0,3677
Saturday,5,4,3,5,0,232,149,137,14,111,264,336,113,77,98,66,75,347,351,155,75,49,238,0,2904
Saturday,4,1,4,3,4,305,147,305,40,20,79,7,383,186,321,293,278,36,127,289,184,357,149,2,3524
Saturday,4,2,4,4,4,107,31,117,47,109,375,53,238,274,29,217,269,379,288,133,16,304,1,4,3009
Saturday,4,5,5,4,1,335,300,314,183,196,186,189,185,257,372,300,393,78,193,268,24,64,353,1,4210
Saturday,0,5,3,4,3,344,68,100,96,98,333,201,325,152,191,19,310,37,9,259,77,140,18,5,2797
Sunday,3,3,5,1,1,312,174,181,291,1,141,197,167,365,307,51,2,6,108,146,224,49,46,3,2784
Sunday,0,5,0,3,4,389,208,376,24,164,270,377,94,290,280,282,18,353,345,388,51,22,298,5,4246
Sunday,0,0,3,2,4,391,23,53,264,96,303,81,221,388,394,238,317,392,370,282,152,142,341,1,4458
Sunday,2,0,0,1,2,244,314,191,342,90,281,14,2,99,114,344,276,3,295,87,389,287,244,4,3625
Sunday,3,1,5,1,5,277,73,202,159,69,71,57,324,92,97,114,264,200,40,390,247,86,221,1,2999
Sunday,4,1,3,4,2,113,293,70,122,241,311,237,271,164,116,232,83,332,55,207,38,284,164,4,3351
