Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,3,3,1,168,6835.0,767,711,735,768,170,64,60,181,99,91,100,67,139,30,102,122,0,4,11220.0
Wednesday,1,0,2,0,36,4788.0,559,570,544,509,179,123,18,48,112,128,107,92,23,181,1,31,1,3,8056.0
Thursday,2,0,4,4,99,4890.0,498,518,495,489,164,23,143,70,131,122,124,55,148,58,39,44,2,0,8122.0
Friday,0,5,5,5,196,4327.0,503,524,435,476,38,116,43,167,187,188,117,148,155,146,6,96,0,3,7886.0
Monday,3,2,3,2,114,3738.0,376,402,417,393,165,109,110,162,37,15,182,96,175,125,96,71,1,1,6795.0
Tuesday,4,0,0,4,103,4655.0,494,547,485,499,170,50,184,32,148,11,26,69,144,156,133,46,4,4,7968.0
Wednesday,2,0,4,1,70,4305.0,522,527,524,508,113,76,161,76,28,108,162,25,139,51,91,61,5,1,7560.0
Thursday,5,3,2,5,173,3510.0,368,369,376,416,163,192,76,189,172,193,67,180,117,159,59,134,5,5,6938.0
Friday,1,2,5,5,79,6166.0,655,681,673,646,93,186,65,178,194,116,182,138,39,22,79,46,3,1,10255.0
Monday,2,2,4,1,166,3237.0,354,414,361,351,23,92,174,64,47,134,23,133,107,22,134,15,1,0,5861.0
Tuesday,2,5,4,2,171,3899.0,400,488,476,488,30,62,24,70,79,140,176,167,129,145,182,49,4,0,7192.0
Wednesday,3,3,3,3,91,5314.0,556,545,617,629,50,55,99,165,79,140,162,102,100,75,25,80,5,1,8902.0
Thursday,1,0,4,1,198,3255.0,351,367,327,346,60,117,59,106,149,56,70,151,146,127,71,107,3,5,6077.0
Friday,5,4,1,2,100,6137.0,697,668,684,700,39,21,62,11,48,146,52,173,159,81,93,124,4,3,10014.0
Monday,0,2,0,1,112,3391.0,360,393,366,415,34,79,181,79,10,195,119,142,107,162,194,184,1,4,6531.0
Tuesday,5,1,1,0,53,6781.0,775,764,757,699,92,57,88,40,118,168,27,52,193,146,88,18,2,3,10928.0
Wednesday,3,2,4,1,91,5134.0,529,566,570,590,84,197,119,72,72,123,138,15,104,85,48,80,3,1,8631.0
Thursday,2,5,4,2,46,3465.0,400,359,364,363,178,63,153,16,186,100,95,75,105,81,51,60,1,0,6174.0
Friday,1,2,3,3,22,4543.0,531,470,485,476,120,183,4,176,107,165,182,86,54,0,9,161,3,4,7790.0
Monday,2,0,3,5,75,6753.0,708,716,761,765,37,194,136,96,14,47,105,21,130,114,142,190,0,3,11017.0
Tuesday,1,1,4,1,28,2683.0,326,295,326,295,6,155,23,98,121,152,120,67,106,165,182,160,4,3,5322.0
Wednesday,5,4,5,2,119,5257.0,592,616,540,613,56,146,167,81,29,2,198,162,178,1,89,120,4,5,8991.0
Thursday,1,4,3,2,133,4384.0,487,439,452,491,141,25,195,178,44,143,146,91,149,183,25,188,3,0,7907.0
Friday,3,3,0,5,196,7065.0,797,716,777,716,29,24,55,182,155,191,51,193,85,85,74,27,2,3,11434.0
Monday,3,5,2,5,189,4733.0,535,518,568,565,66,90,126,14,148,171,12,15,155,53,132,191,4,0,8300.0
Tuesday,3,0,2,2,21,3842.0,384,391,397,388,78,109,125,97,126,14,122,146,137,50,123,199,2,5,6763.0
Wednesday,5,1,1,4,181,5696.0,609,654,597,604,25,139,21,157,94,127,104,167,119,41,88,45,1,0,9480.0
Thursday,5,4,2,0,148,7370.0,798,784,792,825,119,123,47,16,1,14,118,101,152,127,121,136,4,0,11807.0
Friday,4,5,0,0,124,5127.0,528,537,586,534,187,166,135,105,158,197,115,168,104,125,129,52,5,3,9094.0
Monday,5,4,3,2,162,4708.0,509,476,516,512,196,5,89,196,61,142,52,77,28,127,125,133,1,2,8131.0
Saturday,1,1,0,2,4,3.0,22,191,122,195,150,55,54,72,58,15,1192,592,2353,1776,170,152,168,1,7349.0
Saturday,4,3,1,4,3,4.0,177,99,75,183,140,45,121,115,174,23,807,411,1561,1953,152,180,92,0,6327.0
Saturday,5,1,2,1,4,5.0,9,72,152,28,27,67,21,118,158,152,1502,1209,888,611,27,143,139,3,5344.0
Saturday,2,3,3,4,3,4.0,136,147,84,49,172,102,52,80,102,70,395,1266,997,1657,1,157,73,3,5562.0
Saturday,3,2,5,0,4,4.0,69,87,1,35,186,98,74,159,139,174,841,1189,1919,459,75,18,85,4,5630.0
Saturday,0,3,0,1,0,2.0,94,72,188,91,138,159,113,195,136,185,2179,1350,1796,455,132,33,164,0,7486.0
Sunday,4,2,3,3,5,3.0,100,188,171,10,159,180,33,88,48,113,2340,1879,1403,1001,50,54,78,0,7915.0
Sunday,4,4,4,1,2,1.0,109,65,172,43,33,71,54,90,85,66,2199,1158,1708,2760,114,17,35,0,8795.0
Sunday,1,1,3,1,2,1.0,88,114,147,5,20,100,28,28,67,134,544,2681,2175,1601,148,177,60,3,8129.0
Sunday,3,2,0,5,3,5.0,72,80,145,70,133,11,35,87,4,144,754,1106,1445,445,87,133,171,0,4940.0
Sunday,3,3,3,3,3,1.0,172,172,86,54,94,172,19,171,92,93,560,1876,1392,2402,38,115,18,1,7543.0
Sunday,5,2,4,4,5,2.0,102,103,5,195,145,119,51,117,75,136,1060,798,1786,351,133,171,144,2,5515.0
