Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,5,0,0,45,4901.0,1502,1499,1060,998,197,74,116,118,117,97,95,195,174,94,185,185,5,5,11669.0
Wednesday,5,5,5,4,62,3073.0,1006,970,626,668,155,182,48,144,29,27,144,66,40,38,109,48,3,4,7461.0
Thursday,1,1,1,0,193,6009.0,1833,1902,1226,1263,181,34,72,156,115,12,160,107,175,128,168,126,0,1,13864.0
Friday,2,2,3,1,100,4612.0,1428,1395,979,944,28,55,22,9,61,47,185,40,192,39,200,60,2,2,10408.0
Monday,5,1,2,3,184,5697.0,1714,1725,1215,1221,94,144,0,108,150,169,19,170,156,75,138,179,4,0,13173.0
Tuesday,4,4,0,2,44,7483.0,2274,2331,1518,1516,165,171,102,177,14,198,20,127,194,2,40,10,1,1,16398.0
Wednesday,1,3,3,0,180,6812.0,2067,2128,1443,1392,164,166,52,112,106,83,141,148,150,96,144,102,3,1,15497.0
Thursday,3,2,1,1,12,6378.0,1947,1961,1352,1339,126,93,181,36,131,158,35,80,33,186,100,56,5,0,14216.0
Friday,5,4,2,5,88,3768.0,1161,1134,794,849,69,50,158,5,170,81,124,100,110,5,90,38,5,3,8818.0
Monday,0,1,5,4,111,4342.0,1315,1303,964,939,135,152,190,15,63,101,41,71,44,125,165,168,4,1,10259.0
Tuesday,0,1,3,4,170,7367.0,2227,2257,1523,1506,33,151,39,105,42,113,157,166,174,64,146,185,0,3,16436.0
Wednesday,5,1,2,4,8,2779.0,844,914,641,570,69,52,121,59,42,14,61,108,75,54,185,13,3,0,6624.0
Thursday,5,3,5,3,138,5560.0,1712,1725,1149,1154,124,23,146,73,164,90,148,164,75,143,1,125,4,4,12738.0
Friday,5,4,1,4,200,3178.0,1007,1000,717,709,176,143,143,164,36,168,126,7,149,110,96,27,2,0,8172.0
Monday,4,4,2,4,77,3847.0,1245,1251,865,838,134,140,126,28,181,40,145,141,101,114,15,84,4,5,9395.0
Tuesday,3,4,5,1,35,2781.0,839,907,598,580,34,75,55,56,43,138,179,87,185,27,63,96,1,3,6795.0
Wednesday,5,2,5,0,42,7245.0,2178,2186,1549,1538,80,179,111,180,39,154,40,0,53,197,158,181,5,3,16130.0
Thursday,2,3,4,2,73,2613.0,855,789,613,620,56,114,73,93,136,110,14,124,81,144,92,148,4,0,6763.0
Friday,3,3,2,5,122,6563.0,2067,1968,1403,1384,154,109,14,29,40,93,62,75,51,176,131,88,2,2,14546.0
Monday,3,4,2,2,106,3805.0,1188,1188,766,788,160,81,65,128,129,192,123,123,18,188,172,64,1,5,9301.0
Tuesday,1,1,4,0,180,4909.0,1570,1568,1003,1043,189,175,99,195,101,86,97,67,197,154,19,198,4,3,11863.0
Wednesday,1,2,4,5,171,4258.0,1290,1307,927,905,150,172,130,123,115,129,158,43,122,146,157,102,0,4,10421.0
Thursday,1,4,3,2,173,7134.0,2147,2215,1495,1437,145,71,36,58,186,105,190,87,30,66,39,150,2,4,15780.0
Friday,4,3,2,5,93,5297.0,1662,1645,1093,1152,109,59,80,51,176,160,35,162,69,145,60,105,4,4,12175.0
Monday,1,0,5,1,9,6127.0,1874,1866,1280,1325,10,30,84,104,163,61,58,188,168,62,48,82,5,1,13552.0
Tuesday,0,1,1,2,97,7021.0,2159,2151,1453,1446,9,129,118,46,172,26,95,127,21,55,83,184,0,0,15396.0
Wednesday,0,3,5,0,94,6802.0,2077,2123,1404,1374,108,158,195,149,122,89,88,16,180,136,198,115,2,0,15438.0
Thursday,1,3,3,3,34,4215.0,1357,1341,924,855,131,135,186,53,193,193,144,124,78,114,103,128,5,2,10325.0
Friday,4,2,1,3,157,6974.0,2162,2145,1470,1473,76,98,52,130,21,124,143,198,17,166,44,21,1,2,15484.0
Monday,1,2,1,3,116,3464.0,1082,1139,770,760,135,156,129,94,65,8,10,26,57,169,19,104,0,3,8313.0
Saturday,2,3,0,4,3,310.0,12,144,67,7,12,124,12,146,373,264,53,216,74,125,263,85,312,1,2612.0
Saturday,3,2,2,4,2,159.0,6,96,78,104,365,48,66,95,210,376,75,352,312,285,118,204,133,0,3095.0
Saturday,4,1,3,1,3,348.0,323,323,179,248,271,370,144,310,377,301,278,320,229,252,203,238,31,0,4757.0
Saturday,4,1,0,2,3,108.0,249,117,303,97,81,331,376,144,62,348,230,45,121,389,264,276,259,0,3810.0
Saturday,2,1,2,3,5,105.0,231,265,280,171,137,212,200,37,96,239,294,85,158,300,44,240,390,5,3502.0
Saturday,3,1,3,1,1,81.0,209,397,124,185,239,161,347,188,83,360,146,172,161,98,18,301,159,3,3441.0
Sunday,3,1,2,2,0,130.0,283,379,287,248,351,98,21,147,101,220,383,114,43,259,153,37,252,5,3519.0
Sunday,5,5,0,1,5,231.0,109,208,392,59,216,330,156,186,308,91,301,213,172,156,136,139,400,3,3822.0
Sunday,2,1,3,1,3,100.0,234,262,144,10,207,208,72,359,210,243,141,339,65,11,131,112,81,3,2942.0
Sunday,3,5,2,0,5,136.0,260,25,320,305,153,306,243,214,387,321,102,77,190,269,239,396,241,3,4202.0
Sunday,3,2,3,4,0,59.0,197,137,153,142,108,54,222,330,1,258,142,68,13,193,230,163,0,2,2484.0
Sunday,4,1,0,5,5,169.0,390,310,293,315,264,138,67,189,26,59,203,399,243,9,125,179,366,1,3760.0
