Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,4,2,3,166,75,63,823,857,573,150,700,818,207,216,325,330,194,312,373,421,170,4,0,6788
Wednesday,0,1,4,1,667,107,631,590,739,522,601,59,520,639,112,717,289,170,475,634,35,514,1,3,8031
Thursday,0,5,2,3,250,545,45,904,894,135,969,939,800,170,368,419,828,581,328,234,332,508,4,2,9265
Friday,2,0,0,5,405,518,99,287,87,185,340,299,687,425,75,539,656,211,122,166,273,10,3,5,5399
Monday,2,2,2,0,496,382,92,84,7,110,550,137,786,442,205,111,496,393,737,323,550,133,5,1,6046
Tuesday,3,3,4,5,83,672,656,543,492,488,721,654,221,582,192,334,21,66,679,12,55,501,1,2,6990
Wednesday,3,5,5,2,21,625,422,608,651,623,223,698,655,518,152,471,513,35,443,291,394,34,3,1,7396
Thursday,4,4,4,1,57,713,617,711,231,806,93,726,654,132,6,85,412,26,52,373,609,5,5,0,6326
Friday,3,4,5,4,62,377,771,519,649,687,733,175,655,143,229,201,227,206,726,64,92,577,0,4,7113
Monday,1,0,3,3,12,690,482,665,34,824,295,1085,500,24,184,371,937,853,564,772,290,466,5,5,9065
Tuesday,1,4,2,4,819,607,537,254,313,529,76,741,149,649,468,703,509,532,338,338,186,836,4,5,8604
Wednesday,4,4,1,1,139,816,94,661,882,252,412,353,244,312,556,946,1023,577,735,882,930,251,3,1,10079
Thursday,2,0,4,2,793,697,165,21,450,10,304,565,834,11,410,616,200,837,107,693,643,41,2,3,7410
Friday,2,2,4,3,560,626,76,494,528,707,105,217,261,76,720,483,369,90,192,385,185,75,0,2,6162
Monday,0,0,5,3,700,484,632,996,186,414,762,955,758,982,483,868,709,960,4,1016,853,947,0,5,12722
Tuesday,2,1,4,4,569,528,380,774,752,335,686,284,201,240,707,486,460,168,67,547,504,322,5,4,8030
Wednesday,2,3,5,3,278,287,353,404,195,39,192,825,534,363,162,353,222,574,26,157,748,629,1,1,6356
Thursday,5,3,3,1,150,38,659,581,472,359,146,479,570,208,569,11,160,201,717,643,651,708,3,2,7339
Friday,4,1,4,5,617,640,747,418,359,293,523,744,488,25,268,684,516,332,417,603,100,111,4,0,7903
Monday,0,2,5,4,220,354,468,485,249,445,125,165,138,768,600,774,906,715,523,691,383,312,0,1,8333
Tuesday,3,5,0,1,210,634,293,109,94,775,289,724,259,228,307,475,551,69,758,842,80,851,5,0,7562
Wednesday,1,4,5,2,14,365,450,347,384,684,787,515,484,445,731,220,707,60,348,159,399,366,2,4,7483
Thursday,1,4,0,4,520,690,399,345,406,609,672,555,276,635,242,474,484,185,673,578,586,96,0,0,8434
Friday,3,0,3,4,59,57,697,371,321,668,188,826,334,220,120,383,172,787,451,72,851,520,2,2,7111
Monday,5,2,5,0,759,735,614,520,632,32,179,55,609,131,326,504,752,847,823,854,313,351,3,0,9051
Tuesday,5,2,4,1,141,56,425,498,849,350,839,541,108,614,259,455,330,638,805,541,890,267,3,2,8623
Wednesday,0,3,2,4,314,460,648,447,490,258,781,56,371,103,772,625,382,71,545,560,837,13,2,2,7746
Thursday,1,2,3,0,107,161,315,384,685,526,626,430,628,419,514,328,6,729,693,111,375,274,3,2,7322
Friday,5,1,5,2,32,469,886,571,118,143,649,17,209,18,688,111,314,497,810,719,295,406,4,4,6973
Monday,2,4,5,1,8,108,677,99,251,494,577,651,432,717,8,85,180,240,420,716,662,156,5,0,6498
Saturday,2,3,2,4,5,218,139,304,219,352,41,26,277,172,392,305,388,63,169,14,210,214,154,4,3677
Saturday,5,2,1,2,0,193,375,198,25,250,386,400,262,226,132,320,88,340,231,54,54,222,58,3,3827
Saturday,2,1,0,3,0,133,82,150,137,298,112,76,360,74,369,267,224,173,224,246,173,350,213,3,3670
Saturday,2,4,1,5,4,154,210,48,48,360,70,25,118,389,336,361,368,264,87,319,74,361,136,1,3745
Saturday,3,3,3,4,1,113,181,136,205,20,251,272,188,276,335,214,325,53,103,111,257,232,44,5,3335
Saturday,4,0,0,0,3,329,317,165,11,211,150,98,240,370,354,163,194,44,326,194,279,234,196,4,3886
Sunday,0,5,5,3,1,286,219,108,16,364,307,244,226,117,333,110,398,321,200,134,254,168,208,4,4031
Sunday,4,1,2,3,4,269,305,344,63,385,186,134,275,308,190,3,294,121,114,320,399,338,26,3,4091
Sunday,2,1,1,1,3,83,73,383,331,155,33,291,92,15,69,32,280,12,99,253,16,158,236,3,2622
Sunday,5,3,3,5,5,47,148,175,283,31,72,240,320,228,193,307,204,24,329,354,230,216,67,0,3489
Sunday,2,4,4,0,0,179,245,115,109,400,76,125,267,148,291,43,41,195,323,12,59,316,379,0,3333
Sunday,3,3,4,3,0,76,377,363,156,13,31,332,249,250,79,34,125,340,40,45,303,191,287,0,3304
