Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,3,4,3,17,381,102,610,67,677,65,365,353,138,385,619,653,1265,326,3082,943,101,1,0,10161
Wednesday,1,0,2,1,511,229,119,576,659,109,707,289,115,302,580,158,827,1507,461,3727,1149,416,3,5,12453
Thursday,2,3,5,4,840,143,446,1043,405,752,551,1037,424,584,485,499,1409,2648,692,6612,2066,154,5,5,20814
Friday,2,1,2,3,1070,898,617,930,815,573,986,32,739,933,729,549,1532,3014,763,7350,2286,1064,3,4,24895
Monday,2,2,5,1,644,409,117,213,607,460,194,283,645,477,595,563,572,1024,289,2566,789,647,0,3,11107
Tuesday,2,1,3,5,852,765,261,210,581,416,717,871,4,283,485,556,904,1831,481,4562,1391,534,1,2,15718
Wednesday,2,4,5,2,324,308,799,590,58,26,556,389,217,628,565,171,1011,2052,572,5024,1600,580,3,3,15489
Thursday,0,5,0,2,663,111,158,513,357,260,598,726,715,653,725,53,560,1167,377,2852,875,129,2,1,11502
Friday,5,1,0,1,21,706,622,652,295,651,141,382,688,135,1014,622,1328,2714,690,6589,2028,91,2,0,19378
Monday,2,1,1,1,771,50,1016,748,929,502,686,719,555,215,830,237,1468,2922,755,7262,2193,710,4,5,22582
Tuesday,3,4,5,3,648,174,739,193,171,462,677,517,762,52,230,204,828,1543,462,3683,1148,567,5,5,13085
Wednesday,1,0,0,5,599,787,524,640,508,677,359,202,581,645,52,737,980,1898,499,4819,1424,30,5,2,15974
Thursday,5,2,2,4,33,835,369,102,586,365,530,324,209,213,257,13,1060,2074,568,5155,1589,579,2,1,14877
Friday,3,2,1,1,407,154,523,893,736,929,66,93,69,906,180,798,1202,2375,613,5831,1799,252,5,5,17843
Monday,3,4,5,3,66,341,95,127,384,729,105,729,513,482,361,52,922,1840,514,4538,1436,616,4,3,13872
Tuesday,4,1,3,1,514,824,774,1038,737,495,229,903,815,546,938,268,1334,2664,697,6710,2069,186,3,5,21758
Wednesday,1,5,5,0,164,598,867,571,539,461,309,165,35,172,723,46,1146,2148,620,5351,1635,129,5,1,15696
Thursday,5,2,1,4,364,147,661,700,247,237,1,15,249,547,766,607,838,1557,388,3890,1215,74,5,0,12520
Friday,2,1,1,5,687,503,976,76,877,901,497,370,1003,517,329,94,1278,2494,611,6147,1840,719,4,2,19934
Monday,5,0,1,2,183,162,191,137,119,153,524,856,544,821,233,488,976,1974,532,4749,1455,175,4,3,14287
Tuesday,5,3,5,0,35,673,60,745,68,170,989,98,583,721,312,447,1449,2786,740,6906,2143,1005,1,0,19944
Wednesday,3,0,4,5,320,354,251,125,351,286,267,313,362,43,78,593,737,1460,394,3426,1078,270,2,0,10722
Thursday,5,0,3,4,239,400,391,524,15,453,386,453,850,263,796,15,1188,2303,650,5739,1765,894,1,2,17339
Friday,3,5,1,0,547,482,648,11,532,363,656,576,717,15,265,462,1168,2332,616,5802,1803,170,4,2,17180
Monday,5,0,2,0,484,728,622,380,529,54,800,426,838,870,105,332,1103,2032,526,5077,1572,130,1,1,16617
Tuesday,1,3,5,3,348,398,586,552,720,484,254,349,751,726,109,5,739,1403,414,3380,1009,552,3,2,12796
Wednesday,5,0,0,1,219,469,865,609,329,502,939,909,637,693,859,255,1389,2620,664,6608,1982,23,4,3,20584
Thursday,4,1,4,3,43,404,304,143,615,828,628,657,501,513,508,272,973,2001,544,4868,1531,296,3,4,15648
Friday,2,5,4,2,47,541,96,641,577,131,503,385,363,103,158,355,575,1197,324,2938,924,9,3,4,9887
Monday,0,3,4,4,420,390,378,184,253,194,374,506,343,681,272,431,598,1115,260,2604,854,191,4,2,10065
Saturday,5,2,0,5,4,226,107,126,317,166,6,79,316,356,143,10,223,4,304,169,39,320,169,2,3098
Saturday,3,1,3,4,3,35,78,394,71,390,249,116,64,284,166,64,80,309,247,257,87,231,185,5,3326
Saturday,4,0,4,4,2,190,70,183,5,321,308,34,174,199,262,93,24,199,268,62,126,370,215,5,3122
Saturday,1,5,4,1,3,350,140,238,238,77,263,234,342,302,31,379,249,295,196,27,184,116,268,4,3947
Saturday,2,2,4,4,2,321,370,212,215,85,1,362,229,275,398,365,292,363,362,212,357,272,222,3,4930
Saturday,5,3,0,2,1,36,359,185,122,84,313,350,55,159,163,75,195,323,165,347,226,22,198,2,3390
Sunday,5,2,5,1,1,233,190,391,280,271,116,163,277,202,186,201,352,215,330,312,199,235,246,2,4415
Sunday,0,2,5,0,0,398,31,361,35,184,350,365,111,334,400,349,269,197,272,210,119,246,360,2,4600
Sunday,4,3,0,0,1,351,377,352,313,325,361,246,74,247,226,11,269,308,235,123,396,327,109,5,4663
Sunday,5,4,4,5,0,254,164,13,228,378,104,80,325,19,309,1,125,15,373,276,271,267,289,4,3513
Sunday,5,0,0,1,0,126,134,142,268,286,205,194,93,334,72,16,117,239,260,129,28,296,95,1,3041
Sunday,1,4,0,5,3,106,118,92,141,311,174,211,43,27,381,67,38,53,197,20,99,113,74,2,2280
