Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,1,5,0,397,125,210,194,610,652,92,209,167,555,299,598,404,611,531,172,645,54,1,0,6532
Wednesday,3,0,0,1,222,136,279,609,309,1017,79,657,892,800,107,207,257,415,727,722,835,842,1,5,9122
Thursday,4,2,5,2,595,333,92,667,481,327,159,521,429,428,673,16,497,363,478,372,273,304,3,0,7024
Friday,2,0,1,2,570,517,595,310,630,152,58,183,382,554,750,249,611,485,157,256,573,553,1,4,7595
Monday,5,4,3,2,519,358,128,191,98,444,271,461,229,569,25,867,943,250,1032,532,116,312,5,1,7365
Tuesday,5,4,4,0,514,546,227,810,265,634,309,798,597,455,436,741,288,468,404,293,609,476,4,3,8890
Wednesday,3,4,0,5,189,889,131,411,596,512,591,37,176,842,896,1005,607,818,583,15,448,624,5,4,9391
Thursday,4,4,4,5,400,667,321,620,523,556,227,105,132,239,612,251,204,612,196,694,336,45,2,2,6761
Friday,5,1,5,2,679,751,900,621,340,277,320,522,897,679,330,325,73,465,408,416,1007,71,0,2,9096
Monday,2,2,3,0,625,498,466,435,697,822,267,697,751,87,815,445,767,642,515,562,642,366,3,3,10112
Tuesday,3,0,2,1,17,577,359,13,318,113,465,40,172,238,544,163,316,628,181,111,502,362,2,3,5130
Wednesday,0,5,2,4,94,222,407,580,348,132,370,5,459,328,125,300,569,554,349,539,530,577,5,1,6505
Thursday,2,5,3,5,289,718,667,347,171,664,466,756,388,340,563,631,567,632,544,319,214,661,1,5,8958
Friday,0,1,2,0,360,775,708,684,76,1005,166,145,713,447,264,381,793,279,302,902,894,1023,2,5,9927
Monday,5,5,4,3,38,83,555,864,17,547,64,788,352,136,140,9,421,864,200,217,63,349,1,5,5730
Tuesday,1,2,3,3,197,150,654,203,497,124,106,358,657,507,892,329,880,405,721,148,643,868,0,4,8352
Wednesday,5,4,2,0,634,451,436,349,496,683,540,90,403,578,28,332,6,17,532,8,667,734,5,0,7000
Thursday,4,4,4,2,266,482,634,102,675,1064,216,857,240,100,894,508,1056,971,282,815,685,175,2,1,10039
Friday,5,4,3,5,140,746,769,617,751,507,430,723,459,603,457,152,104,206,39,739,453,62,5,3,7982
Monday,2,3,2,4,993,590,180,192,910,351,979,484,1017,710,600,748,99,813,317,411,881,1005,0,4,11295
Tuesday,5,5,2,5,676,445,712,367,790,761,314,846,482,93,353,745,126,800,17,509,118,818,0,1,8990
Wednesday,2,4,2,3,195,106,837,83,890,362,774,249,55,578,348,444,437,858,459,488,834,299,3,5,8315
Thursday,5,0,0,4,544,473,723,429,189,83,750,679,600,685,96,405,316,365,739,507,262,318,0,0,8172
Friday,0,4,5,1,766,733,329,0,201,553,31,20,221,71,210,279,817,199,793,505,405,6,0,0,6149
Monday,5,5,0,2,838,316,255,620,540,795,627,638,583,651,888,890,338,857,519,696,97,862,2,2,11026
Tuesday,0,3,2,5,805,523,29,446,158,271,623,461,673,927,460,170,908,378,676,383,469,494,4,5,8873
Wednesday,1,3,0,5,85,819,146,550,721,9,497,211,109,963,82,447,511,670,303,218,148,643,4,1,7146
Thursday,4,5,1,3,746,812,641,365,12,299,197,843,627,756,288,274,299,230,739,453,731,659,1,3,8988
Friday,5,3,5,2,674,346,568,141,497,49,529,620,549,307,616,272,424,445,533,506,371,568,1,4,8035
Monday,3,3,2,2,340,874,168,518,477,529,257,646,75,723,391,198,182,423,777,364,55,308,3,5,7323
Saturday,4,5,2,5,1,1029,848,285,166,21,156,53,183,40,100,20,80,9,189,126,175,69,49,5,3620
Saturday,1,5,4,2,3,851,312,641,123,133,28,164,199,50,88,2,85,157,145,86,147,32,47,2,3307
Saturday,2,1,1,2,3,528,1855,1436,122,184,77,144,129,177,123,194,116,185,95,101,137,180,111,3,5906
Saturday,3,2,4,2,3,1919,430,1200,31,95,182,195,92,86,168,9,199,139,198,69,8,171,100,0,5305
Saturday,5,3,4,2,4,1169,395,2010,6,2,18,181,198,70,44,6,107,176,87,68,38,55,154,1,4803
Saturday,2,2,4,1,2,477,2200,1822,65,20,100,63,134,184,127,111,122,56,92,127,197,169,190,2,6269
Sunday,3,0,2,1,4,498,878,2069,29,168,146,56,12,37,15,127,19,107,192,42,111,137,101,1,4755
Sunday,3,0,0,4,3,373,1654,641,119,129,77,21,169,65,48,78,179,196,122,150,101,73,100,3,4308
Sunday,3,4,1,2,2,571,1172,876,46,160,0,61,125,177,141,199,178,62,13,64,43,47,72,5,4024
Sunday,1,0,0,2,2,546,2442,1502,158,139,53,183,137,14,44,185,167,196,67,109,109,78,149,3,6286
Sunday,4,5,5,5,3,1704,1285,429,111,195,35,53,147,56,127,76,198,168,197,56,164,29,119,4,5175
Sunday,2,0,2,5,4,1713,2741,2161,78,29,98,30,112,67,112,100,131,184,88,179,154,121,164,2,8277
