Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,3,4,0,362,420,191,783,670,534,298,293,35,325,219,499,466,85,368,713,741,144,5,0,7162
Wednesday,0,0,3,1,284,932,718,74,506,973,704,584,100,80,482,31,540,688,379,92,609,107,2,4,7893
Thursday,1,2,4,0,99,925,285,20,410,684,803,237,671,579,738,808,904,323,35,316,936,43,1,4,8828
Friday,0,4,0,3,378,335,892,310,834,122,726,560,275,209,320,892,713,109,799,783,598,87,1,4,8954
Monday,1,5,2,2,1032,393,519,678,454,529,74,198,463,619,26,314,679,802,245,333,600,527,5,3,8503
Tuesday,4,4,3,3,283,516,37,117,50,807,307,901,615,685,116,790,207,112,127,507,281,810,0,5,7287
Wednesday,1,5,2,1,447,73,526,314,786,876,157,320,919,177,235,55,216,825,87,183,401,487,5,3,7101
Thursday,1,0,5,4,325,174,763,151,763,724,533,314,585,677,139,13,409,30,253,2,350,787,4,0,7006
Friday,5,5,0,0,249,798,201,617,197,346,100,444,139,382,116,835,634,584,391,831,677,231,4,2,7788
Monday,4,0,5,0,757,248,652,573,148,770,709,398,202,769,405,12,507,667,15,602,24,502,4,5,7978
Tuesday,1,1,3,3,568,83,47,275,40,554,357,46,579,590,1,701,144,346,739,503,532,53,2,0,6168
Wednesday,3,2,0,5,109,750,406,542,411,157,230,906,67,239,560,567,578,606,836,509,126,822,5,2,8438
Thursday,4,0,1,0,976,799,566,419,481,72,71,32,682,834,661,282,983,671,499,636,683,151,3,2,9508
Friday,1,3,5,4,721,700,825,210,675,41,260,938,22,938,236,589,51,934,409,546,628,371,0,0,9107
Monday,2,0,0,3,89,679,772,902,971,330,14,133,712,1014,41,844,560,130,1065,375,26,522,5,0,9189
Tuesday,3,4,1,3,596,421,134,224,486,680,57,77,259,692,203,140,291,575,645,42,550,78,3,4,6168
Wednesday,4,0,3,1,571,378,575,568,779,336,484,11,903,231,822,110,72,944,761,1065,993,388,0,0,9999
Thursday,3,5,0,2,614,780,196,611,468,577,449,217,801,97,188,930,902,111,341,1075,231,1064,0,0,9662
Friday,4,0,5,5,879,665,1034,114,1048,510,949,195,214,170,98,22,402,403,857,1060,633,52,3,5,9327
Monday,4,2,0,5,190,170,78,622,421,469,532,752,195,617,558,755,607,501,391,355,500,476,5,0,8205
Tuesday,1,4,5,1,572,183,960,149,832,117,839,98,739,577,708,732,340,759,10,138,725,469,3,3,8964
Wednesday,2,3,5,1,91,606,492,1051,308,673,82,243,332,637,895,813,94,242,934,616,363,623,5,1,9112
Thursday,1,5,1,5,460,153,161,1017,781,259,12,233,535,580,959,309,978,312,341,309,132,673,1,2,8219
Friday,1,2,5,2,432,791,425,318,232,216,559,454,113,561,837,433,421,908,842,793,503,479,0,1,9328
Monday,0,2,1,3,560,524,554,458,653,539,645,817,548,772,466,200,36,820,90,199,749,221,1,0,8858
Tuesday,1,5,3,0,748,578,750,583,343,7,454,354,505,551,387,784,83,47,659,195,836,421,2,2,8298
Wednesday,0,1,2,2,138,344,752,312,42,318,385,780,546,86,524,109,565,623,80,162,296,217,3,4,6291
Thursday,2,0,1,0,410,236,408,38,419,517,706,118,61,379,314,391,28,212,517,308,763,176,5,2,6011
Friday,3,0,5,5,551,25,519,65,651,588,379,723,172,570,541,175,261,690,573,209,667,296,5,3,7676
Monday,5,4,5,5,155,673,582,519,98,35,42,29,569,570,388,419,2,92,624,485,676,264,1,1,6243
Saturday,5,4,4,5,2,2163,1558,2622,144,179,40,150,186,189,172,124,50,88,189,52,147,121,194,1,8389
Saturday,1,4,1,5,4,809,463,1510,174,93,58,198,163,94,70,53,97,36,163,130,92,57,65,3,4343
Saturday,5,2,3,1,4,569,870,353,122,38,106,96,99,79,49,127,99,33,83,140,84,46,38,1,3047
Saturday,3,2,5,3,0,1799,869,2198,32,187,96,66,22,25,12,81,175,150,116,142,103,153,108,5,6352
Saturday,1,2,2,5,5,1360,1671,334,158,107,45,69,57,100,23,134,59,59,134,3,195,20,172,1,4716
Saturday,4,4,3,4,3,327,1424,836,193,35,4,192,80,21,54,140,191,31,11,149,126,175,60,5,4072
Sunday,2,4,5,1,3,1953,2385,981,72,168,86,200,33,66,140,118,12,57,164,38,54,156,36,5,6739
Sunday,0,1,0,3,0,1049,723,360,139,11,66,125,66,183,166,188,160,91,4,183,128,109,171,2,3928
Sunday,5,3,4,1,0,536,761,1269,158,68,191,98,190,6,16,98,152,28,14,139,151,121,27,2,4038
Sunday,2,4,1,5,5,857,1352,598,198,15,37,48,155,8,126,93,74,129,23,181,88,178,87,1,4265
Sunday,3,2,0,2,4,610,2292,1161,160,10,93,155,43,119,39,6,122,169,100,190,64,124,31,5,5504
Sunday,3,5,4,1,4,2357,1756,1141,164,136,135,38,36,75,164,13,186,194,55,52,54,99,53,5,6730
