Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,0,3,4,919,376,748,420,14,215,1082,101,950,955,586,760,774,2185,2960,1487,7354,721,0,0,22615
Wednesday,3,0,1,3,960,232,672,398,970,88,90,574,691,584,756,7,723,2014,2593,1323,6458,691,4,4,19839
Thursday,1,0,3,2,485,385,182,514,487,639,787,281,520,275,300,663,388,1060,1394,699,3479,147,0,5,12696
Friday,3,0,5,4,556,708,117,605,221,403,544,606,408,14,417,431,339,950,1248,621,3006,182,2,3,11393
Monday,3,2,2,3,493,28,614,74,556,45,227,459,643,605,372,718,270,815,1075,550,2663,312,4,5,10538
Tuesday,1,0,4,4,417,747,29,684,610,627,365,814,449,486,234,544,409,1172,1567,791,3851,268,2,1,14076
Wednesday,0,1,5,4,631,746,19,310,794,730,538,339,144,487,158,173,486,1453,2018,1048,4857,87,0,5,15033
Thursday,2,2,0,5,722,298,251,174,92,797,239,135,467,312,709,103,480,1238,1651,912,4123,270,0,3,12985
Friday,5,4,2,1,271,528,754,122,641,163,762,288,99,400,513,507,411,1194,1494,830,3729,168,4,5,12895
Monday,4,0,3,5,258,475,636,405,97,27,653,645,511,13,633,392,338,921,1209,648,2941,484,0,0,11298
Tuesday,5,4,5,4,282,734,692,382,78,688,227,38,9,633,81,664,323,970,1217,593,2959,221,0,2,10811
Wednesday,4,4,5,3,186,376,478,521,79,238,455,150,171,272,408,440,294,782,1059,559,2604,685,0,2,9775
Thursday,3,3,4,5,326,501,687,591,174,180,444,753,216,521,734,864,460,1359,1838,991,4562,331,5,5,15557
Friday,4,0,1,3,108,436,376,97,731,855,215,200,661,27,693,530,507,1538,1983,1004,4806,749,0,1,15525
Monday,5,5,5,5,703,435,557,313,640,406,651,230,143,840,574,913,590,1629,2231,1172,5416,839,4,4,18310
Tuesday,2,4,4,0,512,255,108,265,320,5,811,487,316,342,3,584,415,1276,1632,794,4005,529,4,5,12678
Wednesday,4,1,0,2,271,30,238,507,382,924,276,710,835,207,549,55,602,1632,2117,1086,5278,89,5,1,15801
Thursday,0,3,2,4,742,693,373,766,485,793,277,306,777,728,610,457,466,1357,1832,908,4487,590,3,3,16662
Friday,5,2,0,0,53,310,324,226,92,462,134,651,119,448,68,843,536,1453,1914,978,4548,337,2,5,13510
Monday,5,1,5,0,240,423,92,584,390,25,655,677,684,586,319,662,376,995,1353,650,3170,635,3,4,12534
Tuesday,4,4,1,0,152,299,43,310,470,14,652,41,312,560,607,80,281,848,1120,534,2642,28,2,2,9006
Wednesday,4,5,0,2,552,409,783,747,526,283,646,177,97,55,729,66,488,1325,1745,873,4336,488,1,4,14341
Thursday,5,0,5,5,770,590,840,669,685,81,388,929,818,83,927,730,560,1676,2237,1116,5419,610,3,3,19149
Friday,3,4,0,1,322,247,347,610,423,319,135,708,625,399,84,187,754,2040,2698,1385,6717,164,1,0,18173
Monday,4,4,5,2,908,667,372,330,972,162,638,615,754,819,421,619,690,1877,2443,1239,6153,342,4,0,20040
Tuesday,1,0,2,0,52,166,757,321,575,319,70,560,180,783,307,37,573,1780,2335,1147,5626,162,4,2,15759
Wednesday,3,5,5,4,444,383,765,330,304,148,668,619,91,775,418,709,400,1006,1432,717,3374,99,5,1,12705
Thursday,0,1,3,1,89,285,423,287,247,476,266,261,74,541,79,609,308,914,1217,605,2988,405,3,4,10086
Friday,2,5,3,2,257,16,475,326,632,135,274,246,555,333,288,272,412,1036,1290,703,3254,595,0,1,11112
Monday,1,0,1,0,11,842,336,760,808,552,702,503,871,433,698,518,492,1452,1967,1022,4857,713,0,5,17544
Saturday,4,0,0,5,2,3,162,110,6,97,86,172,82,69,70,109,1870,391,1149,1553,193,44,72,0,6249
Saturday,2,3,2,1,4,5,60,134,34,82,130,153,142,103,160,71,1509,1996,986,2421,22,19,199,5,8243
Saturday,4,1,0,5,5,5,126,163,178,19,25,26,13,152,162,86,1390,1166,641,297,80,126,123,1,4794
Saturday,1,1,4,1,1,4,67,13,136,177,60,50,175,142,57,24,1692,822,2101,1293,46,73,72,3,7015
Saturday,1,1,0,0,1,4,123,49,181,123,39,85,199,144,102,99,1090,2654,1656,2127,118,176,197,2,9171
Saturday,2,3,1,5,3,0,71,165,3,163,100,179,19,176,16,170,888,1336,1740,461,25,105,114,4,5749
Sunday,0,0,4,3,0,5,121,95,69,43,128,4,105,54,169,109,2150,1722,903,1318,20,7,44,2,7075
Sunday,3,0,1,3,3,3,74,184,148,95,30,167,73,66,69,195,830,1902,1183,407,144,44,190,2,5816
Sunday,1,0,3,1,0,3,118,199,90,160,176,175,195,18,199,124,1645,2038,1206,427,136,24,25,1,6964
Sunday,3,1,1,4,1,0,70,22,134,101,112,61,115,47,20,75,1466,431,1176,733,63,100,47,1,4784
Sunday,5,0,4,2,3,1,97,154,11,71,44,105,125,74,168,104,399,1355,686,1698,181,2,72,0,5361
Sunday,1,1,2,0,5,3,184,6,187,31,35,7,75,57,73,94,1342,964,2240,1857,145,14,154,0,7477
