Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,0,3,4,83,623,522,715,86,477,577,476,109,506,534,222,811,283,145,25,139,554,1,1,6896
Wednesday,0,5,5,4,339,276,510,387,747,855,586,395,723,60,403,563,132,84,739,787,696,859,3,4,9162
Thursday,5,3,2,5,186,520,767,194,616,128,55,940,922,856,553,412,648,436,40,677,304,692,1,5,8967
Friday,4,2,5,0,81,54,329,122,326,777,521,633,628,409,307,183,492,845,813,412,618,439,0,4,8004
Monday,4,2,4,3,22,211,76,72,633,143,249,105,628,583,157,753,799,386,111,788,753,296,4,5,6787
Tuesday,4,3,5,3,194,300,632,487,915,807,235,382,405,585,785,598,428,376,288,1061,1082,33,1,2,9611
Wednesday,3,4,1,0,459,797,305,34,834,37,104,995,219,1010,132,329,80,339,999,335,245,398,4,2,7665
Thursday,1,1,1,5,725,99,718,268,292,704,645,35,730,744,434,305,202,295,436,602,604,386,3,4,8239
Friday,5,0,5,5,478,250,501,171,110,167,50,8,462,547,521,129,273,576,551,746,246,649,3,2,6455
Monday,3,5,1,4,406,141,756,443,321,691,518,507,732,361,227,688,82,296,465,174,473,446,5,3,7748
Tuesday,4,4,3,4,258,698,334,902,932,963,757,755,790,586,547,782,681,794,68,457,759,516,2,4,11600
Wednesday,4,5,2,2,409,496,670,641,755,512,460,456,405,480,706,347,343,450,281,639,240,223,3,1,8530
Thursday,0,3,2,5,387,98,354,636,721,688,402,71,702,150,381,178,379,333,266,414,128,2,2,4,6306
Friday,5,3,5,2,596,703,564,371,26,241,449,438,296,492,1033,211,913,1021,1004,160,683,497,2,3,9718
Monday,2,5,3,2,290,467,89,805,613,163,426,360,507,805,231,41,525,690,300,574,349,44,5,2,7298
Tuesday,5,2,4,0,253,217,24,21,141,82,633,478,907,788,716,444,916,640,586,823,782,182,4,5,8653
Wednesday,0,2,3,5,832,7,79,518,516,589,96,492,22,206,789,170,910,902,264,438,650,245,0,5,7740
Thursday,4,0,5,3,171,638,268,642,333,328,6,338,374,26,456,129,541,709,706,640,244,428,1,3,6993
Friday,2,4,2,1,380,291,654,566,740,215,810,859,803,764,132,714,259,904,930,493,221,810,1,2,10557
Monday,3,2,1,4,11,659,341,376,631,92,89,327,460,484,252,128,92,276,104,350,468,148,3,2,5303
Tuesday,2,5,1,2,554,456,686,315,467,438,171,537,436,361,77,548,98,648,216,301,543,563,3,5,7433
Wednesday,1,4,1,0,97,615,388,766,41,748,547,272,277,961,177,362,25,102,708,736,586,747,5,4,8170
Thursday,2,1,0,3,3,295,436,749,683,762,446,34,141,174,639,842,366,759,838,60,15,175,0,3,7426
Friday,0,1,1,0,189,971,521,500,93,65,916,1042,921,16,623,482,625,234,1024,849,311,38,2,3,9427
Monday,1,4,3,2,840,299,227,212,738,718,11,281,359,272,185,181,733,766,654,639,442,709,3,0,8279
Tuesday,2,3,5,1,737,960,443,773,757,369,353,1022,407,266,805,99,1087,544,1080,725,901,183,3,3,11528
Wednesday,5,1,5,1,509,912,440,1009,303,265,719,491,361,860,816,604,138,444,141,749,339,158,0,5,9275
Thursday,1,3,1,2,262,35,151,219,324,709,91,179,638,726,622,558,203,48,124,558,402,400,0,5,6261
Friday,5,0,2,1,24,859,671,962,322,462,118,757,957,296,839,431,810,113,375,119,384,261,2,3,8773
Monday,1,0,2,5,621,454,547,831,845,594,440,754,541,675,87,58,432,673,828,695,159,317,3,3,9565
Saturday,0,0,2,1,0,283,87,397,185,86,306,196,119,251,263,124,239,163,290,152,14,288,163,1,3610
Saturday,0,3,1,5,3,62,364,31,334,299,16,38,87,202,243,194,346,149,10,313,334,76,84,3,3197
Saturday,5,5,2,4,5,133,241,118,59,194,291,343,35,251,157,296,246,307,184,96,157,128,237,2,3496
Saturday,3,2,0,1,4,106,1,117,383,47,75,113,252,299,330,8,178,72,292,273,245,24,174,0,2999
Saturday,0,3,2,3,4,56,106,202,376,73,343,73,20,11,79,320,315,296,94,243,122,301,55,5,3102
Saturday,3,0,2,3,3,97,287,372,334,378,346,75,102,279,238,72,314,205,364,323,364,4,140,0,4305
Sunday,5,5,3,0,1,193,359,215,173,390,36,149,385,127,94,240,280,361,249,232,25,331,276,0,4129
Sunday,2,0,2,5,0,72,373,286,303,47,356,181,271,15,380,42,163,57,378,297,272,94,14,3,3613
Sunday,5,0,4,4,3,99,323,391,116,345,30,278,202,110,109,350,353,303,49,340,192,85,114,5,3810
Sunday,4,4,0,4,3,95,34,161,0,207,104,253,315,140,109,217,328,61,145,305,169,19,16,3,2696
Sunday,3,5,4,1,1,18,206,382,188,11,305,117,166,30,340,53,334,268,266,234,257,365,279,0,3833
Sunday,3,4,1,0,0,0,104,321,389,171,140,127,146,301,189,281,338,112,353,161,36,110,187,5,3479
