Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,4,5,0,295,769,722,44,341,250,618,715,655,945,790,384,545,992,66,351,713,533,3,0,9745
Wednesday,3,4,0,2,449,696,601,532,214,600,611,596,291,574,419,754,552,666,362,675,859,89,2,5,9556
Thursday,1,4,4,4,796,31,538,12,670,496,505,491,597,411,841,484,473,857,281,680,107,798,2,5,9088
Friday,3,5,4,1,694,255,298,784,275,62,476,325,953,369,33,768,674,443,310,643,886,115,4,5,8385
Monday,2,5,4,5,335,366,32,656,303,799,609,145,188,812,241,460,95,716,395,738,461,3,5,4,7379
Tuesday,3,3,0,1,567,164,40,6,771,824,520,868,743,299,347,648,545,520,388,73,738,68,0,4,8140
Wednesday,2,4,2,3,931,576,522,835,14,277,470,511,527,641,670,765,218,575,353,238,697,8,3,5,8847
Thursday,5,5,1,0,29,735,385,50,506,995,760,416,298,799,580,56,130,733,227,245,674,727,0,0,8356
Friday,0,3,5,4,579,543,499,253,351,321,68,46,869,356,570,325,243,934,614,524,684,798,0,2,8591
Monday,5,1,1,4,259,748,258,549,366,356,30,459,142,268,332,421,22,90,225,631,326,523,3,3,6022
Tuesday,0,5,1,2,407,636,65,907,535,670,326,362,629,856,919,735,598,882,117,24,263,692,4,5,9640
Wednesday,3,4,0,3,571,116,117,703,555,259,383,458,483,149,485,688,715,504,67,489,573,587,3,1,7916
Thursday,0,2,0,5,523,564,188,148,620,657,609,10,675,13,185,6,214,364,222,414,511,209,0,4,6143
Friday,4,0,1,2,242,612,69,369,923,275,418,740,659,976,125,342,976,994,815,375,579,541,3,1,10041
Monday,2,3,4,3,804,194,649,67,256,367,372,203,7,460,816,213,784,762,425,696,613,184,1,1,7886
Tuesday,0,2,2,0,247,390,346,846,188,874,421,279,128,546,986,119,901,800,177,614,245,960,5,5,9081
Wednesday,1,0,2,2,1001,262,735,450,491,148,733,688,729,456,399,1036,399,378,303,331,727,794,2,4,10071
Thursday,3,0,3,5,583,57,615,623,536,325,665,554,629,786,518,99,592,98,771,460,443,186,0,0,8551
Friday,2,1,0,3,585,191,285,697,235,370,596,140,773,26,531,7,589,555,5,493,250,65,2,5,6406
Monday,3,5,5,1,355,896,61,837,603,417,838,596,672,393,741,944,576,709,230,263,638,299,5,1,10088
Tuesday,5,3,2,2,395,4,716,177,87,32,620,307,732,742,539,13,594,604,152,434,472,56,5,4,6697
Wednesday,0,0,0,4,380,364,322,179,625,480,238,743,448,456,129,148,297,409,366,570,396,596,1,4,7155
Thursday,1,3,1,5,724,282,701,440,631,399,280,393,601,692,512,442,217,638,159,419,695,573,1,5,8814
Friday,1,3,4,5,744,934,183,523,321,517,399,844,721,621,399,886,434,404,371,894,296,409,2,4,9919
Monday,4,1,1,0,795,158,615,409,504,615,826,879,426,825,936,338,125,1070,186,970,444,918,3,2,11050
Tuesday,0,0,4,3,821,52,700,509,452,643,182,934,624,970,803,951,498,720,552,135,248,518,2,1,10322
Wednesday,2,4,2,2,182,347,619,150,720,644,516,671,335,132,446,620,383,283,561,647,517,140,1,3,7927
Thursday,1,4,2,3,941,689,919,701,16,1046,58,835,816,529,204,290,270,356,197,648,327,1029,4,1,9886
Friday,4,0,0,4,12,2,0,318,648,334,702,87,698,428,421,435,95,230,80,77,59,494,2,5,5135
Monday,4,1,0,1,342,337,235,779,976,918,140,129,660,527,554,792,25,241,500,239,206,355,0,1,7962
Saturday,4,0,4,1,2,5,2,118,14,162,66,650,1205,2967,1782,2379,7,108,65,18,119,108,169,99,10054
Saturday,3,0,2,5,5,1,1,171,18,32,91,2125,2671,1649,1061,598,143,91,76,92,174,193,65,64,9331
Saturday,4,4,2,2,1,4,2,162,145,113,36,1627,377,706,1285,1013,13,162,103,79,197,118,24,54,6233
Saturday,1,5,5,2,0,0,4,155,135,28,35,2142,592,1109,2664,1568,116,113,102,152,149,82,107,64,9330
Saturday,0,0,3,1,5,2,3,130,174,128,182,1287,376,1056,698,1637,183,118,54,90,150,109,48,139,6573
Saturday,2,5,3,2,3,3,3,19,7,166,150,1084,2211,1696,2725,549,170,132,134,197,169,187,44,47,9708
Sunday,2,1,4,2,4,1,1,14,87,61,112,2409,1248,2984,596,1759,146,87,97,110,135,145,20,60,10085
Sunday,2,3,1,0,0,2,2,174,190,15,195,1498,292,874,1146,660,162,59,89,102,112,183,145,79,5985
Sunday,3,2,3,4,2,5,3,36,132,178,161,1744,2935,1211,601,2337,64,33,146,44,191,149,180,61,10225
Sunday,4,5,4,4,4,4,5,87,45,138,79,606,1500,849,1177,363,48,36,2,9,133,80,13,91,5286
Sunday,4,2,0,2,5,1,2,33,121,164,80,1182,1980,829,385,1581,79,122,191,196,150,56,74,56,7295
Sunday,3,0,0,3,4,1,3,31,126,197,27,2458,508,1487,993,2052,59,101,11,60,11,60,79,199,8473
