Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,2,0,5,162,3837.0,5792,5929,363,3613,175,175,164,91,161,54,32,141,19,163,110,11,3,0,21004.0
Wednesday,1,5,2,3,124,2778.0,3424,3851,3317,1438,8,185,78,135,199,158,99,189,39,103,112,63,4,1,16316.0
Thursday,1,1,5,0,125,2163.0,1659,2873,1143,1164,36,124,29,164,51,128,65,58,28,131,136,181,2,2,10269.0
Friday,1,5,4,0,10,1484.0,5631,6798,3181,4527,143,90,192,137,113,178,97,63,19,58,62,121,4,3,22921.0
Monday,5,4,2,4,17,6836.0,1145,7236,5150,4912,145,40,48,48,67,23,88,5,80,108,197,123,2,5,26290.0
Tuesday,3,3,3,0,84,3016.0,5009,5607,4189,4677,80,59,79,137,30,105,186,176,52,130,132,17,4,2,23780.0
Wednesday,3,2,2,3,56,1597.0,1555,4389,1645,372,103,42,138,188,120,17,133,181,167,144,113,96,1,5,11072.0
Thursday,5,3,5,3,81,1759.0,1277,2541,1386,2102,165,106,21,111,133,117,178,12,131,40,28,168,4,5,10381.0
Friday,0,0,3,1,84,503.0,1328,5798,2657,1116,80,178,160,179,142,195,150,139,127,106,181,25,1,5,13158.0
Monday,3,1,4,0,41,1839.0,2113,6951,2054,6833,82,40,38,196,39,42,31,196,13,70,28,68,3,3,20688.0
Tuesday,0,5,1,0,70,5139.0,4102,5223,2253,4343,102,186,177,116,148,191,170,122,160,154,10,114,5,2,22793.0
Wednesday,4,3,1,3,166,1564.0,1437,4810,2818,1169,31,33,105,86,148,83,75,8,186,73,177,27,3,4,13014.0
Thursday,1,1,2,1,47,1011.0,2272,3296,1976,1419,9,126,151,43,160,200,163,158,46,123,137,26,5,3,11376.0
