Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,2,3,1,413,659,321,61,339,802,795,207,622,291,493,271,467,1194,3909,3942,779,4,4,1,15585
Wednesday,4,3,0,4,141,569,910,547,595,583,908,250,650,762,574,531,608,1878,6094,6149,1272,645,3,1,23681
Thursday,3,3,1,5,152,431,281,30,442,794,820,485,703,8,245,72,624,1684,5678,5693,1141,723,0,1,20019
Friday,5,3,4,1,267,738,504,592,739,321,4,709,669,731,389,695,671,1903,6412,6366,1276,120,0,2,23121
Monday,0,1,4,1,705,507,346,69,1015,1004,430,168,903,593,818,131,688,1897,6290,6383,1337,867,3,3,24163
Tuesday,2,3,3,3,128,983,849,660,597,728,817,53,254,345,218,211,747,2185,7269,7244,1535,652,4,3,25493
Wednesday,2,1,3,1,100,287,607,172,530,368,48,272,202,716,717,132,380,1022,3245,3310,719,21,0,1,12856
Thursday,2,2,2,1,183,438,646,554,546,574,362,563,521,491,319,536,331,827,2744,2736,625,648,4,3,13658
Friday,0,2,2,0,9,798,167,378,822,187,189,812,127,851,858,379,479,1374,4442,4390,956,445,2,5,17674
Monday,1,5,0,1,210,4,32,160,262,178,280,32,374,243,676,400,322,959,3075,3113,645,141,5,0,11118
Tuesday,2,2,0,5,266,288,778,690,856,181,469,856,168,187,415,632,507,1337,4404,4413,923,601,2,0,17982
Wednesday,3,5,0,4,609,91,683,465,357,39,280,413,634,565,717,672,336,903,2962,2957,640,643,5,0,13983
Thursday,5,3,3,4,625,760,528,866,905,693,536,137,229,955,520,930,696,1953,6403,6414,1306,503,4,1,24979
Friday,4,3,3,3,480,823,351,969,618,475,830,908,853,932,204,948,661,1994,6593,6605,1364,571,3,2,26197
Monday,1,1,1,5,298,72,184,387,294,699,117,163,47,407,95,159,417,1230,3909,3897,852,493,4,5,13737
Tuesday,5,2,2,1,294,47,83,82,124,479,838,628,256,917,632,607,666,1800,5889,5910,1198,961,0,1,21422
Wednesday,5,4,5,4,845,17,530,361,669,465,171,2,744,468,675,189,482,1407,4504,4508,957,442,5,0,17459
Thursday,4,2,2,2,73,434,633,657,307,139,695,777,493,690,671,4,708,2069,6768,6813,1349,6,1,3,23300
Friday,5,4,5,1,124,118,267,436,17,122,575,372,0,604,520,48,275,857,2802,2724,584,549,0,4,11013
Monday,1,4,5,3,785,670,526,881,598,406,436,638,660,603,308,760,484,1493,4777,4780,967,176,3,2,19966
Tuesday,1,0,5,4,76,197,226,284,523,196,791,315,410,235,396,465,380,1125,3744,3741,815,279,3,4,14215
Wednesday,5,0,5,2,341,365,357,512,229,328,206,592,462,387,678,649,324,843,2743,2749,637,180,3,5,12602
Thursday,4,3,0,5,332,192,1033,686,848,288,377,458,790,422,667,540,751,2230,7341,7418,1523,794,5,1,26708
Friday,0,3,1,2,547,705,57,229,128,408,165,414,590,676,572,418,548,1584,5225,5179,1089,824,0,0,19364
Monday,3,2,1,1,271,269,168,21,455,376,830,116,1045,758,723,820,786,2254,7251,7209,1533,916,0,0,25808
Tuesday,1,3,1,0,874,108,139,593,2,103,83,503,690,14,478,681,569,1501,4817,4808,1048,89,2,0,17107
Wednesday,2,1,1,0,390,457,651,640,446,474,697,464,857,105,340,142,674,1789,5964,6009,1216,675,0,4,21998
Thursday,0,2,2,3,14,382,282,366,211,784,666,340,419,713,418,825,578,1564,5155,5077,1019,856,5,1,19682
Friday,2,4,5,5,828,463,847,341,424,385,393,130,205,371,92,897,605,1772,5800,5804,1181,281,2,4,20841
Monday,1,2,2,3,479,541,267,396,969,868,183,815,917,753,887,743,763,2047,6757,6741,1376,1030,1,2,26543
Saturday,4,0,1,1,0,116,35,329,188,284,236,81,390,130,102,322,254,131,282,290,158,80,355,5,3774
Saturday,2,4,5,0,5,72,246,365,354,171,309,44,391,141,28,150,13,63,30,76,161,350,230,0,3210
Saturday,3,3,4,1,2,38,296,338,297,191,15,315,10,334,373,158,279,114,259,26,231,280,248,0,3815
Saturday,5,0,0,1,1,33,113,268,34,327,96,358,27,109,135,90,389,163,195,277,113,181,181,5,3101
Saturday,2,4,2,0,1,311,315,296,395,77,228,356,320,254,304,143,195,32,211,4,293,122,159,5,4029
Saturday,3,5,4,1,5,48,93,299,142,387,315,54,240,10,220,7,121,224,268,306,57,199,234,5,3247
Sunday,3,2,2,2,0,147,372,102,352,80,139,55,253,44,48,230,258,323,341,400,384,386,94,2,4019
Sunday,3,0,0,1,4,316,159,248,304,189,98,233,41,190,203,47,101,109,379,166,69,0,170,4,3034
Sunday,0,2,1,5,1,31,46,365,51,48,261,106,245,117,219,132,164,97,381,84,247,230,67,5,2905
Sunday,1,5,5,5,3,242,1,359,299,181,3,178,246,307,185,41,269,9,175,311,326,341,390,0,3882
Sunday,4,2,1,5,4,327,224,10,393,145,232,202,295,306,125,17,241,35,26,157,9,106,319,1,3186
Sunday,5,2,5,1,4,222,373,46,104,218,287,192,168,59,64,212,285,378,201,267,115,107,1,5,3321
