Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,0,0,1,0,0,558,177,446,1264,353,209,937,20,257,6,130,890,620,46,480,659,0,0,7058
Wednesday,5,1,5,4,0,0,409,256,223,125,122,167,253,71,182,57,38,840,474,725,329,1416,5,5,5712
Thursday,2,3,2,1,0,5,618,239,0,1377,204,157,210,795,528,191,226,543,948,554,127,417,2,0,7149
Friday,4,2,0,1,0,0,0,550,351,0,118,58,337,109,105,101,1006,406,755,553,623,794,3,2,5878
Monday,5,4,4,3,33,28,0,365,385,187,1383,1657,754,1463,744,191,843,452,194,848,634,973,3,4,11157
Tuesday,0,4,3,5,0,0,0,9,551,1105,805,440,1417,1214,3926,1724,0,363,222,414,271,231,3,5,12712
Wednesday,2,3,1,0,0,0,81,837,99,1272,110,0,961,230,253,116,221,338,2146,1263,865,313,1,2,9114
Thursday,0,5,3,2,0,7,680,217,324,1168,0,102,1000,49,216,37,395,860,483,248,336,586,5,2,6725
Friday,0,2,2,0,0,15,1047,494,2,662,26,903,136,139,97,168,123,943,552,886,1072,935,0,0,8204
Monday,1,3,3,0,7,28,1407,760,82,0,0,0,214,112,185,124,215,1439,608,806,543,0,2,2,6541
Tuesday,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,939,3,5,1320
Wednesday,1,4,2,5,0,0,0,156,247,1616,786,2196,1615,1259,964,1411,856,869,337,652,616,1272,3,3,14870
Thursday,0,3,2,2,0,0,23,214,272,684,864,490,3023,3962,1248,102,9,574,1726,1045,554,132,4,3,14936
Friday,1,0,2,0,0,162,719,249,161,15,203,157,149,273,248,209,182,1087,577,2019,691,1395,5,4,8508
Monday,1,5,1,1,0,57,924,263,0,0,0,155,286,86,241,131,31,974,936,741,505,606,0,1,5945
Tuesday,5,1,1,0,0,36,1249,432,64,40,144,158,226,130,103,205,268,529,594,375,1649,686,3,2,6900
Wednesday,1,3,0,2,0,6,744,174,107,1455,89,151,996,104,101,191,156,900,211,1962,614,612,5,3,8587
Thursday,0,2,5,0,0,0,816,483,151,901,162,175,1079,261,155,302,281,1223,1123,1278,678,533,1,4,9613
Friday,5,5,5,5,0,0,138,261,545,494,392,2135,1083,1623,1757,1009,392,315,0,0,0,0,3,3,10170
Monday,3,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,24
Tuesday,1,2,1,5,0,0,0,0,0,0,0,0,212,179,148,75,237,1507,614,1848,483,1507,2,5,6826
Wednesday,2,4,3,4,24,617,1604,424,169,1321,54,113,272,176,320,351,163,1046,539,560,518,656,4,1,8945
Thursday,1,4,3,4,0,45,713,263,0,783,847,0,273,168,259,0,11,1353,730,876,537,915,1,4,7790
Friday,0,1,4,4,0,11,1006,160,157,1326,143,117,1184,45,119,0,129,901,635,652,789,961,2,2,8348
Monday,1,2,1,2,0,0,880,359,252,1163,113,177,407,126,227,125,695,676,732,575,152,222,5,4,6896
Tuesday,0,2,5,5,0,0,306,742,1007,509,1441,1628,1598,714,910,1019,955,506,1140,266,1367,249,2,1,14372
Wednesday,0,0,5,4,0,0,0,0,0,39,227,1570,3016,1236,2336,1050,2315,145,347,344,120,38,4,1,12797
Thursday,5,3,3,0,0,0,1112,509,0,1269,105,153,256,298,107,228,237,1077,1058,388,683,535,2,1,8029
Friday,5,5,0,4,0,0,1421,280,1297,149,151,120,1310,82,75,163,232,820,298,1917,549,1523,5,4,10410
Monday,5,1,2,3,0,41,776,102,1355,71,165,272,145,211,328,109,1016,527,2503,578,191,1013,5,3,9422
Saturday,5,5,3,5,0,1413,692,1085,157,152,130,101,168,114,2,9,34,49,25,45,153,70,158,0,4575
Saturday,4,5,3,5,2,1788,571,1236,111,195,68,184,33,106,115,152,173,110,17,70,54,197,199,0,5398
Saturday,2,0,4,5,2,626,1608,2738,52,76,73,112,132,144,79,173,134,42,110,101,184,175,154,0,6726
Saturday,0,3,3,5,4,582,1165,2281,188,125,96,133,153,38,80,141,81,104,48,106,193,102,42,5,5678
Saturday,5,0,1,1,4,1072,320,609,96,3,132,94,73,111,57,170,71,61,27,131,71,193,49,3,3354
Saturday,5,0,3,0,2,347,1297,623,115,68,191,105,0,116,153,87,71,140,46,190,125,62,145,4,3895
Sunday,5,3,1,0,1,1469,703,1757,25,127,67,195,19,71,106,89,141,4,134,193,37,190,45,1,5383
Sunday,5,1,1,1,5,1938,490,2431,152,131,192,128,127,0,170,174,180,21,94,90,79,12,57,3,6482
Sunday,1,3,5,1,3,2198,1836,885,28,157,74,176,71,103,92,150,184,103,147,67,3,119,121,0,6527
Sunday,4,5,3,1,4,2348,627,2989,189,66,42,103,59,167,161,73,115,85,157,98,86,56,168,0,7606
Sunday,0,5,2,2,0,1563,2606,1024,82,44,44,56,164,155,171,166,107,110,127,12,131,146,138,0,6855
Sunday,3,5,2,0,5,1512,1090,1867,113,91,96,7,2,193,17,125,129,102,155,74,29,177,127,2,5923
