Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,4,2,4,771,676,351,754,904,455,539,472,74,51,36,248,117,760,935,232,251,41,4,2,7685
Wednesday,1,3,3,2,788,928,340,252,909,297,899,795,513,567,640,785,78,264,436,165,417,313,5,4,9404
Thursday,1,1,4,5,412,1007,30,752,340,983,53,214,901,349,54,570,376,950,119,227,986,917,5,4,9260
Friday,1,2,4,4,802,519,598,555,349,162,578,168,356,985,296,678,383,699,656,172,398,818,1,1,9185
Monday,1,3,4,3,596,380,606,509,492,679,302,211,332,437,598,422,311,700,401,384,357,77,2,0,7807
Tuesday,5,3,3,1,484,403,193,501,680,99,39,38,329,700,118,649,737,629,283,730,134,742,3,4,7507
Wednesday,1,0,2,0,515,92,218,406,455,22,15,25,7,303,394,73,547,374,500,495,436,113,1,4,4998
Thursday,0,0,2,5,808,833,52,695,289,72,782,6,693,835,235,98,447,699,189,285,324,33,5,3,7390
Friday,3,0,5,4,755,252,247,711,63,896,547,845,230,392,114,238,642,345,727,358,156,597,1,5,8133
Monday,4,0,1,0,227,559,413,499,674,666,572,306,379,520,927,957,25,229,652,624,320,15,3,4,8576
Tuesday,5,0,5,4,197,133,222,37,18,828,848,326,622,366,746,214,816,75,538,23,611,328,3,0,6965
Wednesday,1,5,0,3,685,374,95,500,554,735,102,677,583,506,656,689,452,501,493,480,448,625,1,0,9165
Thursday,2,2,1,0,66,320,448,478,86,600,604,795,326,846,594,398,208,769,215,881,519,697,1,1,8857
Friday,0,5,3,5,539,564,478,613,671,305,647,471,848,566,356,196,792,21,510,79,145,393,1,2,8210
Monday,2,4,0,5,1029,746,648,930,927,942,8,301,226,5,208,124,619,905,967,5,12,4,3,2,8622
Tuesday,2,1,5,1,590,233,55,573,1037,47,74,360,616,691,679,504,831,607,175,525,658,343,3,1,8611
Wednesday,0,3,2,3,568,474,952,296,904,130,25,344,159,649,270,1068,108,445,608,727,432,697,5,4,8873
Thursday,0,4,3,3,1004,911,466,737,352,280,885,352,27,405,687,679,218,403,1077,824,373,561,5,4,10260
Friday,2,5,2,5,129,378,912,203,442,214,971,702,374,1049,531,807,945,729,747,50,630,648,0,1,10476
Monday,4,3,0,2,43,472,416,148,375,458,413,9,570,398,30,394,110,306,360,490,745,39,5,3,5793
Tuesday,3,1,1,1,931,875,206,217,795,281,474,559,601,68,935,476,483,71,650,778,88,437,2,0,8933
Wednesday,2,3,4,2,85,297,808,641,390,320,531,433,439,800,767,53,147,533,120,106,196,291,4,3,6975
Thursday,0,5,0,3,906,120,543,619,245,999,683,563,803,788,959,755,161,960,34,751,267,414,2,4,10584
Friday,2,0,0,3,154,668,952,895,252,730,969,412,675,464,620,554,288,672,887,70,877,374,2,2,10522
Monday,3,2,5,4,756,784,670,748,32,5,281,114,608,39,289,421,263,174,352,29,1,632,3,4,6219
Tuesday,2,4,4,1,555,811,318,882,237,759,755,444,340,645,609,567,85,0,848,340,879,826,4,1,9916
Wednesday,5,5,1,3,472,131,244,456,89,332,433,653,498,485,150,682,613,618,382,141,539,372,3,3,7310
Thursday,4,3,4,1,285,690,188,281,467,840,1,297,948,383,446,491,253,529,954,40,125,914,0,0,8144
Friday,5,4,1,3,69,535,47,411,726,93,585,806,197,303,475,395,370,670,325,568,501,587,0,3,7679
Monday,4,1,1,5,680,587,735,716,317,264,950,345,866,418,225,667,368,910,977,285,479,31,2,0,9833
Saturday,4,4,1,5,1,1,36,4,133,132,67,121,28,66,33,184,362,715,1117,1418,132,16,175,1,4756
Saturday,1,1,1,5,2,0,137,15,9,68,154,130,156,134,93,167,1057,865,591,299,29,165,136,1,4216
Saturday,4,2,1,0,4,1,186,62,47,56,53,183,125,85,18,134,2567,2095,585,1601,109,13,194,0,8125
Saturday,1,2,4,2,0,0,26,196,58,184,179,6,84,14,55,149,352,1104,1833,1432,71,103,180,1,6036
Saturday,1,0,2,5,3,2,27,163,15,103,32,85,29,127,2,160,1674,863,2105,1290,151,96,109,3,7047
Saturday,4,0,3,3,2,1,168,199,124,25,197,21,112,160,72,108,1623,340,651,1279,179,2,73,3,5349
Sunday,3,0,5,2,1,4,57,104,101,82,6,8,138,196,23,57,1048,754,1373,333,27,23,177,5,4527
Sunday,4,5,1,4,1,3,143,124,89,133,140,186,60,172,184,110,505,1087,2079,2522,139,27,20,2,7740
Sunday,2,3,3,5,3,5,5,185,83,28,42,195,70,117,20,28,939,657,1191,1559,40,186,180,4,5550
Sunday,3,4,1,0,5,5,79,83,71,124,65,125,183,102,135,56,884,561,1375,1127,41,195,155,2,5381
Sunday,4,2,1,3,0,1,16,166,4,183,164,31,178,26,124,101,2864,2257,578,1729,74,58,73,4,8641
Sunday,0,3,5,0,3,4,38,171,193,88,102,89,155,200,88,106,1946,1499,531,1004,126,174,7,3,6535
