Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,3,2,1,137,690.0,741,741,7092,7106,55,156,58,47,83,68,14,87,194,39,159,90,5,0,17568.0
Wednesday,3,3,5,1,23,352.0,435,383,3755,3638,122,104,54,109,142,77,119,79,172,134,191,129,4,0,10034.0
Thursday,4,3,2,2,186,762.0,677,740,7039,7028,145,77,182,37,30,174,183,121,182,48,13,43,2,4,17684.0
Friday,3,3,3,5,95,433.0,400,391,4143,3864,147,157,152,18,166,99,117,68,118,53,115,20,2,5,10577.0
Monday,5,4,0,2,64,474.0,561,509,5218,5000,117,27,14,106,129,195,151,36,36,164,190,15,3,2,13022.0
Tuesday,1,2,0,5,129,578.0,657,627,5838,5884,159,128,124,165,190,82,168,166,33,117,134,53,4,2,15246.0
Wednesday,4,3,4,1,8,626.0,592,587,5762,5571,40,40,153,71,115,108,128,57,104,128,132,37,1,4,14276.0
Thursday,1,0,1,2,172,702.0,765,730,7281,7399,130,127,101,73,46,158,179,13,44,167,33,153,3,5,18285.0
Friday,4,3,3,5,65,318.0,331,366,3291,3340,111,21,128,42,51,150,117,103,81,5,136,192,5,5,8873.0
Monday,2,1,3,4,42,719.0,721,795,7132,7368,151,171,13,91,23,163,125,190,191,0,85,177,2,4,18173.0
Tuesday,4,3,5,2,2,385.0,430,459,3742,3858,19,146,63,142,198,61,191,121,84,108,159,56,2,4,10244.0
Wednesday,5,1,5,0,34,646.0,695,689,6170,6239,177,0,10,76,160,1,3,80,71,48,87,104,0,5,15306.0
Thursday,4,2,1,0,14,326.0,349,345,3453,3307,126,43,113,132,53,19,44,38,8,100,124,29,1,1,8632.0
Friday,0,0,5,2,97,650.0,654,610,5871,6273,169,139,49,151,48,189,27,183,180,135,34,44,3,3,15516.0
Monday,0,1,1,1,197,536.0,492,467,4476,4441,121,128,83,47,194,31,170,76,67,96,126,136,0,3,11890.0
Tuesday,1,1,3,4,103,430.0,447,389,3922,3905,69,90,52,127,140,77,58,137,59,134,44,131,3,2,10328.0
Wednesday,1,1,5,2,165,326.0,300,274,3074,2728,105,139,139,184,165,88,119,19,15,64,136,149,4,3,8205.0
Thursday,3,2,5,0,127,446.0,417,443,4187,4632,88,23,170,134,188,96,119,189,25,188,88,153,2,0,11725.0
Friday,0,3,5,5,7,455.0,530,454,4565,4566,91,79,166,119,95,36,76,33,57,134,146,17,5,0,11644.0
Monday,3,1,5,1,194,508.0,525,433,4802,4444,48,7,29,117,81,123,187,194,87,101,40,147,5,0,12082.0
Tuesday,1,0,3,2,51,370.0,390,381,3163,3535,176,129,34,151,169,155,79,136,48,7,31,167,5,0,9183.0
Wednesday,2,4,4,3,5,468.0,499,489,4759,4852,91,189,105,1,71,177,37,200,91,86,113,34,3,5,12288.0
Thursday,3,0,5,4,185,329.0,365,323,3229,3491,24,169,22,24,107,122,179,76,62,101,80,92,2,3,8997.0
Friday,4,4,5,2,101,368.0,435,400,3624,3892,195,192,25,181,128,166,33,25,131,143,39,175,1,3,10272.0
Monday,1,3,1,1,124,296.0,309,278,3015,3205,174,87,178,60,93,131,55,53,128,105,47,20,0,4,8368.0
Tuesday,5,4,1,4,166,353.0,402,360,3797,3570,113,151,82,175,27,178,159,122,161,145,173,107,0,5,10260.0
Wednesday,3,3,0,3,26,686.0,688,710,6648,6749,189,171,188,47,14,103,27,56,1,4,114,87,4,3,16524.0
Thursday,5,3,5,3,149,803.0,754,741,7758,7588,194,165,175,11,11,154,39,137,42,199,164,9,5,2,19116.0
Friday,5,5,4,3,29,799.0,749,800,7308,7048,59,182,176,88,185,46,118,188,159,92,138,73,1,0,18255.0
Monday,2,2,0,0,36,320.0,393,402,3116,3194,40,34,46,184,21,14,200,63,93,75,131,22,1,3,8392.0
Saturday,3,2,0,0,1,2.0,1,200,15,109,148,1408,639,852,370,1157,198,81,160,25,176,155,6,89,5797.0
Saturday,4,1,1,0,5,2.0,1,131,65,89,123,1056,2635,1642,2113,525,104,94,168,136,68,91,117,35,9206.0
Saturday,5,0,2,0,0,1.0,1,12,149,185,54,1192,1472,384,643,886,135,94,106,159,137,106,148,112,5983.0
Saturday,2,1,4,4,2,4.0,1,1,44,188,165,2713,1647,606,2236,1150,110,147,142,75,85,107,195,41,9670.0
Saturday,5,4,1,1,0,3.0,0,118,53,141,180,856,450,2112,1696,1324,114,67,32,70,128,118,34,97,7604.0
Saturday,4,0,4,2,4,4.0,5,106,4,60,110,1404,338,1703,716,1049,191,186,162,77,105,184,76,91,6585.0
Sunday,3,5,3,0,2,4.0,5,150,101,146,5,929,1429,304,635,1177,42,124,144,132,24,32,111,84,5591.0
Sunday,0,3,1,5,2,1.0,3,139,31,26,33,523,1624,2660,1052,2077,93,138,127,142,150,132,23,14,8999.0
Sunday,5,1,3,4,3,4.0,4,68,164,91,188,690,411,1387,1739,1024,110,200,165,104,196,51,142,15,6769.0
Sunday,2,1,2,4,3,1.0,5,156,122,20,71,1238,467,872,2139,1638,126,106,137,96,130,49,6,48,7439.0
Sunday,5,1,1,4,4,0.0,5,159,90,67,75,541,338,1125,832,1433,69,104,92,15,45,62,8,151,5226.0
Sunday,0,2,1,2,0,4.0,5,68,147,65,55,605,1619,2702,2192,1143,127,45,143,49,102,172,117,110,9475.0
