Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,0,3,3,663,419,511,461,202,17,260,170,586,467,459,497,469,1246,3940,866,1618,737,1,0,13597
Wednesday,2,0,4,2,76,482,534,199,96,186,905,218,390,300,265,161,529,1597,5269,1056,2160,432,3,2,14868
Thursday,1,3,5,0,628,56,876,250,855,968,478,577,760,375,918,923,662,1824,5934,1272,2432,25,3,2,19827
Friday,3,2,4,1,637,361,287,857,777,489,928,572,725,410,76,263,767,2127,7022,1449,2788,737,1,4,21287
Monday,3,4,0,5,315,418,219,396,100,453,636,1013,102,511,97,992,727,1896,6353,1325,2552,481,5,5,18608
Tuesday,5,0,2,2,633,392,265,16,66,48,589,713,413,698,300,472,310,832,2588,554,1088,690,2,3,10681
Wednesday,3,1,5,5,728,503,946,953,2,990,919,157,272,343,27,458,671,1899,6223,1326,2520,831,2,4,19788
Thursday,5,4,5,1,286,516,1,623,116,58,317,145,89,277,461,696,312,824,2584,541,1039,186,0,3,9089
Friday,0,4,0,5,19,779,212,698,756,840,491,99,76,661,371,666,491,1370,4608,935,1857,734,5,0,15677
Monday,4,5,1,1,141,548,261,189,118,254,74,450,161,239,432,328,396,1184,3782,808,1519,565,5,2,11467
Tuesday,4,2,0,0,490,759,208,117,230,150,576,731,634,480,579,552,346,1035,3528,731,1456,60,5,2,12675
Wednesday,2,4,4,0,842,657,664,681,723,485,730,444,834,750,342,861,490,1381,4607,997,1864,357,0,5,17724
Thursday,3,4,3,4,129,349,248,483,669,594,325,375,14,654,659,72,430,1275,4165,885,1680,86,2,2,13110
Friday,5,5,4,3,562,240,358,497,695,48,409,125,95,773,305,21,376,1111,3616,756,1486,509,1,5,12005
Monday,0,0,4,5,105,812,120,1017,695,254,177,982,1037,523,948,829,678,2035,6603,1368,2655,813,1,3,21664
Tuesday,2,2,4,0,448,670,656,650,577,7,633,685,472,117,680,151,348,1006,3374,681,1349,303,0,3,12818
Wednesday,5,2,3,4,469,523,207,546,618,136,572,584,447,156,453,395,346,835,2667,579,1045,570,1,5,11168
Thursday,1,4,0,1,365,632,564,241,670,667,347,177,142,511,511,479,359,980,3181,693,1342,372,5,2,12246
Friday,4,4,5,4,303,447,158,82,671,720,566,266,649,304,134,458,444,1223,3911,776,1614,456,2,5,13206
Monday,0,0,3,5,280,794,56,265,19,829,501,98,314,27,614,709,766,2053,6741,1403,2780,229,1,5,18492
Tuesday,1,1,0,3,149,712,768,939,541,91,816,348,491,272,662,596,721,1976,6573,1315,2655,710,2,3,20345
Wednesday,1,1,4,4,779,83,249,457,857,842,167,411,820,40,653,529,527,1459,4847,1029,1978,40,3,4,15784
Thursday,0,4,5,5,445,481,596,567,858,148,21,411,37,857,280,655,620,1658,5319,1112,2195,613,4,4,16895
Friday,5,1,0,4,735,383,545,495,259,12,641,876,157,292,437,924,660,1800,5764,1215,2326,942,4,3,18480
Monday,1,1,1,4,209,853,373,610,863,618,890,236,485,580,844,537,743,2096,7024,1409,2844,890,1,4,22116
Tuesday,5,1,0,3,386,842,169,586,631,156,738,130,22,331,795,142,588,1608,5262,1070,2170,839,5,2,16481
Wednesday,0,2,4,0,556,689,157,422,62,197,496,277,392,287,477,657,455,1323,4464,971,1819,244,2,5,13958
Thursday,5,1,0,2,647,716,874,327,897,168,578,133,46,392,755,611,500,1508,4902,1017,1958,618,1,2,16658
Friday,4,2,1,1,849,467,329,396,597,758,380,230,568,4,283,667,456,1410,4539,961,1832,694,4,1,15433
Monday,0,5,5,0,282,833,508,430,256,611,551,253,846,157,928,562,648,1942,6216,1312,2523,264,0,1,19133
Saturday,1,1,3,0,3,1846,921,1409,24,152,93,166,15,19,66,17,147,17,56,1,17,166,166,1,5307
Saturday,0,3,3,2,3,1749,1389,719,89,25,22,91,56,105,53,12,35,151,90,28,126,153,19,5,4928
Saturday,5,3,3,3,3,274,1317,763,127,141,59,104,28,43,184,30,54,155,105,138,116,152,195,4,4006
Saturday,5,2,1,1,4,2553,532,1992,167,87,41,35,74,175,10,188,75,14,129,11,53,72,89,0,6310
Saturday,2,3,5,1,2,684,1446,1708,192,114,141,165,124,70,84,47,31,74,28,7,92,60,77,2,5159
Saturday,3,3,3,4,2,1809,2289,477,98,200,95,90,98,174,80,66,2,14,68,184,121,109,1,2,5992
Sunday,3,4,5,2,3,369,630,1548,59,79,73,110,108,85,37,6,29,136,183,158,55,190,1,3,3876
Sunday,1,3,4,3,4,2627,2124,566,69,56,21,194,185,59,77,188,88,103,103,23,190,101,125,4,6918
Sunday,4,1,5,2,3,922,2064,1332,81,24,14,119,167,30,124,194,160,72,149,30,153,197,80,5,5932
Sunday,4,0,5,5,3,2514,573,1524,5,112,86,11,168,114,101,31,59,19,47,12,112,178,194,3,5880
Sunday,0,5,4,0,3,1832,676,1202,146,177,97,154,78,139,96,10,80,153,94,81,178,23,46,1,5275
Sunday,5,1,1,5,2,649,1167,2316,61,152,135,180,41,27,187,98,110,191,109,46,59,125,1,2,5670
