Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,3,3,4,195,185,118,178,68,183,24,4060,1664,838,1249,462,172,76,20,47,102,38,4,4,9699
Wednesday,5,2,2,1,180,18,63,84,62,99,79,7398,3007,1554,2266,810,10,82,58,180,88,141,4,5,16198
Thursday,1,4,2,2,57,84,37,130,77,11,6,2878,1146,605,854,285,105,0,104,191,178,10,2,0,6769
Friday,4,2,0,2,2,13,104,14,140,50,109,2521,1073,543,815,281,118,23,11,150,99,185,4,5,6268
Monday,1,4,5,1,100,194,119,9,90,37,102,6108,2454,1262,1832,643,161,63,0,188,176,24,3,3,13579
Tuesday,1,3,0,4,199,77,11,147,3,0,65,3094,1222,634,993,361,145,2,66,36,136,83,4,1,7287
Wednesday,0,4,1,3,10,148,187,200,197,54,92,6373,2567,1286,1952,661,147,163,48,181,151,100,1,0,14526
Thursday,4,0,0,5,4,197,38,89,135,131,155,5926,2364,1199,1777,636,167,29,31,97,175,146,3,5,13313
Friday,2,2,1,4,85,15,136,191,69,43,42,3485,1457,775,1073,397,43,11,147,105,115,92,2,1,8293
Monday,5,3,0,0,65,79,39,150,92,27,21,3859,1529,843,1142,434,15,121,185,117,31,40,0,1,8798
Tuesday,0,1,5,3,168,101,46,136,130,88,133,4456,1820,937,1324,456,74,118,86,47,35,91,4,1,10260
Wednesday,4,5,1,1,182,144,93,138,55,91,142,5010,1973,1086,1545,568,102,54,34,144,4,192,0,1,11569
Thursday,3,2,2,1,133,113,102,148,88,90,145,3599,1439,792,1132,441,0,29,198,168,107,86,4,0,8822
Friday,4,0,4,4,87,70,164,189,75,102,99,7310,2919,1510,2279,773,15,161,65,65,113,86,3,5,16102
Monday,5,1,3,5,127,178,86,178,177,176,36,4769,1902,970,1433,552,188,76,115,83,96,47,2,5,11210
Tuesday,3,3,1,5,67,128,152,10,5,11,31,5179,2095,1032,1567,582,122,156,183,62,16,151,2,4,11567
Wednesday,3,3,4,0,86,58,71,100,162,78,98,4263,1732,913,1374,442,25,10,65,163,31,122,2,3,9808
Thursday,2,3,2,5,133,66,75,194,13,186,151,4628,1834,908,1451,537,59,75,32,182,28,105,1,1,10671
Friday,3,1,4,3,137,122,51,57,64,60,131,3567,1514,779,1083,407,166,86,109,3,187,41,5,5,8585
Monday,2,3,0,0,105,160,142,193,187,21,15,6830,2802,1440,2068,774,78,48,148,168,105,135,0,2,15426
Tuesday,1,4,5,3,190,101,45,19,164,39,173,3184,1260,668,940,365,158,5,7,169,196,179,5,0,7880
Wednesday,1,5,5,4,84,15,189,185,84,59,141,7263,2963,1536,2188,819,24,40,102,57,180,100,5,1,16050
Thursday,5,2,1,2,187,4,183,31,146,138,68,5385,2225,1105,1663,550,184,125,128,188,130,161,0,1,12612
Friday,5,3,4,0,161,7,48,137,98,36,113,5777,2345,1241,1819,648,37,51,153,97,144,137,2,4,13067
Monday,4,4,4,4,33,161,80,131,2,10,57,4400,1742,875,1358,444,4,39,181,81,76,163,0,0,9853
Tuesday,4,1,4,5,94,7,91,59,19,135,140,6643,2693,1401,2047,716,74,86,120,25,139,155,0,2,14660
Wednesday,4,4,2,0,13,9,136,106,146,122,148,7464,3005,1504,2248,837,15,170,60,133,193,143,1,1,16464
Thursday,3,5,3,4,138,189,121,0,38,50,94,4237,1752,924,1362,484,153,117,109,67,28,30,3,1,9912
Friday,4,5,5,1,78,44,131,194,114,169,88,5786,2350,1153,1797,666,77,56,115,161,91,121,5,2,13213
Monday,0,3,4,0,180,96,133,18,175,146,197,3938,1605,814,1201,444,95,133,23,66,177,50,2,0,9500
Saturday,4,4,1,4,0,2,53,129,151,189,30,156,18,149,47,145,1305,872,1813,459,28,99,126,2,5786
Saturday,0,2,4,4,5,1,148,152,119,24,156,97,65,54,69,46,600,1306,346,1067,38,11,189,0,4503
Saturday,5,0,0,2,0,1,43,76,46,36,97,37,135,160,9,22,287,1504,937,650,79,122,164,3,4415
Saturday,5,0,0,3,1,0,22,98,148,181,9,134,199,94,85,86,810,610,1083,1304,89,187,106,0,5254
Saturday,5,2,0,0,3,0,146,166,145,184,155,121,72,171,22,43,1572,538,1024,2523,150,0,189,5,7236
Saturday,1,5,3,5,3,1,148,153,164,11,56,156,181,105,47,145,1856,391,1431,1095,84,100,4,3,6148
Sunday,1,3,1,4,1,4,3,11,197,89,104,95,74,14,22,127,1144,2339,617,2939,39,95,4,5,7932
Sunday,2,0,2,4,0,0,126,123,174,17,110,75,36,12,29,193,2023,1624,435,842,108,82,6,4,6027
Sunday,1,5,2,5,4,4,103,24,198,153,38,199,64,111,174,155,1334,2241,1809,921,188,126,181,3,8043
Sunday,3,2,5,5,0,5,50,89,164,53,172,65,49,30,135,132,1800,459,929,1367,97,122,66,0,5799
Sunday,4,4,0,3,3,2,30,6,196,99,186,92,107,122,176,54,2441,981,1480,1918,95,44,185,1,8229
Sunday,1,5,0,4,1,5,84,37,134,24,124,153,85,192,162,44,412,1184,1560,786,8,117,54,4,5180
