Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,4,4,0,826,158,481,734,344,800,66,255,227,363,124,107,499,851,1672,1256,4144,14,5,2,12941
Wednesday,5,5,0,4,1098,169,1052,274,504,139,512,754,922,689,963,906,824,1497,2983,2216,7414,852,2,5,23789
Thursday,4,0,4,2,243,277,712,445,599,781,274,509,10,585,500,505,438,769,1524,1090,3645,94,1,2,13013
Friday,4,5,4,4,763,320,619,763,481,671,705,263,82,416,272,928,555,1117,2286,1666,5532,250,2,2,17710
Monday,3,3,0,4,424,173,850,361,504,658,455,549,1003,827,136,363,743,1560,2987,2227,7388,1004,4,2,22228
Tuesday,1,3,4,1,449,685,145,488,439,480,335,299,702,305,478,653,301,603,1113,770,2569,558,3,1,11385
Wednesday,2,0,4,4,818,84,902,12,328,272,194,286,712,459,266,650,587,1086,2097,1581,5179,694,4,5,16226
Thursday,3,1,4,3,72,1005,282,165,176,68,471,886,251,168,636,366,710,1347,2645,1997,6615,706,2,2,18581
Friday,3,3,2,1,242,1080,24,794,1032,810,911,232,691,724,252,534,782,1439,2877,2138,7094,211,0,5,21881
Monday,1,5,3,5,642,646,416,30,784,735,761,593,434,695,825,700,517,952,1824,1387,4448,779,0,4,17186
Tuesday,0,0,4,1,373,344,95,689,496,808,801,541,573,20,655,438,497,1026,2073,1551,5047,138,5,2,16177
Wednesday,3,0,3,0,787,314,200,80,174,569,476,519,524,410,634,495,503,1006,1904,1393,4641,418,5,4,15062
Thursday,0,4,5,5,783,276,646,406,455,795,428,492,755,308,304,567,506,1073,1981,1572,4990,269,1,3,16624
Friday,5,4,4,1,659,1075,194,121,438,110,61,383,706,487,1079,769,793,1433,2960,2161,7184,319,1,3,20950
Monday,0,3,4,1,244,690,815,18,184,222,701,681,151,197,313,558,449,801,1570,1208,3949,534,0,3,13296
Tuesday,5,4,2,2,608,346,12,487,449,290,969,56,514,210,219,887,597,1208,2461,1777,5964,519,2,1,17589
Wednesday,0,3,5,1,849,521,756,485,739,333,573,561,804,562,91,406,552,1149,2228,1676,5595,942,0,3,18834
Thursday,4,4,0,2,258,911,878,241,365,748,472,426,474,250,742,386,698,1358,2670,2022,6677,1022,5,4,20617
Friday,1,5,4,5,421,301,486,546,179,420,38,795,646,602,184,353,410,857,1634,1221,4041,170,4,3,13326
Monday,4,3,4,1,223,666,574,61,578,401,79,247,474,760,3,399,791,1471,2774,2103,6952,354,0,3,18925
Tuesday,0,5,2,1,1056,448,639,1000,1104,229,792,952,1065,132,786,202,751,1459,2963,2265,7373,1074,0,3,24301
Wednesday,3,3,0,0,316,760,202,586,230,193,302,341,613,448,738,267,326,640,1301,1025,3246,763,0,3,12306
Thursday,5,4,2,0,542,383,47,451,192,657,62,785,617,393,352,849,600,1065,2074,1568,5204,9,3,2,15866
Friday,4,2,2,2,840,302,335,576,68,514,956,224,923,715,93,821,673,1320,2621,2021,6507,708,2,5,20234
Monday,5,3,2,0,147,670,174,818,570,446,461,213,123,515,303,187,630,1220,2383,1798,5887,586,2,4,17147
Tuesday,2,1,4,1,825,558,1018,1051,312,127,864,160,41,263,162,305,728,1505,2910,2227,7326,947,0,0,21337
Wednesday,3,0,4,1,637,567,330,237,605,427,462,201,105,527,267,215,369,575,1208,862,2827,491,0,1,10921
Thursday,4,5,5,2,738,8,15,631,224,831,351,78,677,556,587,510,479,936,1886,1419,4576,107,0,4,14629
Friday,1,0,2,2,637,142,721,143,429,613,435,494,112,459,339,666,291,597,1151,892,2885,163,1,1,11176
Monday,0,0,1,1,373,137,337,551,317,783,219,325,434,560,636,32,450,939,1793,1373,4399,770,1,1,14432
Saturday,1,4,5,3,4,1,4,88,59,167,32,1202,2043,810,448,1599,59,98,90,132,85,51,32,46,7063
Saturday,5,5,4,2,2,1,4,120,155,143,63,2309,1383,1826,470,977,117,149,129,147,178,145,48,161,8543
Saturday,1,2,0,0,5,3,1,200,61,119,40,870,567,1051,260,1345,93,8,119,16,168,197,3,119,5248
Saturday,5,5,5,2,1,0,2,93,173,177,138,2538,592,2082,1087,1583,93,184,198,88,2,59,58,24,9189
Saturday,4,3,0,3,0,3,3,100,89,0,193,661,345,1396,1050,1719,43,147,52,169,13,92,192,46,6323
Saturday,2,2,2,5,2,5,3,193,86,46,187,1610,2163,1068,2607,591,87,149,193,0,121,24,19,176,9341
Sunday,3,0,4,3,1,3,0,121,44,153,69,803,303,1393,571,1099,77,134,180,189,63,122,169,71,5575
Sunday,5,2,0,3,3,2,1,9,32,25,134,2449,1831,667,3032,1259,69,21,156,79,56,61,75,52,10023
Sunday,5,5,3,5,3,5,0,146,108,46,122,334,685,1525,960,1284,70,160,4,75,25,129,87,121,5907
Sunday,2,5,1,5,0,2,4,77,61,22,45,549,1071,2017,2557,1593,37,138,86,178,93,102,50,155,8850
Sunday,5,0,2,2,1,5,1,149,3,163,175,813,1937,1601,1220,400,92,107,68,80,39,195,167,1,7226
Sunday,4,0,3,2,2,0,0,166,129,151,112,1548,1244,609,374,968,91,168,43,151,77,24,72,187,6125
