Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,2,1,4,828,484,158,9,782,456,742,659,1008,876,562,83,801,7314,758,758,749,1076,3,2,18119
Wednesday,0,4,5,2,338,184,925,683,418,775,923,945,559,957,440,54,661,5814,584,676,626,875,3,4,16455
Thursday,3,2,5,2,248,545,244,857,829,278,273,226,581,45,365,965,691,6251,704,679,673,209,5,1,14681
Friday,4,4,0,2,748,732,161,612,121,244,349,546,172,179,67,162,418,3276,370,366,355,442,3,5,9338
Monday,2,5,0,0,511,300,398,437,5,669,260,240,27,225,172,553,311,3114,399,331,311,104,4,3,8381
Tuesday,3,3,2,4,984,971,143,413,281,718,879,430,693,157,527,668,721,6380,706,633,709,532,1,2,16560
Wednesday,4,3,3,3,571,534,692,609,305,531,373,188,400,453,146,387,276,2634,304,325,337,711,0,1,9790
Thursday,3,5,4,1,818,142,342,1073,104,661,855,552,640,375,1043,650,764,6943,720,694,786,174,1,1,17351
Friday,0,2,0,5,494,373,611,781,723,297,861,778,188,177,124,573,708,6344,681,693,686,448,4,2,15553
Monday,5,0,3,4,92,314,296,741,437,786,231,343,417,64,32,888,545,4723,543,565,500,623,5,5,12162
Tuesday,3,1,3,5,361,317,142,477,470,439,594,95,242,877,329,669,576,5245,595,520,523,162,0,0,12645
Wednesday,0,0,2,4,71,902,735,739,215,444,667,165,1037,224,219,336,723,6732,720,734,676,613,2,5,15965
Thursday,4,5,1,5,284,538,208,357,374,722,155,133,139,302,672,644,391,3376,402,402,362,404,2,0,9882
Friday,4,1,1,2,548,198,44,422,721,640,104,170,49,219,74,559,493,4193,446,444,443,331,4,3,10113
Monday,5,5,3,3,638,597,616,48,292,548,800,162,693,121,800,607,453,3708,451,372,448,777,2,3,12152
Tuesday,5,2,5,3,521,787,36,138,84,746,148,971,561,207,543,445,704,6279,698,696,677,153,2,0,14411
Wednesday,0,0,3,1,1006,34,406,1053,512,525,5,416,808,515,620,636,706,6952,729,729,747,462,0,5,16870
Thursday,3,1,1,0,261,169,714,153,376,351,35,159,541,196,129,293,446,3784,442,420,426,456,4,4,9364
Friday,0,3,5,3,520,279,633,242,506,226,191,387,328,77,549,214,338,2735,356,299,337,247,5,4,8484
Monday,5,5,0,2,278,585,758,871,388,49,346,690,657,774,696,203,707,6402,723,702,714,428,1,5,15989
Tuesday,4,3,0,1,603,550,959,691,403,800,169,201,890,308,952,357,633,6118,618,613,697,774,1,0,16345
Wednesday,0,2,1,1,102,315,404,541,445,382,582,816,138,658,271,413,475,4357,505,481,462,835,1,4,12191
Thursday,4,4,0,4,380,200,61,79,390,700,296,614,150,483,671,631,450,3631,457,451,412,99,2,0,10169
Friday,2,2,2,1,585,573,179,826,830,421,130,374,121,831,762,35,467,4487,470,531,464,308,5,2,12408
Monday,3,4,1,5,488,896,482,409,629,653,190,391,362,319,23,9,516,5213,575,570,600,103,2,2,12445
Tuesday,3,4,2,1,145,790,96,339,348,483,15,261,658,733,225,614,412,3953,419,429,420,26,1,4,10381
Wednesday,2,2,0,4,110,49,654,319,795,596,639,249,700,194,553,341,455,3706,400,416,419,757,2,2,11364
Thursday,0,5,0,5,992,192,941,870,867,569,4,940,350,410,240,984,674,6547,743,688,722,446,2,0,17191
Friday,3,4,2,4,665,59,607,143,8,486,139,12,30,206,631,134,372,3643,373,408,444,112,1,1,8487
Monday,4,4,0,4,275,1085,404,1022,214,187,638,1034,402,926,636,922,755,7174,719,786,767,321,1,2,18282
Saturday,5,2,3,3,5,352,80,207,65,367,287,6,283,11,277,80,268,57,333,358,49,87,116,1,3302
Saturday,3,2,2,2,5,317,64,277,43,323,210,79,380,228,147,229,376,15,317,208,19,177,61,2,3486
Saturday,1,1,3,0,1,244,42,274,56,353,33,179,40,385,333,49,68,238,103,306,339,65,81,3,3197
Saturday,1,5,1,0,5,344,26,43,65,25,200,115,225,368,48,327,168,56,175,373,185,93,126,0,2974
Saturday,2,0,4,2,4,352,282,369,140,311,176,48,176,299,182,94,236,123,59,338,79,237,245,4,3762
Saturday,1,2,4,2,3,153,394,280,299,330,58,191,259,61,19,205,182,226,179,160,43,272,344,1,3668
Sunday,4,1,4,5,4,69,164,113,134,381,211,147,340,7,365,96,148,12,163,261,290,119,222,4,3264
Sunday,1,2,5,5,0,112,386,189,90,372,383,380,52,386,24,202,348,136,145,74,367,383,302,0,4344
Sunday,4,3,0,1,1,193,325,159,279,99,5,277,76,262,297,362,251,299,348,266,108,282,375,3,4275
Sunday,3,5,2,4,4,184,199,42,371,3,49,394,285,112,175,94,93,124,227,339,383,321,52,1,3466
Sunday,0,2,4,3,3,37,102,301,335,2,319,117,251,184,62,324,238,86,61,282,367,89,173,1,3343
Sunday,4,3,5,4,2,388,74,163,135,96,69,74,104,178,369,10,158,295,20,380,33,315,123,5,3007
