Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,1,1,5,606,224,667,543,313,294,610,265,554,741,648,12,780,200,247,415,142,717,4,4,7994
Wednesday,0,0,0,3,773,110,508,622,88,283,563,259,29,182,70,658,803,417,246,117,242,796,5,5,6779
Thursday,3,4,3,4,893,856,207,950,362,338,775,667,158,1014,28,984,508,683,180,804,486,259,0,0,10166
Friday,0,1,3,2,193,693,312,135,381,686,627,549,25,465,362,280,333,442,91,380,559,565,1,3,7088
Monday,5,0,5,2,638,1021,496,266,749,736,664,691,290,866,270,1053,756,665,961,1100,210,979,1,0,12424
Tuesday,4,2,0,3,859,157,268,999,622,997,39,706,393,178,919,400,66,161,365,108,931,890,0,1,9068
Wednesday,3,5,5,0,82,247,445,853,397,371,19,212,707,532,538,609,573,619,605,332,81,641,0,5,7881
Thursday,3,2,3,1,748,456,660,94,429,360,552,661,522,465,529,179,116,490,762,732,518,691,4,0,8977
Friday,2,2,1,5,248,363,256,5,389,555,183,699,70,505,153,689,407,538,486,598,580,83,0,3,6820
Monday,0,0,5,0,324,698,716,391,829,600,765,813,17,377,169,606,383,84,597,986,205,874,2,2,9443
Tuesday,2,4,2,2,23,121,725,618,110,712,310,437,591,160,190,15,559,83,25,212,744,787,1,0,6433
Wednesday,2,1,0,2,797,439,252,76,766,993,387,1008,916,11,138,829,544,425,187,551,413,756,4,0,9497
Thursday,2,3,0,2,442,6,722,390,141,667,668,603,540,382,184,399,648,409,790,127,143,320,4,5,7597
Friday,0,1,5,5,689,87,637,291,330,37,253,584,731,161,664,73,510,418,679,327,696,59,2,5,7244
Monday,0,1,3,1,121,481,17,35,257,372,361,577,121,585,900,74,874,189,635,706,355,528,2,0,7195
Tuesday,1,0,2,2,570,360,539,142,55,1101,1085,558,158,936,894,471,688,474,748,1062,912,692,5,0,11455
Wednesday,0,3,5,4,453,538,293,611,650,443,292,497,842,756,641,497,825,218,212,373,470,800,5,1,9429
Thursday,2,5,2,3,487,578,652,277,250,854,631,902,415,44,197,508,664,714,692,366,20,276,3,2,8544
Friday,5,5,1,5,0,856,904,354,741,664,302,759,69,373,122,745,335,421,670,309,736,456,1,1,8834
Monday,2,1,0,3,265,273,386,241,135,134,269,10,234,865,668,66,491,191,700,139,256,197,1,5,5532
Tuesday,4,4,3,1,771,86,280,670,274,335,649,112,801,178,45,467,306,340,83,806,557,139,5,4,6920
Wednesday,5,5,5,4,210,334,600,708,287,199,156,643,764,41,810,374,640,355,140,635,305,433,1,3,7657
Thursday,1,2,4,2,530,437,160,663,85,244,592,420,818,127,280,49,436,278,171,158,829,364,0,2,6652
Friday,2,4,0,2,372,794,586,703,592,577,479,129,369,515,529,591,168,676,330,634,370,636,5,3,9066
Monday,4,2,3,0,297,479,533,504,352,685,219,636,494,513,178,47,424,44,576,166,555,176,3,3,6893
Tuesday,3,4,2,3,451,685,33,11,276,229,83,110,614,303,207,543,410,716,726,115,629,452,5,1,6611
Wednesday,0,4,0,5,898,886,874,586,606,877,118,845,511,975,982,776,120,1013,189,332,41,396,5,5,11044
Thursday,0,3,2,4,673,47,283,30,680,618,776,466,986,823,956,583,685,457,85,779,983,904,0,4,10827
Friday,3,1,5,4,709,570,216,997,156,865,728,813,758,483,472,416,480,187,633,580,638,272,2,3,9991
Monday,2,2,5,5,49,250,1075,720,195,472,946,629,1030,723,257,113,967,194,913,960,1043,490,3,2,11045
Saturday,1,1,1,0,5,0,3,109,82,110,130,1861,2262,479,1427,925,90,82,4,33,129,127,174,152,8187
Saturday,5,3,5,0,1,5,5,25,10,107,141,2226,1413,891,486,1856,16,138,190,84,32,196,186,130,8151
Saturday,4,1,1,2,2,4,0,183,118,146,64,539,1701,1117,2698,2145,169,23,154,156,119,73,66,117,9602
Saturday,3,5,3,4,2,0,0,33,48,173,113,508,1786,909,1360,2215,22,98,53,163,85,190,21,102,7896
Saturday,3,4,1,1,3,0,5,186,80,80,113,805,2046,418,1203,1629,181,12,128,140,38,28,53,70,7227
Saturday,4,2,2,2,4,2,4,120,26,69,197,757,1073,1732,353,1378,130,120,64,47,90,168,18,62,6424
Sunday,0,2,0,5,3,3,3,12,129,3,154,996,509,1483,2047,2455,82,40,162,49,40,153,103,115,8548
Sunday,0,2,1,5,3,2,0,193,116,70,115,713,1006,1257,407,1601,23,45,47,107,49,51,104,11,5928
Sunday,4,5,0,4,0,4,2,50,23,21,156,377,724,1040,1717,1359,14,34,16,97,42,192,28,66,5975
Sunday,2,2,4,0,4,3,2,48,64,128,139,1357,653,1609,992,392,40,70,71,190,136,139,149,8,6202
Sunday,1,3,2,2,1,5,4,1,33,104,147,1774,388,1415,1068,781,179,125,129,11,155,24,2,33,6387
Sunday,5,5,1,2,4,4,2,52,138,86,172,2083,608,2577,1552,1069,155,108,160,80,190,27,178,133,9391
