Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,2,4,5,165,793.0,7279,2272,1000,811,168,74,165,153,33,19,111,108,56,65,127,53,0,2,13468.0
Wednesday,1,4,4,5,170,630.0,5803,1831,744,666,162,50,85,63,197,98,166,149,9,195,23,150,0,4,11209.0
Thursday,0,4,1,1,22,330.0,2560,858,400,274,62,86,183,77,48,195,135,50,78,101,87,118,0,1,5671.0
Friday,1,4,2,4,171,523.0,4659,1486,554,476,7,127,134,8,185,96,90,9,29,132,19,138,5,2,8861.0
Monday,0,0,4,2,39,397.0,3640,1118,733,437,98,42,58,20,197,58,167,141,143,105,152,89,4,0,7644.0
Tuesday,1,2,1,1,67,654.0,6248,1936,751,661,179,97,143,65,38,199,148,6,155,68,89,49,0,5,11563.0
Wednesday,1,2,1,2,140,753.0,6548,2033,893,700,169,188,36,108,73,59,87,134,192,56,71,179,1,5,12431.0
Thursday,4,3,2,1,193,631.0,5716,1741,1188,647,142,94,90,174,97,183,58,43,165,105,133,199,1,1,11611.0
Friday,4,2,1,2,53,758.0,7249,2218,921,773,123,180,126,122,174,7,133,140,159,144,8,171,4,2,13474.0
Monday,0,2,2,3,171,666.0,6257,1966,891,695,80,154,85,134,152,160,161,70,37,151,121,44,5,2,12009.0
Tuesday,3,1,1,5,106,691.0,5942,1796,843,606,41,21,144,152,137,132,91,103,187,109,16,14,2,5,11148.0
Wednesday,5,5,4,4,109,660.0,6539,2032,1026,680,153,127,64,57,6,143,5,59,176,64,186,75,0,4,12183.0
Thursday,5,1,0,4,52,431.0,3452,1078,537,373,119,175,195,175,171,144,135,68,172,177,51,75,1,0,7591.0
Friday,0,3,4,3,200,743.0,6435,2007,1117,708,160,102,151,97,89,157,14,52,54,146,177,143,3,1,12566.0
Monday,3,4,3,1,156,753.0,7229,2267,1027,787,60,29,194,0,47,188,124,80,39,96,168,9,3,4,13271.0
Tuesday,1,5,0,4,129,630.0,6146,1941,918,629,87,37,69,17,194,93,52,10,117,48,57,36,2,5,11227.0
Wednesday,1,4,1,5,34,674.0,6309,1937,1216,674,56,115,164,64,47,123,61,10,169,179,189,145,5,3,12185.0
Thursday,5,2,2,1,195,690.0,6132,1937,1153,632,108,12,110,164,83,30,164,179,84,134,3,197,4,3,12024.0
Friday,3,1,3,2,17,625.0,5415,1715,880,545,15,135,135,41,61,76,180,130,41,57,92,169,5,2,10345.0
Monday,0,2,2,2,96,462.0,4416,1332,577,479,132,85,43,19,27,164,134,140,168,113,175,33,3,4,8608.0
Tuesday,5,4,5,1,52,380.0,3182,982,387,354,155,137,132,54,125,189,29,108,33,92,161,48,5,5,6625.0
Wednesday,1,1,2,3,176,523.0,4238,1317,920,490,130,131,76,3,181,117,34,59,106,35,144,121,4,2,8814.0
Thursday,0,5,1,5,60,374.0,3144,965,587,398,159,146,141,162,66,6,122,19,193,44,124,99,0,3,6823.0
Friday,2,5,4,2,37,366.0,3493,1136,460,383,82,157,119,52,196,34,122,172,76,11,21,200,2,1,7133.0
Monday,1,0,2,1,104,324.0,2717,845,499,359,15,122,94,116,47,28,92,102,103,68,61,90,3,3,5796.0
Tuesday,3,2,2,0,151,587.0,5146,1579,865,589,162,174,1,167,31,188,40,56,196,79,122,156,0,2,10298.0
Wednesday,3,0,3,5,134,780.0,7488,2264,1221,778,192,16,107,190,46,163,91,181,73,0,145,136,1,4,14021.0
Thursday,4,0,4,5,17,531.0,4393,1362,724,484,129,49,107,34,130,49,149,33,20,44,93,65,3,4,8433.0
Friday,3,1,3,3,67,523.0,4904,1514,788,495,10,22,138,63,41,132,96,162,199,192,104,198,5,3,9666.0
Monday,2,2,4,0,137,662.0,6553,2044,918,727,163,193,120,189,142,109,24,118,49,168,186,6,5,2,12523.0
Saturday,2,2,1,3,5,3.0,1,58,9,170,80,1072,2694,1622,600,2104,43,55,172,120,197,152,12,12,9189.0
Saturday,0,1,2,5,4,0.0,1,112,123,137,87,308,552,1299,851,1123,131,117,149,180,159,164,159,158,5822.0
Saturday,2,2,3,0,0,3.0,5,86,193,62,150,1402,946,2342,505,1829,105,193,105,199,166,66,30,175,8569.0
Saturday,0,1,3,1,0,2.0,4,163,161,129,103,904,685,302,1197,1577,71,80,121,52,196,191,14,85,6042.0
Saturday,3,4,4,5,4,2.0,5,124,107,36,85,1893,500,2361,924,1400,115,138,25,74,32,59,99,129,8128.0
Saturday,2,4,1,5,4,5.0,0,170,190,75,157,1070,291,1336,804,577,80,167,62,46,31,192,147,111,5527.0
Sunday,5,1,4,0,1,0.0,3,85,128,155,15,442,925,1752,1274,2130,65,96,101,152,156,88,34,101,7713.0
Sunday,5,2,3,3,5,1.0,4,28,11,25,96,1516,1989,2550,512,1003,75,159,147,192,7,2,17,174,8526.0
Sunday,5,3,0,3,0,5.0,0,114,152,50,110,2362,2959,1855,1205,609,165,74,142,176,164,194,104,168,10619.0
Sunday,3,5,4,3,0,1.0,2,84,162,198,21,992,1682,330,1317,694,95,84,127,153,140,147,125,38,6407.0
Sunday,1,5,2,4,2,0.0,1,122,181,30,146,847,315,608,1203,1478,138,107,139,72,74,52,168,40,5735.0
Sunday,3,0,5,5,4,0.0,0,137,113,148,138,873,575,1145,1455,323,198,155,94,48,104,132,1,7,5663.0
