Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,1,5,4,27,359.0,346,1488,2529,2759,112,170,30,88,140,175,44,152,191,130,175,64,2,0,8992.0
Wednesday,2,4,3,1,64,758.0,1210,3678,6225,7181,21,162,19,17,69,75,31,0,123,1,87,7,2,4,19744.0
Thursday,0,0,3,3,70,510.0,692,2176,3558,4307,183,144,67,95,46,6,189,44,44,151,85,192,2,0,12567.0
Friday,3,5,5,3,130,631.0,1129,3313,5216,6225,41,138,58,171,88,70,126,173,190,28,95,50,3,2,17893.0
Monday,5,1,0,5,117,599.0,1153,2946,4552,5484,197,21,172,192,194,190,63,97,115,167,128,15,3,5,16421.0
Tuesday,5,3,1,5,56,710.0,774,3242,5308,6154,174,89,24,93,173,126,124,53,21,127,178,182,2,0,17624.0
Wednesday,1,1,0,4,10,772.0,1098,3846,5770,7191,98,8,195,181,185,43,111,180,70,198,128,20,5,1,20116.0
Thursday,2,5,2,1,151,607.0,1101,3384,5232,6020,153,120,124,148,72,183,133,195,52,108,35,197,3,5,18033.0
Friday,3,0,3,0,134,765.0,941,4103,5858,7079,81,15,163,66,198,101,60,108,22,172,42,117,3,4,20038.0
Monday,2,3,4,3,175,735.0,1376,3535,5341,6642,105,12,87,134,42,27,20,48,30,169,30,58,2,3,18583.0
Tuesday,5,5,5,1,104,415.0,514,1795,2999,3290,66,83,149,6,166,165,44,132,170,97,1,44,3,2,10261.0
Wednesday,0,0,1,4,28,279.0,537,1369,2314,2716,36,6,102,195,96,52,51,28,118,121,5,188,1,0,8247.0
Thursday,5,2,1,2,55,705.0,673,3565,5620,6197,60,134,195,151,144,148,157,112,128,177,184,124,1,1,18541.0
Friday,5,5,1,4,170,635.0,769,3368,4963,6061,183,33,38,22,183,198,198,29,164,4,155,158,5,0,17351.0
Monday,0,1,3,1,59,316.0,611,1446,2586,2770,71,101,91,85,89,1,104,80,66,3,142,35,3,1,8665.0
Tuesday,2,2,1,2,152,767.0,892,3492,5849,6696,74,46,137,64,100,10,141,165,142,78,10,175,0,2,18999.0
Wednesday,4,3,2,1,78,340.0,341,1617,2560,2826,189,143,10,101,176,7,145,42,179,71,71,39,1,1,8947.0
Thursday,2,4,5,2,95,397.0,796,2115,3411,3902,76,121,157,177,4,56,107,119,22,195,183,194,0,1,12141.0
Friday,3,3,4,4,40,538.0,665,3241,4605,5276,160,89,88,132,55,27,67,176,18,171,30,192,0,3,15587.0
Monday,0,3,1,3,82,693.0,911,3487,5738,6413,54,21,11,168,122,51,176,146,83,131,72,53,2,3,18424.0
Tuesday,2,2,5,0,21,357.0,457,1765,2702,3198,105,193,98,89,180,127,47,76,89,125,153,24,2,3,9820.0
Wednesday,4,3,3,2,4,677.0,1142,3402,5319,5909,42,164,34,51,164,76,19,146,97,80,116,52,3,2,17511.0
