Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,4,4,5,275,41,684,587,751,413,353,109,183,439,350,402,345,698,1396,3315,396,14,3,3,10775
Wednesday,2,1,2,5,540,149,160,492,613,271,693,734,462,506,718,477,383,601,1244,2957,329,724,2,1,12066
Thursday,5,2,4,3,83,295,873,49,90,888,504,1014,17,672,875,788,659,1386,2604,6527,709,119,2,5,18173
Friday,1,3,5,0,576,1033,253,46,930,339,462,306,929,458,70,47,751,1340,2666,6675,712,407,1,4,18014
Monday,4,2,2,1,169,204,808,453,154,872,889,699,833,769,71,833,606,1109,2256,5611,559,644,4,5,17557
Tuesday,3,1,2,3,442,615,71,699,202,198,375,42,231,416,95,344,287,583,1103,2726,328,137,4,2,8909
Wednesday,5,4,3,2,287,6,47,159,112,809,236,376,765,506,735,109,456,898,1772,4361,495,421,2,2,12568
Thursday,3,5,0,3,336,704,320,170,286,246,478,360,632,724,382,172,337,683,1282,3097,369,359,4,0,10952
Friday,4,0,0,2,593,186,100,675,153,25,399,633,763,658,484,977,593,1200,2354,5863,609,23,0,1,16295
Monday,1,2,2,2,46,104,941,206,493,524,844,603,755,307,977,430,707,1251,2479,6175,706,480,0,2,18037
Tuesday,1,3,0,0,689,534,355,621,304,59,773,762,753,586,402,181,390,868,1558,3861,438,363,1,5,13507
Wednesday,4,3,4,3,390,204,863,611,915,624,116,118,694,425,167,786,672,1348,2632,6526,739,951,3,2,18800
Thursday,3,3,4,5,194,587,910,835,798,839,585,402,173,470,352,737,588,1237,2326,5832,612,64,1,3,17560
Friday,4,1,5,0,854,995,342,468,431,929,880,661,914,915,561,988,672,1226,2465,6093,660,96,1,2,20163
Monday,3,2,1,0,259,667,114,494,423,111,641,496,376,110,147,582,291,631,1074,2712,363,582,4,2,10085
Tuesday,0,1,3,5,811,987,654,795,622,76,559,661,805,964,167,492,742,1366,2797,6787,744,617,5,1,20661
Wednesday,3,2,0,2,787,162,155,387,192,755,119,37,325,252,301,570,382,729,1459,3651,460,778,3,2,11513
Thursday,2,1,0,1,520,413,222,50,603,475,727,784,380,696,462,157,398,827,1525,3791,423,667,1,1,13126
Friday,4,0,2,3,392,121,625,532,564,154,375,58,514,87,729,744,481,947,1782,4453,520,3,0,3,13093
Monday,4,2,2,5,490,493,923,933,647,251,139,732,1046,224,218,1001,664,1348,2710,6669,690,17,0,2,19210
Tuesday,0,0,3,4,843,565,782,284,129,817,559,837,217,944,946,789,833,1566,3012,7560,792,1024,5,4,22515
Wednesday,2,1,1,5,854,811,494,159,191,10,677,920,188,278,245,923,691,1235,2417,5982,676,474,4,1,17239
Thursday,5,0,4,0,1068,901,207,615,6,326,281,247,795,999,286,260,802,1562,2996,7494,795,1110,2,2,20763
Friday,5,5,3,0,240,120,648,249,671,206,261,210,712,580,150,94,382,764,1445,3552,412,328,1,0,11038
Monday,0,5,3,0,595,740,725,671,345,114,46,9,553,725,126,143,399,782,1388,3517,420,728,1,0,12035
Tuesday,1,5,5,0,197,785,540,760,244,672,330,454,756,265,83,502,467,929,1853,4605,508,612,0,4,14577
Wednesday,5,1,0,4,301,712,230,415,175,237,704,40,352,336,558,667,471,869,1652,3927,400,536,4,5,12601
Thursday,1,0,4,1,5,22,44,464,686,479,96,754,757,452,229,665,376,739,1309,3257,377,518,3,0,11238
Friday,0,3,1,3,97,197,187,771,400,877,128,795,260,183,144,78,698,1319,2510,6242,710,315,2,5,15925
Monday,1,2,5,5,779,415,420,549,179,831,853,791,59,627,957,927,752,1444,2852,7127,725,877,2,4,21183
Saturday,4,0,5,3,0,1,2,124,180,3,138,3070,694,1798,2427,1250,102,65,136,89,42,72,74,46,10325
Saturday,0,0,3,4,3,0,2,93,158,136,132,1272,1012,1607,690,345,3,147,140,166,75,126,56,108,6278
Saturday,3,4,1,0,4,2,5,11,25,79,39,1717,1149,634,2773,2226,64,33,103,27,148,68,173,200,9488
Saturday,5,0,3,1,4,3,3,93,29,132,25,2800,1731,2279,640,1185,100,5,94,107,130,123,31,133,9656
Saturday,4,1,1,1,1,3,2,30,93,5,127,1321,495,1755,2185,895,136,120,60,89,179,0,37,30,7570
Saturday,0,1,1,1,3,1,1,135,167,55,67,1677,662,1331,1081,392,107,198,127,130,91,160,107,100,6595
Sunday,4,0,5,5,0,3,1,126,84,105,114,1078,529,2170,1630,2668,13,2,148,195,150,99,17,169,9315
Sunday,2,5,3,2,4,1,1,86,78,198,49,493,1525,1016,2452,1944,76,12,89,84,138,62,14,58,8392
Sunday,4,2,0,1,4,0,4,83,88,164,153,1431,1877,512,908,2295,26,85,123,36,169,46,143,70,8224
Sunday,5,2,5,5,5,3,0,190,17,33,1,1559,526,1989,1093,2528,156,93,97,17,177,142,13,112,8768
Sunday,0,5,5,0,1,4,5,32,9,23,33,1230,456,1609,1927,850,87,135,91,77,137,184,81,158,7139
Sunday,2,3,4,5,1,4,3,122,129,131,184,1574,399,2024,864,1169,120,97,104,62,113,65,98,126,7403
