Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,3,4,2,587,111,957,842,246,276,634,679,155,113,858,280,2413,664,5985,1207,1870,171,5,4,18070
Wednesday,2,0,0,5,882,34,947,560,235,701,403,947,558,647,68,209,2418,644,5925,1275,1809,85,3,0,18357
Thursday,0,1,0,0,209,415,607,568,688,518,353,100,760,105,349,51,1722,454,4226,902,1360,709,2,3,14102
Friday,2,0,0,1,493,82,22,929,460,922,658,1020,473,84,1006,665,2753,765,6672,1343,1999,314,3,1,20667
Monday,4,0,4,5,704,732,725,548,261,571,446,145,244,338,107,600,1188,362,2977,598,907,376,0,0,11842
Tuesday,3,0,1,2,614,408,986,350,468,198,118,782,786,453,963,840,2777,678,6875,1390,2067,450,4,3,21216
Wednesday,2,3,5,0,802,665,453,864,278,894,795,83,575,639,267,1043,3038,818,7492,1502,2279,1053,5,4,23559
Thursday,3,1,5,5,169,42,49,692,628,74,672,553,646,592,89,633,1424,445,3579,761,1107,238,1,1,12409
Friday,4,1,2,2,838,974,352,731,859,575,78,125,385,681,187,455,2489,637,6024,1242,1878,896,2,5,19422
Monday,3,3,3,1,432,771,780,875,557,462,346,827,791,548,80,145,2036,569,5082,1061,1504,651,3,2,17532
Tuesday,3,2,1,3,986,71,285,221,687,282,906,400,136,734,450,95,2504,679,6244,1282,1917,733,5,0,18626
Wednesday,1,4,1,4,46,526,586,121,538,212,7,445,890,359,664,70,1954,535,4780,973,1510,652,2,4,14884
Thursday,3,3,2,4,767,443,566,685,366,664,220,760,416,472,261,31,1325,412,3281,680,1040,414,1,1,12817
Friday,1,0,1,0,550,423,857,482,998,104,385,562,927,756,692,702,2642,653,6490,1347,1949,873,4,0,21398
Monday,0,5,1,5,287,106,726,722,961,787,321,529,474,548,745,1011,2690,755,6660,1396,2069,800,1,2,21601
Tuesday,0,2,0,3,109,747,360,589,985,870,207,1055,285,243,729,30,2717,740,6733,1389,2077,646,0,1,20517
Wednesday,1,0,2,3,364,123,310,453,410,582,344,520,153,224,751,673,1607,412,4005,875,1230,60,0,2,13104
Thursday,1,0,5,5,695,694,775,607,865,344,605,54,364,125,848,542,1778,536,4516,887,1328,48,2,4,15628
Friday,3,1,4,2,166,599,406,477,66,64,2,223,271,530,152,352,1130,288,2687,594,852,498,1,2,9370
Monday,2,2,0,1,574,559,10,485,27,392,750,633,581,423,635,113,1294,350,3128,708,950,268,5,1,11891
Tuesday,0,3,5,3,624,541,98,349,599,647,644,436,613,256,327,516,1459,351,3520,778,1098,367,4,0,13238
Wednesday,0,5,4,1,21,142,695,473,544,219,693,741,460,58,446,607,2300,631,5581,1125,1712,74,5,4,16541
Thursday,0,3,0,3,498,461,148,380,505,608,38,507,161,448,824,553,1604,449,4014,825,1200,410,0,3,13642
Friday,1,4,0,0,214,74,300,429,64,41,284,127,629,613,380,68,1537,469,3741,800,1167,789,5,3,11739
Monday,0,2,0,0,315,734,57,263,579,162,548,784,282,799,331,156,2402,651,5989,1208,1817,985,1,4,18069
Tuesday,2,0,2,2,463,474,181,933,702,401,32,119,164,961,362,679,2295,611,5712,1180,1787,194,0,3,17259
Wednesday,2,1,4,4,346,193,574,308,128,574,415,421,654,612,218,373,1461,378,3535,739,1080,457,2,2,12481
Thursday,3,0,5,0,180,634,810,349,698,532,427,768,627,645,48,25,1863,518,4484,976,1354,297,5,4,15252
Friday,2,4,5,2,355,876,264,818,390,132,417,1051,417,989,400,572,3061,815,7451,1540,2312,307,3,1,22184
Monday,4,2,2,2,950,857,51,377,701,30,543,807,4,580,635,98,2560,642,6328,1338,1958,712,2,3,19186
Saturday,1,2,5,5,5,1750,2834,612,122,111,108,74,150,86,167,144,153,80,107,107,18,138,62,0,6841
Saturday,1,1,1,2,1,396,1484,1911,50,72,99,143,103,176,118,2,72,118,21,54,29,94,152,4,5104
Saturday,4,5,2,3,4,1866,469,1408,110,149,122,62,79,120,133,58,159,172,2,25,125,9,28,5,5119
Saturday,1,5,5,4,2,2342,963,1399,15,114,189,106,143,106,142,143,164,98,44,19,74,131,125,0,6334
Saturday,2,0,5,0,0,1672,1159,591,28,98,143,11,185,44,71,31,12,116,9,27,103,174,183,4,4668
Saturday,0,5,5,0,0,2885,2364,1737,147,178,36,6,154,129,67,143,72,197,19,37,4,64,152,1,8402
Sunday,2,0,3,5,5,458,814,1579,39,187,170,123,157,83,62,108,0,63,72,149,109,100,110,4,4402
Sunday,5,5,5,2,0,1400,1703,682,111,132,175,112,180,100,136,116,1,129,180,177,109,160,95,0,5715
Sunday,0,4,1,0,0,2091,1063,2627,49,185,105,199,31,104,50,41,139,42,13,47,75,146,54,3,7069
Sunday,5,5,0,2,5,1764,2417,2962,62,17,23,103,12,74,34,126,1,184,8,76,36,112,199,1,8228
Sunday,2,2,3,0,1,1634,2030,813,3,194,113,105,145,97,66,101,94,97,48,168,77,149,137,4,6083
Sunday,3,5,4,0,0,2453,693,1792,90,127,139,173,116,149,128,26,14,166,188,189,11,160,57,0,6683
