Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,0,4,2,0,41,4799.0,2879,959,479,478,10,4,184,72,70,58,7,149,200,103,24,31,0,1,10554.0
Wednesday,5,0,0,4,171,4080.0,2448,816,408,384,195,178,172,33,87,185,117,50,80,47,0,25,5,3,9493.0
Thursday,2,3,5,3,82,4373.0,2624,874,437,36,49,26,112,17,98,7,147,81,50,149,36,27,3,4,9245.0
Friday,0,0,1,1,79,7186.0,4311,1437,718,494,89,28,62,119,32,174,124,7,3,80,137,101,2,3,15188.0
Monday,5,0,3,1,80,5563.0,3337,1112,556,381,91,32,198,152,9,42,31,86,36,118,136,93,5,5,12072.0
Tuesday,0,0,0,2,125,2787.0,1672,557,278,53,31,50,130,169,189,37,180,55,106,133,137,39,1,0,6731.0
Wednesday,3,0,2,0,13,3528.0,2117,705,352,181,85,26,62,88,150,50,140,49,174,26,65,109,0,0,7925.0
Thursday,5,3,5,3,23,7176.0,4305,1435,717,35,30,119,79,136,186,57,172,85,146,20,85,31,5,5,14863.0
Friday,3,5,3,1,93,4974.0,2984,994,497,59,154,182,175,180,156,49,25,93,6,90,89,25,2,1,10840.0
Monday,4,0,1,2,72,3869.0,2321,773,386,190,158,7,23,157,162,194,121,102,158,136,112,3,1,4,8956.0
Tuesday,0,5,0,3,55,5630.0,3378,1126,563,236,50,121,2,167,62,61,120,140,87,47,170,86,2,1,12112.0
Wednesday,0,1,0,2,59,5422.0,3253,1084,542,50,130,126,126,135,90,145,28,100,18,131,137,141,1,1,11722.0
Thursday,1,0,0,4,75,4032.0,2419,806,403,384,184,47,22,141,38,27,47,71,18,57,4,157,4,3,8944.0
Friday,1,2,2,3,91,4804.0,2882,960,480,47,78,6,44,75,80,156,195,88,75,56,123,64,3,4,10319.0
Monday,5,2,3,0,40,6764.0,4058,1352,676,110,112,186,135,60,87,131,93,105,63,186,53,61,1,3,14286.0
Tuesday,3,1,2,4,96,3767.0,2260,753,376,7,119,108,90,129,118,72,90,177,72,1,162,66,4,2,8479.0
Wednesday,5,0,3,0,151,6899.0,4139,1379,689,209,69,43,13,67,9,123,57,48,62,67,28,40,3,4,14107.0
Thursday,0,4,1,3,165,6791.0,4074,1358,679,24,54,152,49,44,180,78,15,156,189,49,180,145,3,1,14394.0
Friday,5,5,4,2,75,3366.0,2019,673,336,2,62,144,30,111,81,85,131,174,91,59,113,11,5,1,7585.0
Monday,5,1,4,5,118,2797.0,1678,559,279,7,110,185,132,115,9,195,6,138,72,165,89,75,3,5,6752.0
Tuesday,3,2,0,1,20,6840.0,4104,1368,684,470,145,62,65,52,80,91,44,35,87,20,146,30,3,0,14352.0
Wednesday,1,2,1,1,27,3135.0,1881,627,313,116,153,37,130,152,194,20,107,166,36,97,164,21,4,5,7390.0
Thursday,1,5,4,3,55,3626.0,2175,725,362,257,19,150,74,31,108,16,126,31,170,102,200,99,0,1,8340.0
Friday,5,5,0,0,186,4083.0,2449,816,408,326,122,65,10,15,159,189,170,103,170,75,31,110,0,0,9497.0
Monday,2,2,1,3,189,7171.0,4302,1434,717,273,156,30,123,168,159,64,12,13,29,89,197,154,3,1,15292.0
Tuesday,0,3,0,0,114,3915.0,2349,783,391,229,41,116,6,108,4,166,155,141,60,192,82,133,4,0,8992.0
Wednesday,4,4,3,0,58,7054.0,4232,1410,705,325,192,95,158,97,41,108,192,0,25,71,126,29,1,0,14930.0
Thursday,2,0,0,3,98,7295.0,4377,1459,729,591,131,100,71,13,54,36,25,54,156,102,27,8,0,3,15334.0
Friday,0,5,3,2,86,2631.0,1578,526,263,31,13,79,96,123,188,119,139,167,131,103,163,183,4,1,6634.0
Monday,0,5,2,5,134,5961.0,3576,1192,596,210,105,23,65,22,172,172,167,88,76,81,53,174,1,4,12884.0
Saturday,2,0,1,1,4,4.0,46,24,44,129,151,13,192,94,17,135,1679,1135,559,2267,117,175,23,1,6813.0
Saturday,1,3,1,4,0,1.0,81,128,179,11,92,80,159,55,61,91,782,1868,439,1455,139,160,167,5,5962.0
Saturday,1,3,2,3,3,2.0,32,119,76,22,195,145,6,183,121,173,1237,641,2900,2338,69,103,4,3,8381.0
Saturday,0,2,0,1,3,2.0,9,8,142,170,45,61,108,48,40,37,2617,1057,1663,2104,187,123,200,2,8629.0
Saturday,0,5,3,5,4,3.0,20,49,30,95,181,130,42,121,79,115,1602,820,443,1179,81,112,16,3,5138.0
Saturday,1,3,1,2,3,0.0,89,62,49,106,185,74,183,39,137,147,822,1277,550,307,40,74,21,5,4177.0
Sunday,1,4,1,0,1,5.0,187,12,1,138,180,111,87,68,131,92,548,1470,1039,2377,135,152,58,1,6799.0
Sunday,0,5,2,0,1,5.0,171,114,14,28,71,70,157,155,40,6,1452,866,1092,546,93,83,66,5,5042.0
Sunday,2,1,2,2,1,1.0,98,124,23,30,120,127,85,18,35,127,2589,2053,1092,573,181,69,133,1,7487.0
Sunday,3,0,2,0,0,1.0,92,47,54,71,162,45,87,95,128,88,457,873,1694,2148,57,191,195,3,6493.0
Sunday,5,3,3,5,2,1.0,146,111,90,74,125,85,133,171,105,108,691,333,975,1372,104,97,13,3,4755.0
Sunday,1,2,1,2,2,1.0,139,189,173,78,100,45,171,13,119,22,429,1953,1567,871,30,104,136,1,6149.0
