Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,5,4,2,174,1126.0,1112,2190,5268,1787,23,165,33,84,51,20,20,41,102,29,135,187,2,0,12564.0
Wednesday,1,0,3,1,175,760.0,719,1393,3451,1367,28,128,44,92,25,27,37,174,72,196,1,184,3,2,8883.0
Thursday,0,1,3,2,199,600.0,590,1025,2548,1045,142,145,6,18,97,2,146,140,115,165,166,152,1,4,7312.0
Friday,4,0,0,2,60,1447.0,1467,2773,6884,2790,173,95,36,122,51,5,91,181,98,51,112,89,4,0,16535.0
Monday,1,4,4,5,43,690.0,701,1318,3154,1220,147,92,89,23,175,35,161,48,100,155,133,63,3,1,8365.0
Tuesday,5,2,4,4,22,775.0,752,1551,3677,1433,95,21,7,73,164,80,51,154,97,54,19,10,3,5,9058.0
Wednesday,2,2,0,0,80,1244.0,1268,2442,5890,2131,36,155,155,105,121,102,128,118,113,36,132,21,5,2,14288.0
Thursday,3,3,3,4,123,1452.0,1404,2796,6791,2164,15,24,61,47,40,113,2,2,26,194,96,120,0,1,15484.0
Friday,0,4,0,4,72,1081.0,1108,2194,5338,1688,91,89,11,63,89,62,33,72,9,62,80,81,0,4,12235.0
Monday,1,1,3,0,199,625.0,606,1164,2883,984,12,172,79,167,178,29,173,66,99,102,187,121,4,4,7859.0
Tuesday,4,0,2,4,103,1473.0,1407,2911,7038,2208,12,78,70,18,137,102,173,77,79,106,84,102,5,0,16193.0
Wednesday,1,2,3,2,51,1344.0,1351,2583,6314,1935,154,159,22,55,86,161,158,172,75,154,162,118,3,1,15066.0
Thursday,5,0,0,1,8,993.0,949,1973,4741,1931,3,63,185,23,77,125,43,189,87,161,109,149,3,4,11822.0
Friday,1,5,4,0,11,1307.0,1315,2579,6424,2010,171,168,197,28,34,61,188,4,169,133,150,188,5,5,15157.0
Monday,3,0,1,2,15,1434.0,1385,2787,6836,2711,128,113,95,72,61,62,12,113,75,17,107,15,1,3,16048.0
Tuesday,3,1,5,3,125,1452.0,1453,2854,6932,2240,150,180,126,152,80,185,126,92,73,66,0,48,0,3,16349.0
Wednesday,2,1,5,2,74,1324.0,1261,2546,6171,2013,142,0,44,134,27,64,151,88,25,78,135,83,2,1,14373.0
Thursday,4,2,5,3,101,1369.0,1370,2760,6660,2368,78,161,93,81,71,186,75,37,133,162,194,64,3,4,15984.0
Friday,5,5,1,2,52,1026.0,1100,2099,5001,1542,108,113,1,87,29,9,17,200,198,40,0,37,2,1,11675.0
Monday,3,5,2,1,12,837.0,825,1636,4050,1305,156,5,159,61,102,200,51,108,88,140,181,112,5,2,10046.0
