Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,5,2,1,308,322,83,270,436,443,687,55,286,328,345,230,556,136,311,502,288,363,4,5,5968
Wednesday,4,3,3,3,562,21,605,48,443,696,311,53,410,786,179,242,504,399,490,31,387,53,5,1,6239
Thursday,2,2,2,2,520,779,704,5,695,842,697,278,115,689,779,256,503,263,948,71,744,971,0,5,9872
Friday,0,0,2,1,67,454,647,61,422,670,453,404,602,295,184,485,391,401,697,369,601,261,2,3,7472
Monday,0,3,2,3,571,420,411,731,755,537,738,604,153,885,336,651,536,63,833,233,49,296,5,2,8817
Tuesday,2,1,3,4,5,78,420,660,553,381,171,61,437,123,30,574,136,17,226,755,182,419,0,0,5238
Wednesday,4,0,2,0,102,303,60,648,473,442,715,507,411,678,787,208,92,707,13,766,809,69,1,0,7797
Thursday,4,3,0,3,672,7,541,113,758,652,387,174,831,131,354,119,368,794,318,600,661,4,0,1,7495
Friday,2,3,5,0,133,620,38,889,849,75,823,131,468,916,459,192,468,183,474,749,912,595,4,5,8993
Monday,2,4,3,3,893,478,739,560,325,147,52,562,154,140,582,698,699,325,510,317,833,494,3,4,8527
Tuesday,2,4,0,2,430,0,496,310,239,298,594,492,29,416,702,669,256,666,631,95,261,245,0,4,6841
Wednesday,4,3,2,5,471,390,610,519,341,591,184,415,73,422,441,379,780,540,635,358,767,670,4,3,8607
Thursday,2,4,3,1,82,68,465,469,492,466,464,462,412,51,224,465,566,226,299,533,722,13,4,2,6495
Friday,4,3,5,0,107,132,256,824,178,615,570,698,92,62,390,657,845,753,86,240,693,389,4,1,7604
Monday,5,3,4,5,304,23,225,261,248,271,324,432,495,165,98,47,245,714,89,383,354,612,5,4,5316
Tuesday,0,1,5,4,677,790,702,968,373,621,445,446,152,634,528,638,149,773,933,770,314,711,4,5,10643
Wednesday,1,5,5,1,320,840,121,662,451,829,11,1072,886,293,506,470,470,204,521,26,189,344,2,0,8229
Thursday,4,1,0,4,90,503,29,804,447,604,849,604,138,841,555,208,755,494,275,45,526,410,0,2,8188
Friday,2,5,0,1,620,201,308,533,107,709,168,625,553,16,44,476,488,124,267,477,626,147,1,5,6503
Monday,0,4,1,1,170,664,263,726,560,615,59,257,106,320,244,580,299,1,27,128,725,375,1,4,6130
Tuesday,4,4,3,5,709,909,573,734,134,75,158,856,676,236,735,729,146,224,630,714,367,233,1,5,8860
Wednesday,5,2,5,2,629,350,464,709,542,138,671,42,260,635,166,998,259,727,436,879,688,636,3,3,9249
Thursday,4,4,3,2,497,115,346,388,757,678,222,475,417,109,435,753,678,29,520,305,521,553,1,0,7812
Friday,4,2,2,4,830,354,367,481,62,568,319,247,285,810,225,513,117,782,201,25,126,286,2,4,6616
Monday,0,4,0,3,708,654,471,682,779,300,411,200,380,124,593,747,716,486,363,19,100,54,5,0,7799
Tuesday,4,4,0,1,265,31,483,450,536,414,713,285,28,813,100,938,180,218,69,213,475,718,4,3,6945
Wednesday,0,1,2,4,198,281,436,706,701,157,698,512,6,714,247,339,575,513,257,90,11,411,2,5,6866
Thursday,2,0,5,3,107,722,600,923,488,664,37,891,297,577,224,27,1058,592,55,911,770,739,0,0,9692
Friday,1,0,5,2,80,873,488,626,177,683,192,650,856,536,815,74,472,434,391,108,905,506,5,2,8881
Monday,0,1,1,0,360,489,4,527,100,210,702,157,959,827,213,486,590,827,41,750,480,1012,5,0,8741
Saturday,5,3,0,3,0,141,244,239,172,114,259,50,56,290,34,144,350,337,220,3,281,243,49,5,3242
Saturday,0,2,2,3,1,246,155,371,233,261,81,186,203,92,201,351,294,109,42,179,223,382,381,4,4002
Saturday,5,2,5,5,3,237,219,182,281,268,391,236,262,151,63,112,56,9,221,358,45,111,99,5,3326
Saturday,3,4,0,3,1,230,100,191,20,190,327,398,14,217,303,91,399,71,283,90,262,66,53,2,3318
Saturday,5,3,2,3,1,141,218,241,30,89,82,129,158,57,165,193,358,267,245,165,40,142,175,3,2912
Saturday,1,3,3,2,5,318,331,109,285,361,56,272,363,298,249,105,111,363,165,116,169,93,158,0,3936
Sunday,2,0,0,5,1,219,42,338,312,322,371,118,111,221,176,247,277,384,394,77,265,128,371,3,4384
Sunday,3,2,2,5,4,254,242,319,220,220,391,332,156,295,263,384,154,85,117,129,97,137,171,4,3986
Sunday,5,4,0,2,5,262,327,34,353,53,145,247,71,262,163,202,38,124,92,97,122,280,149,1,3038
Sunday,1,0,1,2,2,29,272,371,249,103,373,395,3,302,292,3,10,311,34,367,72,96,146,1,3435
Sunday,4,3,0,4,4,230,292,2,205,164,375,22,214,78,389,170,135,226,237,320,63,291,165,1,3594
Sunday,0,1,1,4,5,189,178,352,39,275,57,202,203,179,381,195,298,254,341,8,210,347,220,5,3944
