Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,2,2,1,155,3489.0,122,74,20,3887,109,170,19,156,75,51,32,71,129,143,72,182,4,3,8972.0
Wednesday,1,5,4,3,119,2824.0,61,144,187,2973,138,18,85,14,71,147,45,85,40,157,87,109,4,5,7326.0
Thursday,1,5,3,5,124,7802.0,30,188,168,7847,67,53,115,111,197,183,99,6,149,71,149,88,2,2,17465.0
Friday,3,1,2,3,167,5786.0,118,133,41,5953,91,55,73,139,176,64,76,78,2,183,49,26,4,2,13225.0
Monday,5,4,5,5,81,6212.0,32,14,116,5974,20,131,53,103,156,8,75,200,14,94,142,199,0,0,13643.0
Tuesday,2,0,0,2,29,6728.0,98,139,151,6799,41,146,108,166,38,95,197,31,109,156,161,87,1,4,15288.0
Wednesday,0,1,3,2,164,6084.0,152,92,46,6357,13,6,128,35,104,82,150,162,161,134,56,102,2,4,14040.0
Thursday,2,0,1,3,59,4019.0,82,118,116,3965,153,53,57,161,10,130,122,122,53,149,129,162,5,4,9675.0
Friday,1,4,4,5,144,4661.0,117,5,140,4812,1,32,68,73,121,165,197,108,1,127,186,139,0,3,11114.0
Monday,4,3,1,4,192,6220.0,61,145,123,6614,181,58,129,3,60,71,98,175,157,103,181,189,1,0,14773.0
Tuesday,5,3,5,3,73,6313.0,144,36,4,6228,116,108,21,166,6,52,94,173,164,68,135,169,3,4,14093.0
Wednesday,2,3,1,4,107,3597.0,170,71,116,3354,92,199,173,115,131,49,38,2,114,13,97,191,4,0,8643.0
Thursday,3,5,2,4,137,4751.0,156,153,127,4457,69,45,180,150,121,175,79,3,169,36,178,196,1,2,11199.0
Friday,2,4,5,0,38,2995.0,72,26,89,3287,117,116,63,103,3,124,117,134,199,25,10,150,2,1,7682.0
Monday,5,0,4,1,30,3237.0,57,179,59,3435,98,151,145,128,188,30,184,62,137,145,98,154,3,1,8531.0
Tuesday,1,3,4,1,25,3118.0,185,182,83,3074,27,37,178,90,2,79,65,25,8,136,94,0,5,4,7426.0
Wednesday,0,3,0,2,3,5199.0,195,6,32,5152,118,135,184,142,8,192,152,145,123,102,126,57,1,5,12082.0
Thursday,3,2,4,0,5,3631.0,196,0,9,3678,24,4,81,22,182,146,82,163,0,146,112,110,0,5,8605.0
Friday,4,3,4,1,162,3788.0,97,90,114,3588,80,63,150,174,41,181,156,94,190,139,39,80,5,4,9247.0
Monday,1,3,4,3,52,5369.0,198,96,186,5451,66,116,64,134,168,83,186,48,185,131,179,93,1,2,12819.0
Tuesday,3,0,3,4,187,7153.0,144,35,191,6895,111,62,80,198,165,116,171,150,80,11,157,192,5,1,16114.0
Wednesday,3,5,3,3,103,4983.0,4,155,159,4748,147,163,72,38,6,46,35,1,16,106,171,125,4,5,11101.0
Thursday,3,1,3,1,101,5632.0,92,3,119,5946,46,149,100,113,200,157,82,59,14,131,166,119,0,3,13240.0
Friday,3,5,1,3,26,4914.0,167,30,157,4548,200,129,104,170,133,58,129,166,195,129,27,118,4,3,11419.0
Monday,4,4,5,2,150,5179.0,168,107,188,5574,136,179,63,139,151,89,120,70,170,68,66,160,5,0,12797.0
Tuesday,4,2,4,0,101,3267.0,142,54,193,3660,128,181,91,179,186,41,28,132,42,113,30,122,1,2,8703.0
Wednesday,3,3,0,4,189,4361.0,156,134,104,4436,10,45,35,62,130,134,71,87,147,55,97,114,2,5,10384.0
Thursday,2,4,1,5,41,5306.0,11,58,124,5148,149,157,137,139,136,13,105,80,131,44,79,109,2,0,11981.0
Friday,0,4,3,2,74,7641.0,176,111,97,7700,17,148,82,172,103,183,35,60,163,49,140,184,5,3,17152.0
Monday,3,2,2,3,121,3895.0,194,143,91,4254,189,41,101,66,80,89,196,152,3,171,197,133,4,1,10131.0
Saturday,1,1,0,5,0,722.0,354,1765,79,65,135,198,95,178,198,102,161,91,192,57,64,61,94,4,4622.0
Saturday,0,2,3,4,2,912.0,1768,525,128,17,158,179,73,174,145,14,142,122,164,86,134,31,66,0,4849.0
Saturday,0,4,1,2,5,1518.0,848,1946,123,107,84,117,184,81,39,88,135,26,181,41,178,173,99,1,5981.0
Saturday,5,4,4,0,3,2272.0,613,2801,165,85,139,199,45,18,173,50,156,141,194,152,87,123,174,5,7608.0
Saturday,2,4,1,0,0,1435.0,2361,1918,165,99,97,87,155,90,124,31,63,163,15,158,160,140,105,3,7376.0
Saturday,4,0,5,2,1,557.0,2874,1768,117,19,197,45,99,42,28,36,132,58,187,34,54,135,155,5,6554.0
Sunday,1,4,0,1,4,478.0,932,1348,89,121,123,150,156,58,107,89,40,73,151,26,116,88,39,1,4195.0
Sunday,5,0,5,1,3,1520.0,982,1908,159,91,29,86,71,135,28,102,183,158,13,169,92,112,68,5,5925.0
Sunday,5,5,0,1,2,2378.0,1453,1908,142,110,171,147,74,38,55,26,89,91,70,69,36,37,60,2,6969.0
Sunday,1,3,3,1,1,1630.0,2676,526,9,40,164,7,77,51,167,176,26,143,179,38,41,3,138,2,6102.0
Sunday,3,3,1,2,3,1481.0,299,1156,9,83,25,185,27,197,129,164,119,114,74,176,76,45,198,0,4569.0
Sunday,3,0,5,5,2,1181.0,2403,1788,37,96,162,127,29,41,19,194,96,22,108,13,46,61,92,1,6531.0
