Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,5,0,2,147,177,35,55,180,160,158,6112,6204,2511,1908,2446,12,22,179,29,6,61,0,2,20412
Wednesday,1,3,3,1,163,126,65,42,35,21,143,2858,2801,1206,921,1148,38,9,175,3,12,179,0,4,9957
Thursday,3,4,5,1,22,195,120,65,187,85,20,6631,6675,2713,2058,2704,4,97,122,23,156,133,2,2,22027
Friday,4,1,3,0,121,180,124,98,4,13,128,7040,7090,2904,2174,2869,64,107,98,20,65,26,4,4,23141
Monday,1,4,0,3,100,83,37,59,148,142,45,3989,3991,1610,1241,1600,58,146,141,115,107,104,1,2,13727
Tuesday,4,5,2,5,184,104,66,55,110,79,122,7533,7549,3009,2316,3022,171,82,197,131,109,116,0,2,24973
Wednesday,5,2,2,1,171,2,70,113,77,198,172,3306,3236,1370,1002,1324,160,81,86,134,106,81,0,0,11699
Thursday,4,0,5,5,142,183,144,159,101,132,55,7244,7233,2945,2206,2906,89,87,139,164,158,93,2,4,24200
Friday,2,2,2,3,161,18,41,183,59,67,140,3328,3282,1318,1040,1367,47,102,139,84,79,55,1,1,11521
Monday,5,4,1,5,53,35,17,152,50,75,158,6327,6328,2505,1969,2589,98,49,159,93,183,86,3,5,20949
Tuesday,1,0,5,4,35,178,90,143,29,125,113,4509,4517,1789,1400,1794,15,124,119,146,95,87,5,5,15328
Wednesday,3,4,0,2,138,114,130,83,4,109,2,4380,4373,1810,1299,1773,127,55,3,195,140,62,5,4,14815
Thursday,4,4,1,5,120,26,73,172,107,20,85,2753,2759,1140,869,1127,82,83,144,98,182,6,3,5,9868
Friday,3,4,1,3,134,119,143,70,21,6,171,4635,4657,1924,1414,1942,9,163,122,90,101,15,2,1,15750
Monday,1,3,3,0,185,22,33,4,162,35,77,6915,6911,2838,2144,2814,188,130,64,2,64,77,0,2,22674
Tuesday,0,0,5,3,161,117,110,33,63,11,162,6275,6256,2487,1953,2563,155,174,96,184,10,41,4,0,20863
Wednesday,0,1,2,3,182,175,1,92,102,187,30,3731,3686,1474,1168,1466,100,182,112,48,38,124,3,1,12908
Thursday,2,0,3,1,71,12,91,70,121,197,62,4764,4686,1910,1427,1959,125,7,176,84,88,13,4,4,15877
Friday,0,2,4,3,194,62,44,58,147,57,115,5461,5439,2178,1660,2201,54,117,49,115,90,180,5,4,18239
Monday,3,1,5,5,47,148,142,20,169,105,106,6108,6071,2411,1855,2474,104,129,68,43,49,170,4,2,20239
Tuesday,3,5,0,1,181,140,142,65,115,101,0,4485,4454,1850,1352,1849,178,17,96,156,71,63,3,5,15332
Wednesday,4,4,3,3,110,38,3,115,38,146,150,5506,5459,2259,1715,2214,36,33,52,69,24,43,1,1,18026
Thursday,1,0,3,2,103,70,181,79,25,76,196,4401,4498,1813,1348,1848,72,79,33,199,39,168,4,3,15241
Friday,4,1,5,2,75,197,111,182,175,64,27,4399,4486,1779,1393,1826,29,95,158,46,39,164,4,0,15261
Monday,0,3,2,1,38,21,152,102,40,86,66,2815,2819,1167,907,1173,112,130,178,197,38,58,5,0,10110
Tuesday,2,4,0,4,35,126,127,128,148,40,169,5625,5626,2301,1693,2317,87,8,159,48,146,80,1,2,18876
Wednesday,3,1,1,0,71,115,19,195,153,39,16,5811,5856,2408,1766,2373,189,183,58,130,58,167,4,2,19618
Thursday,2,2,4,1,65,57,15,15,18,66,156,7501,7508,2991,2296,2997,142,2,39,184,189,41,3,5,24299
Friday,1,2,1,3,127,198,169,176,174,137,145,3357,3361,1333,1051,1327,36,20,193,92,65,5,3,1,11977
Monday,3,4,3,4,155,44,151,55,99,118,85,4704,4664,1938,1423,1896,158,38,25,111,192,117,5,3,15995
Saturday,3,0,5,5,5,0,101,135,18,68,128,136,197,133,29,23,2178,610,2800,1183,27,100,53,4,7941
Saturday,3,0,1,3,1,2,155,60,14,182,139,53,94,9,148,44,756,1489,412,1173,76,83,8,4,4909
Saturday,3,4,3,1,3,1,77,198,86,10,11,130,121,166,83,176,2709,2157,590,1080,73,68,175,4,7929
Saturday,1,3,0,4,3,3,139,134,74,121,51,160,46,128,192,124,1268,3077,2439,642,11,108,160,1,8889
Saturday,3,5,5,4,4,3,131,39,99,163,108,157,168,120,199,174,358,1485,884,613,30,114,132,3,5001
Saturday,2,1,3,3,4,0,3,51,101,22,25,94,129,17,132,187,1469,2469,1033,1966,185,125,2,3,8026
Sunday,2,2,5,4,4,3,38,150,72,141,44,27,39,79,71,124,551,1671,1118,2733,18,105,83,3,7087
Sunday,0,2,5,1,2,3,178,37,129,17,164,58,171,104,84,53,2020,541,2559,1551,42,1,91,1,7814
Sunday,5,0,5,2,0,5,184,23,32,165,184,71,141,33,78,195,675,1366,1055,1665,101,114,148,4,6251
Sunday,4,0,5,5,4,3,192,106,17,180,182,139,98,76,138,12,1810,767,1076,429,95,48,160,4,5550
Sunday,3,5,5,5,1,1,32,150,39,99,78,122,46,170,28,14,1896,428,1140,798,180,101,49,0,5390
Sunday,3,0,0,3,2,4,76,96,123,193,97,160,49,88,149,46,544,2074,2544,993,93,58,140,0,7535
