Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,5,0,5,165,541,337,22,581,457,405,96,385,202,933,219,693,6514,1340,2603,1968,384,4,3,17863
Wednesday,2,5,0,3,29,1005,514,794,215,1014,959,689,760,622,439,214,653,6351,1271,2627,1978,762,3,1,20910
Thursday,4,2,2,1,379,707,529,980,741,17,457,576,990,614,285,110,641,5937,1255,2450,1866,328,4,2,18877
Friday,0,0,0,1,741,133,404,631,204,138,613,640,449,201,578,446,409,3731,788,1551,1174,580,3,5,13420
Monday,5,2,1,3,205,142,72,52,510,611,36,580,214,633,60,609,335,2755,539,1162,869,284,2,3,9684
Tuesday,2,1,2,2,154,500,667,581,80,365,3,311,302,442,650,680,345,3380,758,1420,1092,754,2,4,12497
Wednesday,0,5,0,1,646,436,818,34,539,248,171,794,309,519,460,761,513,4203,844,1705,1293,40,1,2,14342
Thursday,1,5,3,3,191,487,734,583,562,674,487,669,720,642,516,60,412,3411,683,1444,1097,609,4,1,13998
Friday,1,5,4,3,1019,446,856,328,6,996,324,377,821,88,478,195,689,6790,1396,2765,2085,638,5,1,20316
Monday,2,2,5,0,272,106,559,60,203,10,432,594,167,667,76,298,269,2701,608,1078,788,684,2,0,9583
Tuesday,4,3,5,0,768,720,296,87,874,55,201,399,534,823,252,690,546,4621,999,1815,1437,485,0,3,15617
Wednesday,0,4,2,5,201,588,463,318,444,13,213,415,40,450,149,77,316,3184,710,1306,986,474,5,5,10368
Thursday,1,1,0,1,518,1055,27,1057,919,730,132,221,989,80,228,766,827,7392,1552,3044,2253,783,1,5,22582
Friday,1,1,2,2,204,512,435,482,339,101,499,260,549,732,89,445,404,3655,782,1505,1104,519,3,1,12626
Monday,3,0,5,1,93,627,533,371,814,813,339,458,630,267,465,800,426,3905,795,1552,1245,64,4,4,14214
Tuesday,3,5,1,3,169,690,211,256,594,430,888,653,415,127,340,202,683,6342,1298,2533,1893,639,3,4,18382
Wednesday,2,2,3,5,296,220,289,295,548,656,169,500,598,457,82,188,341,2773,634,1176,890,393,1,2,10520
Thursday,5,3,3,3,466,725,357,772,734,757,258,564,778,473,490,120,491,4763,974,1903,1468,603,2,0,16712
Friday,3,4,2,5,22,399,140,66,690,393,185,595,688,38,309,660,297,2759,605,1114,892,449,5,2,10322
Monday,5,1,1,4,672,191,510,184,444,670,250,535,712,525,230,675,354,2989,676,1240,966,190,3,2,12029
Tuesday,3,0,0,0,896,612,335,544,662,116,702,935,425,496,156,1033,826,7314,1506,2944,2217,874,1,0,22597
Wednesday,0,4,2,3,510,741,358,859,857,738,358,38,200,114,98,486,535,4536,915,1838,1397,462,1,4,15054
Thursday,3,1,5,5,213,271,370,265,592,838,476,213,320,118,729,388,558,5000,1049,2074,1509,507,3,3,15510
Friday,3,1,4,2,465,476,322,961,7,957,1065,391,440,766,863,315,702,6840,1458,2731,2071,895,1,2,21738
Monday,3,3,5,1,728,621,770,491,275,475,578,786,34,242,522,369,561,5451,1114,2192,1680,604,4,1,17510
Tuesday,1,3,5,3,204,478,104,270,394,32,287,665,388,137,103,383,369,2767,568,1112,879,555,3,1,9711
Wednesday,4,4,4,3,484,45,0,602,502,539,641,204,594,344,97,454,302,2649,610,1121,843,690,4,2,10742
Thursday,1,5,2,1,344,24,254,342,481,827,3,19,680,634,702,480,609,5918,1188,2380,1803,532,2,3,17234
Friday,4,0,2,4,786,311,885,812,792,1046,391,76,627,659,527,120,779,6959,1457,2772,2107,132,1,3,21252
Monday,2,1,2,2,26,405,778,24,96,739,831,813,254,654,840,396,561,5606,1199,2263,1768,408,2,4,17674
Saturday,4,2,3,4,1,3,41,34,3,26,10,159,117,66,140,161,2207,2771,1198,598,12,39,130,0,7729
Saturday,1,5,3,0,2,2,107,37,163,92,61,195,69,118,78,43,2444,531,1945,1045,124,48,136,3,7252
Saturday,0,5,3,2,1,1,143,47,101,108,69,149,119,121,113,58,627,855,1403,322,22,96,87,3,4455
Saturday,1,5,4,4,5,5,39,26,73,116,162,135,112,79,196,115,1050,336,527,781,158,110,31,4,4074
Saturday,5,1,5,3,0,3,146,51,156,44,151,55,124,30,124,35,1304,1662,659,389,180,77,110,2,5316
Saturday,4,0,4,2,1,4,164,153,140,120,122,128,115,89,142,84,2729,569,1100,1686,88,192,159,1,7796
Sunday,1,1,0,2,1,5,113,73,80,64,77,99,82,137,155,67,323,1432,860,636,70,177,56,4,4515
Sunday,1,2,3,2,1,5,163,7,40,174,80,11,37,140,90,110,461,1653,880,2041,117,1,74,5,6098
Sunday,0,4,0,2,4,3,9,86,83,24,103,195,53,197,41,45,444,1639,2044,871,10,10,69,1,5937
Sunday,5,0,2,3,4,1,81,130,49,182,54,25,72,196,139,165,2046,2566,1078,513,40,114,63,5,7533
Sunday,2,5,0,5,2,2,73,83,151,64,12,10,160,11,179,200,1671,895,1234,404,77,115,22,3,5380
Sunday,2,0,5,5,0,3,191,119,50,13,51,24,147,112,23,112,1360,1098,804,535,165,190,173,5,5187
