Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,4,5,0,104,441.0,378,386,427,366,190,35,7,1,156,6,73,176,172,39,117,68,5,1,3162.0
Wednesday,2,5,5,1,21,326.0,317,324,353,394,65,89,68,195,61,27,165,162,63,63,170,33,0,5,2914.0
Thursday,0,1,1,4,140,516.0,569,525,490,504,32,200,64,199,87,122,22,87,0,6,140,100,4,0,3813.0
Friday,5,5,3,0,138,619.0,609,561,606,568,129,152,139,19,1,36,122,140,21,191,132,163,4,5,4368.0
Monday,4,5,2,1,5,470.0,479,464,459,520,52,82,60,22,25,104,148,163,141,107,94,65,3,2,3477.0
Tuesday,0,4,0,5,68,693.0,660,659,707,642,70,49,161,15,101,131,129,46,134,69,23,138,0,2,4506.0
Wednesday,2,4,3,2,135,828.0,776,758,776,762,56,82,114,11,98,7,79,93,11,116,31,142,3,3,4892.0
Thursday,3,1,1,0,110,545.0,587,529,556,533,42,1,149,158,25,192,177,165,91,25,5,11,4,1,3911.0
Friday,3,4,2,4,103,662.0,663,713,649,718,67,195,184,198,17,9,135,119,31,78,132,39,5,4,4734.0
Monday,3,1,0,3,52,333.0,356,352,338,367,48,3,51,143,120,88,94,112,77,169,48,128,5,4,2895.0
Tuesday,0,0,4,5,101,380.0,327,398,394,390,10,163,119,97,114,141,191,191,185,153,121,193,3,0,3680.0
Wednesday,1,0,4,4,185,714.0,677,703,749,698,51,197,143,174,154,193,33,36,123,44,185,6,4,3,5081.0
Thursday,1,1,3,0,145,712.0,788,769,748,712,125,182,142,56,69,35,77,85,31,9,32,192,2,5,4921.0
Friday,0,4,0,2,147,437.0,349,410,355,368,196,4,153,177,121,188,119,196,97,72,131,174,4,5,3709.0
Monday,5,0,5,2,139,603.0,650,604,585,661,97,153,170,42,102,66,127,28,192,92,139,43,5,0,4510.0
Tuesday,2,4,0,4,62,813.0,831,830,833,772,29,36,155,101,174,191,30,40,53,51,179,33,5,2,5230.0
Wednesday,3,2,3,4,151,600.0,654,622,641,606,19,11,180,125,122,69,164,72,98,16,89,33,0,5,4289.0
Thursday,2,2,4,3,185,385.0,326,375,318,353,186,91,155,79,74,26,117,102,12,186,78,174,2,4,3239.0
Friday,4,1,5,5,190,814.0,778,788,803,735,130,5,5,151,83,106,84,198,178,168,35,76,2,4,5348.0
Monday,2,5,4,1,182,319.0,343,315,315,342,167,45,9,11,68,20,92,176,86,192,93,53,3,0,2843.0
Tuesday,1,3,3,1,152,562.0,531,566,546,518,61,181,176,67,84,41,85,14,127,181,111,12,4,3,4030.0
Wednesday,0,3,2,5,79,447.0,473,448,458,430,24,186,186,101,94,173,49,59,172,116,101,14,5,3,3628.0
Thursday,3,1,0,2,77,469.0,422,411,417,469,90,136,126,41,62,122,158,193,16,48,30,155,2,1,3451.0
Friday,2,1,0,2,196,333.0,379,389,374,321,184,172,0,2,97,128,24,82,130,162,43,16,3,5,3045.0
Monday,4,3,3,3,116,789.0,829,755,834,822,24,97,11,67,10,53,23,3,76,22,131,117,4,5,4801.0
Tuesday,4,1,3,2,0,711.0,708,696,707,691,18,152,102,86,174,7,146,14,29,199,157,68,0,2,4677.0
Wednesday,4,1,2,1,20,496.0,441,481,409,458,151,177,84,151,34,88,167,163,141,52,1,200,0,5,3727.0
Thursday,0,5,0,5,69,453.0,416,412,451,377,113,176,9,192,123,55,20,111,24,159,144,5,0,4,3323.0
Friday,3,2,3,2,193,592.0,597,531,595,549,140,98,10,28,159,22,164,84,20,80,136,190,3,4,4205.0
Monday,3,0,1,4,81,530.0,538,533,537,538,24,149,130,101,172,47,135,80,80,170,68,182,5,1,4109.0
Saturday,0,1,1,2,2,2.0,150,168,68,152,13,136,167,144,52,74,427,1229,883,2048,114,148,13,5,5999.0
Saturday,5,0,1,0,3,0.0,143,157,112,65,74,163,92,26,100,93,1563,2645,2101,1043,161,144,70,5,8766.0
Saturday,5,0,5,5,3,1.0,127,137,11,93,158,120,146,188,123,200,1199,1609,2040,829,130,91,157,3,7380.0
Saturday,5,4,1,2,2,1.0,188,57,67,81,9,61,34,30,144,114,931,375,616,1222,116,59,11,0,4130.0
Saturday,2,4,5,1,1,1.0,41,79,191,101,17,162,122,192,57,167,1465,1194,1850,398,83,41,49,0,6223.0
Saturday,3,5,5,1,5,0.0,171,3,37,107,156,90,149,38,6,157,1355,1118,800,623,103,177,182,3,5294.0
Sunday,1,1,5,0,0,2.0,122,135,84,14,24,78,46,130,118,124,1145,881,301,612,33,195,124,2,4177.0
Sunday,4,0,4,4,2,0.0,168,174,76,43,69,161,84,101,72,88,1639,2680,1068,2106,26,85,142,4,8800.0
Sunday,4,1,3,1,5,1.0,138,197,1,158,152,126,84,200,45,18,2030,1048,567,2491,60,5,117,5,7457.0
Sunday,3,5,5,2,5,4.0,109,197,67,120,43,84,192,37,40,67,567,1613,1115,2624,22,110,9,0,7040.0
Sunday,1,3,4,5,1,3.0,188,29,104,167,53,7,57,169,198,122,1722,1285,916,2154,121,110,166,1,7586.0
Sunday,5,2,4,3,0,4.0,191,55,18,45,112,44,50,52,18,111,567,2120,1595,1017,167,72,69,0,6321.0
