Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,2,2,0,17,1391.0,1343,2646,6592,2029,110,70,88,35,184,113,163,193,65,152,82,176,2,2,15460.0
Wednesday,0,4,0,5,39,667.0,668,1332,3191,1244,89,168,10,196,153,26,5,33,8,114,115,155,0,1,8223.0
Thursday,0,2,2,1,127,1249.0,1230,2376,5798,2054,191,197,7,31,115,127,69,58,163,84,62,171,4,4,14122.0
Friday,1,5,4,5,54,1504.0,1544,2976,7258,2606,193,72,48,35,187,141,142,198,149,194,22,81,3,5,17427.0
Monday,2,4,1,1,16,839.0,816,1552,3767,1324,40,68,9,97,39,116,112,147,34,153,124,116,3,5,9385.0
Tuesday,1,2,5,4,10,776.0,811,1538,3735,1558,9,15,183,167,97,96,104,80,30,167,116,24,0,0,9528.0
Wednesday,0,1,1,4,73,1256.0,1250,2502,6047,2044,69,165,53,178,168,149,133,103,169,50,178,61,4,2,14660.0
Thursday,4,1,3,0,132,611.0,628,1207,2851,896,182,83,147,68,60,154,145,86,66,94,156,73,0,1,7648.0
Friday,5,0,3,2,168,1107.0,1129,2285,5489,2053,39,3,33,136,118,191,81,186,150,131,114,10,0,1,13434.0
Monday,0,4,4,3,137,1020.0,987,1901,4673,1662,104,32,107,180,110,76,37,60,196,107,99,46,4,1,11550.0
Tuesday,5,5,5,0,91,1045.0,1092,2098,5154,1829,49,126,104,4,54,157,105,178,101,124,103,132,4,4,12569.0
Wednesday,2,5,5,2,108,1373.0,1415,2787,6723,2332,68,37,18,74,49,0,180,60,192,95,54,135,5,3,15722.0
Thursday,1,2,1,3,39,627.0,706,1252,3042,966,65,71,78,0,184,153,196,11,195,128,4,121,0,0,7845.0
Friday,2,1,4,2,24,1222.0,1237,2413,5951,2169,55,101,92,49,130,89,174,45,59,93,71,71,0,2,14056.0
Monday,3,3,0,5,0,1512.0,1497,2991,7400,2619,40,190,107,4,29,192,70,41,50,116,121,33,3,1,17027.0
Tuesday,4,2,2,5,188,604.0,577,1059,2563,855,148,104,72,47,50,154,128,11,162,6,188,60,3,3,6995.0
Wednesday,4,5,0,4,175,1457.0,1470,2935,7097,2204,188,20,156,46,38,62,176,4,76,166,127,112,5,1,16528.0
Thursday,2,0,1,5,170,1555.0,1507,2952,7332,2442,42,35,56,11,142,156,190,184,15,147,67,106,3,2,17122.0
Friday,2,0,5,5,49,1158.0,1204,2294,5639,1852,137,183,197,27,186,79,17,84,74,35,48,120,2,2,13399.0
Monday,3,1,5,4,113,1141.0,1227,2363,5677,2271,188,186,134,151,110,35,128,138,91,2,44,107,2,4,14125.0
Tuesday,2,0,2,0,32,1058.0,1105,2132,5125,1587,162,95,67,0,165,151,131,146,130,160,183,43,1,3,12480.0
Wednesday,1,3,5,4,144,777.0,719,1417,3397,1117,64,87,193,122,12,102,54,83,194,197,173,37,2,2,8906.0
Thursday,4,1,4,3,164,1335.0,1378,2640,6556,2591,41,3,18,157,57,0,182,182,179,55,173,131,1,5,15860.0
Friday,2,5,0,2,178,1185.0,1139,2298,5596,2260,129,181,182,199,49,22,173,32,14,111,198,37,3,4,13999.0
Monday,1,4,2,1,36,1131.0,1075,2170,5291,1960,74,165,31,86,74,119,104,162,165,36,168,93,3,3,12954.0
Tuesday,4,3,2,3,162,1068.0,1051,2112,5032,1702,159,120,176,82,136,169,161,30,115,119,124,70,5,1,12606.0
Wednesday,1,4,1,3,42,1493.0,1525,2937,7227,2717,133,24,11,186,41,188,71,26,167,92,133,98,4,0,17124.0
Thursday,5,2,3,2,95,896.0,847,1729,4140,1420,154,52,132,49,72,138,24,159,180,88,192,133,5,2,10519.0
Friday,3,2,0,1,59,528.0,557,1102,2580,1065,93,64,115,157,169,127,38,188,67,120,18,135,2,4,7194.0
Monday,1,4,4,5,198,777.0,835,1569,3813,1573,197,184,184,86,176,194,72,99,85,68,78,151,0,5,10358.0
Saturday,3,5,0,1,5,157.0,363,324,196,377,168,40,23,0,259,111,357,91,9,253,376,334,53,5,3510.0
Saturday,3,4,1,3,5,86.0,218,310,159,105,142,33,286,291,356,332,164,207,377,62,357,127,136,5,3769.0
Saturday,3,0,5,0,3,42.0,21,126,34,175,352,207,185,397,398,281,38,192,70,119,386,305,305,2,3646.0
Saturday,5,4,0,2,3,352.0,287,70,247,211,310,305,241,55,14,23,149,138,342,293,231,45,395,5,3727.0
Saturday,0,0,3,3,2,115.0,389,265,272,85,368,147,238,338,87,331,97,277,186,171,231,202,287,0,4094.0
Saturday,3,2,1,3,2,98.0,18,156,122,35,383,153,358,287,176,124,326,1,267,176,251,296,64,2,3304.0
Sunday,3,1,4,2,2,21.0,54,353,65,27,314,257,159,97,361,198,143,66,184,112,132,277,3,5,2840.0
Sunday,5,1,3,3,5,338.0,191,178,98,63,321,114,35,92,92,227,156,332,355,328,31,190,292,1,3451.0
Sunday,2,3,1,1,1,93.0,141,116,364,245,77,110,179,261,143,75,366,74,95,275,351,334,103,3,3413.0
Sunday,4,3,2,1,3,190.0,24,394,314,174,370,254,76,182,187,389,1,296,1,110,58,129,159,0,3321.0
Sunday,1,0,0,2,0,312.0,25,306,322,16,103,194,341,373,331,296,348,198,347,184,183,337,336,4,4559.0
