Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,0,3,3,18,3129.0,134,289,341,36,60,2,89,58,95,58,35,199,19,41,101,112,3,2,4830.0
Wednesday,4,5,0,5,83,2520.0,167,100,335,326,86,128,95,146,130,167,100,181,90,104,40,43,3,1,4859.0
Thursday,4,5,4,4,125,6985.0,740,789,703,571,181,111,107,112,112,44,21,168,56,132,83,62,3,4,11126.0
Friday,2,2,3,0,184,2718.0,159,316,275,59,108,82,80,99,156,24,140,8,151,195,171,68,4,3,5007.0
Monday,0,5,1,2,103,5033.0,386,23,528,98,21,199,24,88,33,113,95,86,11,162,63,7,3,2,7086.0
Tuesday,2,3,3,5,57,2828.0,184,84,343,161,89,96,185,31,0,164,103,44,80,178,40,126,5,5,4816.0
Wednesday,3,5,3,0,36,3951.0,465,388,491,279,83,193,45,122,200,47,122,3,50,21,107,85,3,5,6707.0
Thursday,0,5,0,1,7,3018.0,289,199,315,237,3,119,200,26,53,42,43,10,29,136,5,129,1,4,4871.0
Friday,0,3,0,1,45,7471.0,77,7,768,32,100,118,28,31,48,22,86,191,20,37,22,85,0,0,9192.0
Monday,0,2,3,0,184,3390.0,402,40,369,253,138,50,19,70,58,13,140,127,65,181,12,153,3,0,5672.0
Tuesday,0,2,5,5,130,5883.0,316,540,669,413,101,26,187,49,51,167,20,97,21,98,144,145,3,5,9077.0
Wednesday,1,0,4,4,47,7387.0,763,556,760,272,171,165,77,9,147,105,187,43,154,69,188,151,3,5,11268.0
Thursday,3,3,3,4,190,2746.0,153,336,334,72,114,156,155,186,197,32,92,91,158,102,98,38,0,5,5268.0
Friday,3,4,0,1,191,2998.0,236,164,337,168,104,14,164,166,146,107,79,45,52,2,148,81,1,1,5212.0
Monday,3,4,1,2,35,7031.0,702,527,720,708,83,76,106,95,67,145,24,182,178,32,73,172,3,4,10973.0
Tuesday,5,5,3,4,168,6313.0,559,165,651,333,105,102,122,6,179,52,33,30,45,29,5,36,1,4,8955.0
Wednesday,0,1,5,0,140,6156.0,188,668,618,55,107,158,199,65,37,80,99,1,67,111,161,106,3,2,9027.0
Thursday,2,1,5,5,129,4501.0,333,310,462,225,73,26,167,40,162,33,71,101,18,44,112,139,2,1,6962.0
Friday,5,0,4,0,3,4937.0,144,89,496,5,89,103,51,111,114,67,177,140,18,13,28,133,0,3,6730.0
Monday,2,4,4,1,178,6673.0,284,365,750,27,58,55,33,63,98,18,52,51,103,106,123,127,0,4,9179.0
Tuesday,3,1,3,4,121,4760.0,42,294,480,516,124,37,191,7,132,180,121,103,190,124,41,105,1,4,7584.0
Wednesday,0,2,1,1,127,4353.0,449,370,486,387,53,181,161,88,11,115,148,158,29,76,106,116,3,5,7426.0
Thursday,3,3,2,2,17,6576.0,691,651,702,553,124,57,197,149,7,89,137,92,151,5,150,16,0,1,10375.0
Friday,5,0,3,4,80,6082.0,259,521,697,85,151,3,118,172,41,13,71,183,106,167,191,179,1,0,9132.0
Monday,1,3,2,5,179,4084.0,382,484,487,417,75,88,116,19,186,0,84,3,157,193,18,127,2,4,7116.0
Tuesday,4,2,2,4,11,3710.0,332,118,444,347,101,54,6,150,5,69,155,194,128,97,111,198,1,2,6245.0
Wednesday,0,0,2,1,123,4857.0,156,268,567,484,133,125,168,115,79,140,75,70,114,157,112,72,4,4,7826.0
Thursday,1,2,5,5,147,6519.0,641,582,680,159,0,86,102,156,149,89,53,194,178,64,105,69,3,2,9991.0
Friday,4,4,3,2,117,3987.0,281,405,439,460,57,124,35,80,187,105,60,1,89,129,37,118,4,2,6730.0
Monday,5,1,2,1,127,4997.0,223,403,512,179,148,130,145,69,60,111,179,83,76,61,68,63,2,1,7646.0
Saturday,4,3,3,5,1,2110.0,547,1083,28,29,111,137,110,167,173,81,48,149,65,156,78,24,188,1,5301.0
Saturday,1,3,1,2,0,1058.0,1405,544,6,102,31,65,144,101,155,88,34,106,44,175,154,18,125,2,4364.0
Saturday,0,2,4,2,3,966.0,1288,343,12,61,146,180,20,32,75,200,152,68,131,119,170,193,139,0,4306.0
Saturday,0,1,0,3,0,1615.0,1095,545,198,10,156,13,59,124,155,111,80,17,25,106,117,13,189,5,4637.0
Saturday,1,2,2,4,0,2395.0,477,1912,91,30,119,174,141,145,109,132,190,83,154,141,8,161,150,5,6626.0
Saturday,4,5,2,4,3,628.0,2769,1691,0,14,35,183,107,89,160,160,12,187,190,179,4,170,199,4,6799.0
Sunday,0,3,0,2,0,2379.0,630,2853,120,175,30,130,38,47,95,155,96,137,175,163,78,138,0,3,7447.0
Sunday,1,5,4,1,2,477.0,1908,1418,69,27,146,57,41,43,26,114,89,91,66,30,109,53,38,5,4820.0
Sunday,1,4,2,4,4,1194.0,1810,2963,188,138,73,127,87,6,112,183,130,79,29,76,103,79,110,1,7503.0
Sunday,5,2,5,1,1,1474.0,1226,326,183,0,184,91,79,100,70,166,16,84,83,49,153,178,64,3,4543.0
Sunday,2,2,0,2,4,1266.0,2042,1669,176,117,192,124,191,133,156,141,102,84,144,89,71,165,42,0,6914.0
Sunday,2,3,0,1,3,606.0,1671,2804,148,135,147,95,94,154,65,181,53,10,64,63,124,27,102,4,6556.0
