Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,5,4,1,1,39,4012.0,783,1657,1973,2193,106,185,1,75,187,174,12,106,66,34,190,35,5,2,11846.0
Wednesday,0,5,3,5,65,809.0,3742,2062,19,5258,26,57,83,38,109,158,3,91,68,9,187,159,4,1,12961.0
Thursday,3,5,4,2,199,143.0,79,352,94,679,43,95,38,63,179,167,111,16,38,55,102,87,5,4,2563.0
Friday,4,5,4,0,127,5561.0,5929,4602,3633,311,152,14,40,142,62,11,108,63,90,61,72,80,3,3,21077.0
Monday,4,5,4,1,82,4287.0,3110,2169,473,1024,128,118,102,20,16,130,90,74,75,144,145,123,0,2,12326.0
Tuesday,4,5,1,0,134,5142.0,4981,5198,693,1117,35,108,164,157,133,17,60,30,168,78,136,45,4,4,18414.0
Wednesday,5,5,1,5,197,4047.0,3821,1224,1905,984,154,83,101,141,131,170,33,157,167,135,180,23,0,4,13673.0
Thursday,5,2,5,3,75,3692.0,986,534,2344,3838,55,9,90,34,71,31,153,63,83,108,187,78,2,2,12450.0
Friday,2,1,1,4,24,4867.0,4325,2459,3507,6539,58,25,116,179,125,160,80,160,191,150,34,148,1,3,23159.0
Monday,0,1,5,5,110,3037.0,1658,826,278,2100,89,28,16,105,43,66,114,30,117,28,149,170,1,5,8981.0
Tuesday,2,5,1,5,191,286.0,5300,3355,2921,3439,186,4,130,71,200,89,110,69,109,197,30,7,3,5,16715.0
Wednesday,5,4,3,3,59,4162.0,3330,810,640,1484,48,128,180,24,90,77,149,151,75,51,38,109,3,0,11623.0
Thursday,0,2,2,5,79,3689.0,2923,694,3647,519,42,131,103,91,126,111,19,160,36,87,162,188,5,2,12823.0
Friday,3,2,2,4,41,4438.0,5112,4652,3651,4371,193,36,36,26,67,130,93,124,82,80,59,89,3,3,23297.0
Monday,4,3,1,4,144,3014.0,2183,1009,3181,4450,189,87,148,83,16,44,125,101,138,131,130,4,0,2,15191.0
Tuesday,2,2,1,4,22,1984.0,4394,2739,2430,401,78,74,125,132,182,11,1,33,81,31,85,176,2,3,12993.0
Wednesday,5,3,1,5,0,842.0,1032,520,3681,3244,162,195,150,155,138,196,38,181,74,11,146,82,2,5,10868.0
Thursday,0,2,1,5,27,3377.0,112,2831,351,961,67,190,169,15,138,155,132,19,101,31,177,60,3,3,8927.0
Friday,2,4,0,0,114,3361.0,3378,3081,423,940,92,88,136,99,173,154,81,47,147,152,34,114,1,3,12624.0
