Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,2,0,2,2,362,184,511,531,1007,917,875,726,170,615,825,1023,706,6440,6405,2641,1330,883,2,1,26160
Wednesday,5,2,0,5,286,22,932,604,870,86,102,882,315,54,883,729,686,6824,6863,2791,1418,971,3,0,25333
Thursday,2,3,3,0,352,319,293,4,552,648,216,27,734,434,318,54,564,5238,5217,2114,1050,9,4,0,18155
Friday,0,2,5,1,795,14,661,431,7,332,101,22,147,79,907,589,509,5011,5026,2029,1003,265,5,3,17944
Monday,4,4,0,5,480,800,358,575,723,201,540,381,471,37,849,747,440,4255,4254,1715,935,594,0,2,18370
Tuesday,1,1,2,2,458,38,709,905,332,702,420,740,278,175,594,436,575,5040,5021,2026,1032,423,1,1,19912
Wednesday,0,3,3,5,592,21,476,636,108,252,869,468,226,732,531,256,638,5642,5712,2254,1147,85,0,2,20658
Thursday,5,1,0,0,511,539,322,790,341,133,135,814,92,435,832,505,531,4829,4820,2011,993,369,5,4,19017
Friday,5,4,4,0,712,296,519,620,29,260,600,86,52,578,719,611,722,6300,6252,2565,1322,269,4,5,22534
Monday,5,1,0,2,228,509,935,54,821,290,603,935,419,476,830,964,635,5745,5732,2334,1229,288,5,0,23040
Tuesday,1,3,0,2,351,497,452,440,485,760,385,701,178,181,314,138,508,4386,4381,1741,960,768,0,0,17632
Wednesday,5,5,0,5,235,696,652,812,397,101,179,240,101,557,678,273,489,4641,4637,1922,928,18,5,1,17577
Thursday,1,0,0,4,247,15,472,314,87,341,685,652,522,473,836,340,589,5738,5714,2326,1205,531,3,5,21100
Friday,0,4,2,0,399,997,830,686,887,476,307,504,942,330,1104,415,749,7511,7584,3063,1537,84,2,2,28415
Monday,2,4,4,2,419,130,442,130,592,548,503,210,115,25,470,107,494,4029,4023,1607,884,599,5,1,15345
Tuesday,4,4,4,1,42,779,685,916,1014,873,94,112,453,613,681,640,700,6881,6829,2791,1461,1066,0,5,26648
Wednesday,0,4,4,3,478,355,66,367,271,214,319,268,58,485,78,207,308,2533,2594,1063,547,507,0,5,10734
Thursday,2,0,2,2,412,500,1004,52,415,544,665,354,326,649,472,177,813,7179,7203,2914,1482,717,4,5,25893
Friday,0,3,0,0,356,84,387,637,394,179,683,419,552,244,171,812,571,5087,5125,2051,1115,370,4,5,19249
Monday,1,0,0,1,511,842,421,627,61,522,937,222,941,712,208,571,629,5666,5686,2343,1210,485,4,3,22603
Tuesday,1,2,1,1,291,580,790,304,268,664,633,145,760,821,925,920,583,5313,5249,2180,1118,370,4,4,21927
Wednesday,1,2,4,0,266,76,416,563,128,566,833,27,79,253,701,80,550,5220,5237,2122,1120,715,4,4,18967
Thursday,1,1,4,0,774,362,181,172,460,235,661,728,477,127,456,330,446,3901,3930,1620,870,370,2,0,16108
Friday,3,1,3,5,2,541,394,193,183,348,235,595,719,562,172,433,329,3133,3142,1300,668,410,3,0,13374
Monday,0,5,3,2,586,783,321,280,523,505,610,375,177,679,299,863,484,4519,4560,1874,935,149,0,1,18533
Tuesday,4,2,3,1,105,548,416,368,66,361,83,361,48,329,76,81,330,3132,3084,1300,632,169,3,3,11505
Wednesday,3,5,3,0,670,775,435,865,132,426,575,496,113,388,66,626,546,5422,5473,2240,1128,398,0,2,20787
Thursday,5,0,3,3,124,677,316,574,570,723,170,339,622,749,784,493,606,5984,5976,2397,1198,990,1,3,23307
Friday,3,2,5,5,1008,828,219,1033,246,724,415,434,910,136,201,838,725,7003,6942,2821,1437,391,3,5,26334
Monday,1,4,0,5,194,806,425,371,223,90,415,850,5,811,83,893,507,4737,4791,1942,1001,79,4,2,18239
Saturday,0,0,2,2,5,23,52,35,188,196,42,302,245,162,279,222,232,88,215,8,261,269,42,1,2871
Saturday,0,4,1,0,0,11,285,283,141,60,253,295,191,100,216,36,1,309,156,257,180,212,233,1,3225
Saturday,1,0,2,5,4,156,370,146,271,180,85,185,236,348,91,285,135,56,313,313,187,198,169,4,3740
Saturday,3,0,5,0,4,91,15,85,78,139,166,27,381,282,42,363,44,296,311,102,367,378,3,0,3182
Saturday,3,0,5,2,0,231,288,304,111,241,71,259,139,256,361,148,123,324,158,64,154,168,209,4,3623
Saturday,2,1,0,2,3,27,56,336,383,253,65,363,136,255,90,346,93,92,292,259,318,78,364,2,3816
Sunday,5,1,1,4,1,147,27,156,131,296,57,332,136,140,57,58,350,24,196,193,17,12,52,4,2397
Sunday,1,0,2,2,3,103,149,377,241,307,296,264,159,232,239,60,254,266,25,58,44,71,218,5,3376
Sunday,0,1,2,3,3,162,184,82,159,35,21,54,158,48,162,99,94,146,159,341,203,169,175,0,2460
Sunday,5,0,5,5,2,278,257,87,113,136,153,26,319,106,356,214,252,107,298,196,334,302,20,0,3571
Sunday,1,0,3,4,4,242,252,351,254,1,248,233,43,321,260,186,306,15,331,223,237,160,157,2,3834
Sunday,1,0,5,2,5,226,165,137,106,115,231,362,187,380,267,344,21,156,241,95,8,226,20,3,3303
