Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,3,0,5,5,3,4927.0,272,49,590,582,144,89,75,126,104,86,113,54,48,137,135,81,3,5,7636.0
Wednesday,1,3,4,5,29,7470.0,647,641,754,505,82,142,3,96,62,195,102,53,190,175,54,126,5,4,11348.0
Thursday,0,3,3,4,168,6721.0,517,174,747,474,128,189,7,35,15,95,77,85,74,71,78,145,0,1,9811.0
Friday,3,5,5,1,56,7287.0,232,6,809,332,24,172,200,40,29,55,35,144,194,49,111,198,2,1,9990.0
Monday,3,4,5,0,21,6470.0,229,355,728,428,151,23,30,140,187,39,164,148,18,24,72,52,4,4,9299.0
Tuesday,4,1,3,5,45,6122.0,46,648,618,448,32,42,172,102,164,121,15,12,164,15,133,40,3,5,8960.0
Wednesday,2,5,3,3,64,3630.0,316,145,392,402,33,135,184,32,88,118,42,85,45,93,154,43,5,2,6021.0
Thursday,3,2,2,4,158,6839.0,640,253,735,169,83,148,131,73,182,24,43,16,144,20,37,19,2,0,9727.0
Friday,2,2,0,3,153,3236.0,30,48,416,328,136,65,188,187,68,111,81,148,66,16,159,26,1,0,5470.0
Monday,2,1,4,3,18,3181.0,303,305,379,54,59,187,125,81,118,112,140,34,40,36,151,153,2,3,5491.0
Tuesday,2,1,0,0,57,7369.0,64,28,791,108,125,149,184,54,129,62,134,99,147,59,137,198,4,3,9904.0
Wednesday,0,1,2,3,74,3971.0,421,48,407,94,19,136,148,121,95,70,56,182,200,23,117,77,2,5,6272.0
Thursday,3,5,4,2,66,3293.0,347,338,402,163,90,183,114,92,164,4,176,192,72,140,61,134,4,0,6049.0
Friday,1,4,2,4,162,6948.0,491,195,759,569,17,9,55,143,123,175,127,74,25,198,53,108,1,5,10248.0
Monday,5,3,5,0,88,3637.0,217,369,438,170,92,184,138,83,1,4,79,187,52,116,112,32,1,3,6016.0
Tuesday,0,3,0,4,28,4579.0,460,341,541,16,151,140,26,146,55,185,131,197,197,18,83,138,2,3,7444.0
Wednesday,3,5,2,0,73,4201.0,491,173,434,179,119,199,29,151,149,186,105,93,150,132,194,101,5,0,7174.0
Thursday,1,2,1,2,94,5783.0,315,58,623,166,3,38,148,116,175,71,22,87,186,66,109,154,2,5,8227.0
Friday,4,3,4,4,89,6156.0,261,498,631,146,88,48,6,51,189,153,89,181,139,79,195,4,0,3,9021.0
Monday,4,2,1,1,85,7017.0,524,327,784,786,176,147,109,104,150,131,35,6,27,56,114,6,3,2,10597.0
Tuesday,5,5,2,0,53,4161.0,400,296,507,364,200,137,112,50,111,135,36,186,178,29,119,178,5,1,7270.0
Wednesday,0,2,1,2,10,3960.0,280,175,473,219,135,94,154,14,84,57,122,151,52,78,67,185,0,0,6315.0
Thursday,2,5,2,5,188,6839.0,74,256,760,423,115,47,17,100,107,47,135,140,139,83,160,161,1,3,9809.0
Friday,2,0,1,0,36,5168.0,514,290,566,528,132,81,29,189,128,175,177,16,178,116,174,116,1,0,8617.0
Monday,2,4,3,1,125,4583.0,254,294,469,286,82,9,145,171,55,99,18,129,93,112,124,196,5,0,7259.0
Tuesday,2,5,4,0,154,4238.0,470,147,513,199,23,187,75,120,50,84,149,103,35,30,10,149,4,5,6756.0
Wednesday,0,5,1,2,48,3080.0,340,66,355,221,13,35,140,190,134,4,160,30,139,200,158,55,2,2,5380.0
Thursday,0,5,1,1,192,4008.0,76,282,409,381,164,192,113,162,134,50,172,33,111,68,54,62,2,2,6674.0
Friday,4,4,5,1,3,7427.0,734,734,758,795,102,44,53,98,6,55,82,0,183,55,89,94,4,3,11333.0
Monday,2,5,4,3,4,3360.0,328,158,379,422,44,122,44,69,70,0,62,82,56,25,1,144,0,5,5389.0
Saturday,5,4,3,2,0,62.0,63,379,314,358,200,307,76,21,61,18,20,32,269,278,299,187,124,2,3084.0
Saturday,3,4,4,2,2,13.0,208,337,23,21,25,369,368,162,162,19,93,124,334,355,378,232,99,2,3339.0
Saturday,5,1,1,3,5,169.0,31,271,260,73,53,17,73,206,40,161,287,107,304,329,9,113,276,2,2796.0
Saturday,1,5,0,5,0,165.0,364,263,39,185,33,216,277,307,151,69,178,200,194,297,137,159,344,0,3589.0
Saturday,2,4,4,4,2,62.0,256,128,381,194,148,132,30,176,274,291,16,346,45,74,128,111,132,4,2944.0
Saturday,4,0,3,1,0,273.0,6,179,160,392,25,31,260,150,178,383,377,396,43,43,351,335,88,1,3679.0
Sunday,1,0,2,3,4,220.0,312,40,206,334,237,240,324,66,120,119,224,187,357,390,279,168,118,3,3954.0
Sunday,3,0,0,1,4,14.0,80,34,350,63,117,172,286,262,347,23,125,16,295,162,216,21,234,0,2825.0
Sunday,0,4,5,2,0,316.0,161,261,381,198,318,225,328,220,334,105,320,60,211,221,142,314,203,4,4333.0
Sunday,5,1,5,0,3,161.0,317,307,101,339,88,226,328,12,152,395,2,146,16,270,35,33,331,2,3275.0
Sunday,2,4,1,5,1,357.0,141,81,150,253,214,337,341,154,30,387,1,193,275,377,289,339,352,4,4288.0
Sunday,4,0,1,2,1,297.0,346,327,157,221,14,212,293,248,275,198,256,165,148,95,394,84,105,4,3847.0
