Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,5,3,0,443,391,507,305,578,84,84,394,397,79,151,329,512,160,90,108,227,347,2,4,5201
Wednesday,4,3,2,0,589,794,235,181,130,711,89,639,187,320,300,694,417,253,70,619,715,36,3,2,6993
Thursday,2,2,0,1,169,904,449,66,354,731,599,122,171,263,1011,403,471,865,884,58,656,368,1,3,8553
Friday,1,3,5,1,955,681,1018,875,224,365,958,396,1080,709,363,762,310,794,619,3,193,426,5,3,10749
Monday,1,4,5,3,16,258,202,471,159,132,509,172,190,255,616,631,811,625,78,403,690,320,0,5,6556
Tuesday,1,3,4,4,93,471,640,683,528,148,666,287,253,405,301,28,680,646,334,554,375,390,0,3,7497
Wednesday,3,1,5,5,732,422,664,152,417,509,214,799,549,361,182,453,539,700,342,4,314,776,0,2,8145
Thursday,4,4,1,1,265,212,82,512,197,611,423,353,182,219,668,78,520,15,429,281,154,632,1,5,5849
Friday,3,1,0,4,422,78,4,189,78,17,378,455,602,688,855,763,625,480,520,661,404,348,0,1,7576
Monday,4,2,2,2,247,660,687,834,586,290,82,566,779,520,457,854,243,481,459,116,806,836,2,2,9517
Tuesday,5,1,4,0,957,17,72,313,796,847,679,329,125,722,383,526,335,858,674,446,915,578,1,4,9587
Wednesday,5,1,5,4,166,644,451,896,156,319,687,72,575,906,373,919,288,38,926,337,901,722,0,1,9392
Thursday,4,0,4,1,208,422,752,34,718,570,712,489,85,768,609,120,225,700,624,653,262,302,3,1,8266
Friday,1,4,4,0,433,336,809,905,741,916,743,303,566,973,849,84,556,749,976,336,178,563,1,2,11028
Monday,5,1,2,2,189,284,210,879,356,819,955,1091,33,976,537,769,186,573,620,1081,807,469,2,4,10850
Tuesday,5,3,5,4,64,660,525,312,677,423,282,344,399,588,469,703,160,423,387,422,774,328,1,0,7958
Wednesday,1,1,2,2,706,1,520,28,438,775,466,919,751,268,876,405,65,887,356,904,684,640,5,1,9701
Thursday,5,5,0,2,466,482,65,404,712,449,317,648,766,123,53,455,280,13,206,368,674,592,4,5,7094
Friday,2,4,5,4,663,516,81,869,168,898,849,126,936,717,956,754,693,673,656,951,587,462,1,0,11571
Monday,0,3,0,1,62,58,579,224,664,629,573,440,162,713,214,681,738,529,437,161,611,232,5,2,7718
Tuesday,1,5,4,3,34,575,120,188,233,726,643,828,521,940,245,573,908,178,818,383,257,759,0,5,8947
Wednesday,5,0,4,2,106,42,692,391,826,577,958,303,426,534,581,455,913,960,903,461,117,1053,0,1,10310
Thursday,4,3,4,3,227,424,625,707,866,815,560,26,718,334,397,585,878,836,489,408,698,656,5,3,10271
Friday,3,1,2,5,471,415,933,778,398,287,1011,417,32,81,602,137,428,1038,8,693,259,504,4,5,8512
Monday,4,2,5,5,569,759,764,229,873,668,182,450,329,568,746,868,235,777,570,0,160,894,3,3,9663
Tuesday,3,4,0,1,455,975,347,925,369,349,696,363,485,103,35,125,44,486,774,1017,367,839,4,3,8769
Wednesday,0,2,2,2,102,623,240,188,325,35,328,744,720,429,663,4,403,552,389,314,675,747,1,5,7493
Thursday,3,1,1,2,95,184,826,362,840,414,159,442,88,525,327,357,553,218,410,181,49,317,3,0,6357
Friday,4,2,2,0,583,363,481,210,193,518,769,40,426,510,320,51,283,248,234,439,577,144,3,0,6400
Monday,2,4,3,2,199,264,702,630,521,42,261,73,720,141,24,719,835,760,766,828,206,680,5,5,8392
Saturday,2,4,2,1,4,0,4,147,184,113,148,557,268,816,1101,1356,113,0,15,102,6,68,0,3,5014
Saturday,5,2,2,3,1,2,3,190,124,138,30,654,1051,359,1645,1371,129,3,34,64,188,93,47,156,6294
Saturday,1,2,1,3,4,5,2,115,187,94,69,2577,2042,1021,1533,509,169,103,113,142,141,11,89,1,8934
Saturday,4,4,3,4,3,5,0,93,139,61,40,1848,2392,492,936,1443,1,1,139,86,31,37,153,167,8082
Saturday,5,2,0,3,1,0,1,98,118,26,154,1715,755,1080,383,1444,200,196,74,128,88,48,49,3,6571
Saturday,4,3,1,2,0,3,0,37,36,135,110,1234,929,606,1555,336,3,175,33,191,138,90,92,159,5872
Sunday,3,5,5,3,0,0,3,126,170,145,125,1498,1122,1833,385,818,95,57,76,7,131,174,114,196,7091
Sunday,3,1,0,0,5,4,3,199,130,144,83,632,1194,1760,2985,2361,102,9,35,200,83,171,39,9,10152
Sunday,4,2,0,5,1,2,3,105,176,119,89,522,1515,2509,2005,1083,82,165,11,65,184,173,126,52,8998
Sunday,4,4,5,1,4,4,1,182,124,57,141,1410,335,1118,856,569,10,199,199,124,138,58,78,178,5799
Sunday,0,4,3,3,5,0,1,33,42,188,183,2099,1614,510,2523,1074,53,9,180,44,146,35,56,110,8915
Sunday,3,3,0,2,1,3,0,112,93,191,145,1805,1253,2342,630,2964,137,160,148,52,117,51,37,83,10332
