Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,4,1,5,4,170,3875.0,53,156,2042,3234,168,85,13,49,73,86,27,69,181,184,90,152,2,1,10724.0
Wednesday,3,0,5,3,36,1980.0,421,393,2895,3256,114,187,48,49,198,24,102,62,110,157,184,113,0,5,10345.0
Thursday,3,2,2,1,114,2831.0,249,195,1230,4730,161,6,129,147,26,189,102,164,106,85,2,167,1,0,10642.0
Friday,5,2,4,5,18,3919.0,528,682,4147,4614,117,101,116,14,182,181,194,89,107,185,122,138,3,1,15474.0
Monday,3,4,2,0,100,3918.0,490,244,5457,1302,143,90,183,112,195,3,135,9,63,126,20,154,2,2,12757.0
Tuesday,1,5,2,3,131,1274.0,50,450,1229,594,148,67,27,111,189,26,32,19,131,52,58,84,2,1,4686.0
Wednesday,5,1,4,3,200,1207.0,524,527,146,2261,186,108,92,40,127,135,200,67,37,199,118,192,1,4,6384.0
Thursday,1,1,3,4,24,915.0,415,266,487,678,192,45,9,193,143,131,106,14,64,112,141,97,1,3,4045.0
Friday,3,1,5,1,16,3962.0,271,568,311,706,109,185,86,104,154,151,190,14,139,174,80,13,4,1,7248.0
Monday,4,3,5,3,12,3045.0,182,162,3010,2889,69,63,10,10,19,57,169,48,11,51,176,74,0,0,10072.0
Tuesday,4,5,0,2,159,4457.0,502,492,2151,5562,147,128,121,84,177,79,42,71,193,117,60,98,0,0,14651.0
Wednesday,5,0,1,5,136,1941.0,334,69,3892,3221,27,178,187,60,190,54,75,27,178,97,126,81,5,0,10889.0
Thursday,1,1,0,2,23,4435.0,327,166,3558,3231,1,93,66,181,143,20,76,17,83,181,15,160,5,4,12789.0
Friday,4,2,2,1,73,2837.0,481,521,2250,887,64,126,102,123,57,96,74,34,161,5,54,120,1,5,8080.0
Monday,4,5,5,2,24,6211.0,420,737,1475,2953,70,175,104,73,6,82,134,106,124,95,174,38,4,5,13026.0
Tuesday,1,5,5,2,142,2264.0,476,183,640,4452,166,81,71,37,193,151,191,41,102,106,199,61,4,2,9575.0
Wednesday,2,2,2,3,10,1765.0,3,125,1259,1698,38,183,3,52,128,93,153,148,16,114,161,165,0,0,6123.0
Thursday,2,4,0,4,128,641.0,194,54,2888,476,11,195,164,113,71,134,152,54,135,130,60,135,0,1,5746.0
Friday,2,3,0,1,117,5059.0,46,528,6278,5623,1,99,153,108,144,61,50,29,29,123,139,196,1,0,18790.0
Monday,5,2,2,4,63,2394.0,202,215,4000,4048,82,125,4,92,122,172,136,156,51,45,62,22,1,3,12008.0
Tuesday,3,0,4,3,185,570.0,140,65,2929,2989,164,191,92,3,8,109,68,105,24,4,162,193,0,5,8016.0
Wednesday,1,0,0,0,123,1484.0,425,416,265,1883,117,141,40,82,151,172,133,110,2,186,71,189,3,2,5996.0
Thursday,5,3,4,0,129,1647.0,75,197,907,642,35,143,102,81,157,28,105,123,104,153,181,61,1,5,4888.0
Friday,0,0,4,1,175,4706.0,312,267,1762,2755,171,19,56,155,87,160,132,163,190,138,185,171,3,3,11615.0
Monday,2,0,3,1,71,2473.0,160,209,2883,3167,160,193,22,178,65,49,188,55,70,21,17,84,3,0,10074.0
Tuesday,1,0,0,3,112,3411.0,544,739,130,1306,81,62,127,80,146,117,128,167,171,87,66,167,5,1,7651.0
Wednesday,1,2,3,1,82,1927.0,249,547,202,4599,120,100,128,72,57,133,187,152,35,166,68,118,5,1,8955.0
Thursday,4,3,2,4,96,1291.0,378,67,2190,4931,168,77,180,76,25,122,196,26,73,94,26,172,1,5,10207.0
Friday,5,2,4,3,180,1984.0,723,64,5011,327,8,110,11,147,190,2,93,77,150,93,139,188,3,5,9519.0
Monday,0,4,3,5,175,3537.0,217,94,1835,3537,113,14,146,101,4,173,69,177,155,69,141,96,5,0,10670.0
Saturday,2,2,2,3,1,0.0,5,40,165,7,78,2800,613,2195,1159,1700,12,123,149,137,1,101,73,151,9519.0
Saturday,3,5,5,5,2,1.0,3,44,186,75,193,580,1145,1382,309,884,164,99,182,74,85,141,63,57,5687.0
Saturday,1,2,2,5,0,1.0,2,108,132,191,123,1029,661,399,1726,1404,59,34,39,95,84,37,111,96,6341.0
Saturday,0,4,0,3,0,1.0,4,27,192,199,84,2431,1799,2993,1198,663,128,135,108,73,147,57,31,115,10392.0
Saturday,5,3,4,3,1,3.0,2,26,169,132,167,565,1742,2278,2805,1117,104,141,178,188,63,152,120,135,10103.0
Saturday,4,0,5,4,1,0.0,4,159,133,12,17,617,2376,1191,1755,2965,69,88,71,144,126,25,69,145,9980.0
Sunday,1,3,3,4,5,4.0,5,174,198,165,137,497,1446,2380,962,1878,81,193,104,89,16,4,45,178,8572.0
Sunday,1,0,4,3,1,0.0,0,137,118,112,179,2925,1746,673,1219,2347,149,4,16,141,72,0,101,44,9992.0
Sunday,3,3,0,0,1,1.0,1,172,65,113,34,999,1423,505,1954,2376,133,79,190,184,35,26,141,188,8626.0
Sunday,3,0,0,2,0,1.0,0,59,200,83,106,1341,288,586,1082,802,72,56,118,0,149,151,139,44,5282.0
Sunday,1,3,1,5,2,2.0,0,95,45,138,44,1081,1550,2060,2631,599,195,196,149,22,196,85,154,28,9282.0
Sunday,3,2,0,2,1,2.0,2,178,8,85,21,910,428,1742,2156,1333,177,183,96,69,22,95,82,110,7707.0
