Day,00-01 hr,01-02 hr,02-03 hr,03-04 hr,04-05 hr,05-06 hr,06-07 hr,07-08 hr,08-09 hr,09-10 hr,10-11 hr,11-12 hr,12-13 hr,13-14 hr,14-15 hr,15-16 hr,16-17 hr,17-18 hr,18-19 hr,19-20 hr,20-21 hr,21-22 hr,22-23 hr,23-24 hr,Total Steps
Tuesday,1,0,4,1,345,350,766,794,361,528,132,362,529,1,343,295,403,3646,3667,1427,787,566,2,4,15314
Wednesday,5,5,5,3,561,85,496,131,410,200,434,579,561,89,139,394,323,2732,2671,1098,603,113,3,2,11642
Thursday,1,3,3,2,409,164,152,423,47,760,682,226,92,754,52,79,424,4082,4094,1690,846,130,4,5,15124
Friday,3,4,1,3,210,668,586,510,389,495,18,55,694,810,759,165,474,4743,4677,1901,986,885,2,1,19039
Monday,4,2,4,3,445,106,813,496,36,27,91,804,125,788,791,303,681,5908,5862,2395,1206,263,5,2,21160
Tuesday,4,4,2,2,381,137,720,633,14,473,223,742,325,419,337,626,406,3466,3529,1461,769,655,4,1,15333
Wednesday,1,1,2,4,539,527,545,348,341,261,81,670,465,26,115,448,416,3819,3871,1553,778,704,4,1,15520
Thursday,2,3,1,1,1006,679,598,150,373,598,316,778,177,138,701,717,728,7337,7294,2901,1513,964,3,3,26981
Friday,3,4,2,0,37,178,526,173,156,356,768,786,653,519,722,696,511,4310,4331,1731,889,256,2,5,17614
Monday,4,3,2,0,411,858,121,631,927,70,657,1010,737,698,259,78,732,7102,7057,2914,1416,944,0,4,26635
Tuesday,2,3,3,4,251,163,485,59,99,561,219,740,483,334,641,729,490,4711,4643,1873,969,246,1,3,17712
Wednesday,2,0,5,1,560,741,802,611,294,527,51,514,320,176,39,424,423,4050,4078,1660,848,487,3,4,16620
Thursday,4,2,0,0,666,828,176,298,115,221,519,198,36,786,526,331,576,5144,5172,2047,1054,823,1,0,19523
Friday,3,3,0,0,831,359,974,464,735,630,864,100,234,1026,521,330,665,6581,6583,2632,1394,1009,0,1,25939
Monday,1,4,0,4,81,176,162,13,2,695,471,736,713,772,356,629,334,3405,3368,1376,757,623,3,5,14686
Tuesday,2,1,5,3,319,384,718,505,718,112,320,491,580,407,355,583,390,3318,3313,1398,735,277,4,5,14943
Wednesday,5,0,2,1,237,261,299,868,238,728,232,377,372,138,517,297,555,4832,4893,1922,1046,679,0,0,18499
Thursday,2,1,4,5,23,588,961,449,471,381,27,1030,242,933,636,613,675,6589,6589,2696,1366,833,0,4,25118
Friday,1,0,4,2,556,1005,695,872,181,74,241,141,586,685,789,127,798,7214,7250,2900,1474,1059,1,4,26659
Monday,4,1,1,5,512,501,218,603,628,242,549,442,787,504,732,812,547,4677,4651,1864,1016,56,4,2,19358
Tuesday,1,1,3,0,314,72,84,764,354,327,191,168,107,726,773,40,409,3884,3967,1592,820,588,4,4,15193
Wednesday,4,3,1,2,243,646,635,599,651,452,771,16,389,7,551,94,433,4088,4010,1662,805,800,1,5,16868
Thursday,4,1,4,4,653,123,237,527,688,5,811,417,128,768,171,756,461,4370,4445,1781,890,393,3,5,17645
Friday,4,2,5,3,686,416,307,409,44,794,657,810,675,763,490,783,564,5494,5490,2175,1082,902,5,3,22563
Monday,2,0,2,3,584,627,526,487,6,824,826,104,726,290,740,34,427,4014,3995,1614,811,338,5,5,16990
Tuesday,4,0,4,1,254,481,336,954,899,336,690,480,280,770,884,388,653,5958,5975,2457,1216,658,3,5,23686
Wednesday,3,4,4,3,346,288,602,800,817,911,131,162,158,441,729,446,701,6108,6064,2411,1206,169,0,2,22506
Thursday,2,5,2,1,718,820,555,731,6,714,517,795,602,492,17,230,655,6171,6207,2521,1278,501,0,4,23544
Friday,1,0,4,3,185,338,436,199,584,137,567,203,96,325,426,627,451,3750,3771,1542,830,137,2,2,14616
Monday,2,2,2,0,658,291,696,266,419,819,617,386,447,153,444,381,472,4768,4728,1918,941,530,4,1,18945
Saturday,1,4,1,4,5,925,1749,518,0,97,57,98,89,62,95,25,126,22,131,2,133,76,197,1,4418
Saturday,3,3,4,3,1,1720,921,1269,70,133,73,126,138,144,7,69,58,15,22,153,90,169,159,3,5353
Saturday,4,2,3,5,1,1808,3018,1221,97,22,136,73,95,66,129,10,155,177,3,4,75,160,113,0,7377
Saturday,4,3,2,2,1,1046,1535,1946,95,142,43,172,156,174,104,116,199,114,15,143,100,56,87,2,6257
Saturday,1,2,5,5,1,556,976,1919,152,45,15,133,86,149,70,77,114,45,76,190,130,85,60,0,4892
Saturday,4,3,3,0,0,514,1755,1348,11,83,26,47,180,51,101,95,2,107,15,143,199,94,159,4,4944
Sunday,3,5,5,4,0,554,1950,1032,97,60,103,186,150,137,23,87,9,73,121,152,141,158,9,3,5062
Sunday,2,0,3,1,5,1405,1101,739,155,95,134,52,108,132,68,80,166,23,198,193,70,181,58,2,4971
Sunday,2,0,5,4,0,458,1407,2288,120,138,142,72,75,88,163,123,47,128,145,174,139,10,38,2,5768
Sunday,4,0,4,3,2,481,2108,1293,156,5,83,187,164,172,60,20,64,61,175,43,64,177,162,3,5491
Sunday,1,4,0,4,3,2810,2311,1696,172,131,35,156,184,143,141,124,73,151,37,67,199,166,0,4,8612
Sunday,5,0,3,3,0,1699,2825,592,117,62,27,22,123,72,104,94,164,112,112,128,181,105,49,2,6601
